iter	Passed	Remaining
0	260	1041076
1	391	783057
2	508	677246
3	595	595271
4	687	549597
5	805	535971
6	884	504778
7	969	483774
8	1050	465995
9	1136	453525
10	1252	454302
11	1339	445312
12	1424	436763
13	1509	429822
14	1599	424892
15	1725	429560
16	1810	424201
17	1894	419191
18	1975	413975
19	2067	411425
20	2184	413825
21	2271	410727
22	2355	407325
23	2435	403506
24	2520	400717
25	2642	403911
26	2736	402667
27	2825	400803
28	2913	399007
29	3000	397116
30	3120	399584
31	3203	397265
32	3290	395554
33	3376	393906
34	3460	392050
35	3587	395031
36	3667	392854
37	3764	392508
38	3846	390688
39	3955	391632
40	4080	393989
41	4165	392562
42	4253	391408
43	4343	390487
44	4430	389365
45	4557	391774
46	4642	390478
47	4727	389229
48	4805	387502
49	4893	386547
50	5005	387617
51	5090	386469
52	5176	385476
53	5253	383916
54	5353	384023
55	5475	385623
56	5557	384470
57	5651	384141
58	5735	383095
59	5813	381724
60	5926	382679
61	6017	382229
62	6105	381529
63	6196	381105
64	6280	380219
65	6400	381525
66	6481	380477
67	6570	379952
68	6658	379345
69	6740	378412
70	6874	380418
71	6948	379086
72	7029	378168
73	7116	377535
74	7198	376709
75	7319	377905
76	7403	377176
77	7488	376521
78	7580	376230
79	7663	375503
80	7780	376456
81	7866	375854
82	7949	375160
83	8027	374232
84	8107	373432
85	8220	374144
86	8301	373358
87	8382	372657
88	8476	372484
89	8570	372331
90	8681	372914
91	8759	372072
92	8850	371819
93	8927	370966
94	9014	370563
95	9135	371515
96	9225	371222
97	9323	371211
98	9426	371453
99	9517	371181
100	9695	374279
101	9814	375050
102	9930	375738
103	10032	375835
104	10116	375292
105	10296	378261
106	10418	379072
107	10551	380236
108	10689	381590
109	10805	382104
110	10959	383961
111	11038	383204
112	11122	382602
113	11246	383371
114	11373	384231
115	11529	386040
116	11661	387035
117	11800	388200
118	11909	388402
119	12035	389155
120	12230	392070
121	12329	391903
122	12421	391542
123	12544	392125
124	12654	392283
125	12823	394266
126	12938	394566
127	13059	395035
128	13149	394590
129	13220	393553
130	13333	393802
131	13423	393340
132	13505	392670
133	13592	392166
134	13679	391647
135	13800	392086
136	13874	391217
137	13952	390473
138	14038	389951
139	14112	389107
140	14230	389480
141	14311	388819
142	14393	388226
143	14470	387484
144	14548	386776
145	14677	387433
146	14763	386963
147	14845	386389
148	14920	385622
149	15004	385126
150	15126	385584
151	15218	385264
152	15303	384790
153	15376	384018
154	15451	383285
155	15571	383696
156	15650	383082
157	15732	382552
158	15813	382013
159	15888	381335
160	16005	381637
161	16088	381153
162	16168	380605
163	16252	380158
164	16330	379551
165	16424	379351
166	16519	379155
167	16591	378452
168	16685	378240
169	16751	377410
170	16856	377457
171	16933	376876
172	17027	376675
173	17119	376432
174	17196	375858
175	17314	376187
176	17375	375280
177	17461	374941
178	17539	374415
179	17626	374070
180	17756	374646
181	17828	374008
182	17922	373829
183	18006	373429
184	18083	372915
185	18212	373455
186	18280	372753
187	18357	372218
188	18431	371644
189	18514	371259
190	18629	371513
191	18710	371100
192	18796	370761
193	18884	370484
194	18967	370112
195	19082	370364
196	19162	369920
197	19239	369432
198	19327	369173
199	19411	368811
200	19523	369005
201	19582	368192
202	19660	367738
203	19741	367350
204	19818	366885
205	19943	367309
206	20028	366999
207	20119	366793
