iter	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
2285	0.3460521928	0.2502415096	0.7468995939	0.1220219237
2290	0.3461772553	0.2499977767	0.7469599596	0.1220719487
2295	0.3462898116	0.250290423	0.7469420935	0.1220719487
2300	0.346114724	0.2506722806	0.7462886734	0.1218718486
2305	0.3459396365	0.2508634873	0.7457655944	0.1216717486
2310	0.3460772053	0.2512978712	0.7459115007	0.1217717986
2315	0.3461522428	0.2508778	0.746962838	0.1221219737
2320	0.3464023679	0.2511287588	0.7468377755	0.1222220237
2325	0.3464398866	0.2513038464	0.7462162526	0.1222220237
2330	0.3465774554	0.2514038964	0.7459196758	0.1221219737
2335	0.3466775054	0.2518013173	0.7457908235	0.1220219237
2340	0.346802568	0.2517742204	0.7460387829	0.1221719987
2345	0.3469276305	0.252173031	0.7461527288	0.1221719987
2350	0.3469651492	0.2523660441	0.7468308456	0.1223220737
2355	0.3471152243	0.2527918126	0.7468586373	0.1223220737
2360	0.3470651993	0.2526308988	0.7464048119	0.1223720987
2365	0.347102718	0.2525453004	0.7461088486	0.1222720487
2370	0.3472152743	0.2528148797	0.7463557975	0.1224221238
2375	0.3472277806	0.2528173809	0.7469004151	0.1223720987
2380	0.3473778556	0.2532635762	0.7474006652	0.1225221738
2385	0.3475404369	0.2535784559	0.7479485582	0.1225221738
2390	0.3476905119	0.2535835974	0.7482630011	0.1226722488
2395	0.3476654994	0.2537521539	0.7477133215	0.1226222238
2400	0.3477405369	0.2540292368	0.7473274143	0.1224221238
2405	0.3477280307	0.2539294647	0.7474941643	0.1224721488
2410	0.3477530432	0.253838308	0.7473548089	0.1225221738
2415	0.3478155745	0.2537378411	0.7478520814	0.1224721488
2420	0.3479656495	0.2539428047	0.7481839781	0.1226222238
2425	0.3480281808	0.2544598688	0.7482098992	0.1226222238
2430	0.3481657495	0.2545029459	0.7489100383	0.1228223239
2435	0.3482657996	0.2543649603	0.7492516621	0.1230224239
2440	0.3483283308	0.2549380246	0.7491794038	0.1229723989
2445	0.3485159246	0.2548905008	0.7493759306	0.1229223739
2450	0.3484658996	0.2547571008	0.7489302532	0.1228723489
2455	0.3483908621	0.2547608526	0.7487944711	0.1228223239
2460	0.3485409371	0.2545244845	0.7489442483	0.1228723489
2465	0.3486659997	0.2540528598	0.7487691608	0.1229723989
2470	0.3488660997	0.2542871436	0.7485318397	0.1230224239
2475	0.3490661998	0.254182369	0.7493816965	0.1230224239
2480	0.3488911122	0.2546050803	0.7494636819	0.1231724989
2485	0.3491162248	0.2548438108	0.7505036861	0.123522674
2490	0.3493663498	0.2547734979	0.7510664674	0.123572699
2495	0.3493913623	0.2554010339	0.7509430742	0.123522674
2500	0.3493538436	0.2554446668	0.751017832	0.1236227241
2505	0.3493538436	0.2557223056	0.7506843319	0.123522674
2510	0.3495039186	0.2555188705	0.7511984779	0.1237227741
2515	0.3495539436	0.2556720027	0.7512088998	0.1236227241
2520	0.3495914624	0.2562377022	0.7506565403	0.123522674
2525	0.3495289311	0.2563861097	0.7508929499	0.1236227241
2530	0.3496289812	0.2565689789	0.7509455737	0.123572699
2535	0.3498290812	0.2570725641	0.7512406617	0.1237227741
2540	0.3499041187	0.2571111945	0.7509246306	0.123572699
2545	0.3500917125	0.2572843366	0.7508147543	0.123572699
2550	0.3500291813	0.2574202379	0.751129411	0.123572699
2555	0.3501292313	0.2576581346	0.7517005299	0.1237727991
2560	0.3502542938	0.2580287366	0.7515442017	0.1238228241
2565	0.3502167751	0.2576818965	0.7517228625	0.1238228241
2570	0.3505294314	0.257423295	0.7517766412	0.1238728491
2575	0.3506795064	0.2575407148	0.7519017037	0.1239228741
2580	0.3506795064	0.257903813	0.7513746545	0.1238728491
2585	0.3506670002	0.2579288255	0.7516161443	0.1238728491
2590	0.3508796065	0.2586226447	0.7519951216	0.1240229242
2595	0.3508671002	0.2594980824	0.7518435307	0.1240229242
2600	0.3509671502	0.2596702518	0.7523938058	0.1241229742
2605	0.3512422878	0.2598361681	0.752268617	0.1242230242
2610	0.3512297816	0.2597183314	0.7522585109	0.1242230242
2615	0.3511797565	0.2593418932	0.7524071964	0.1243730992
2620	0.3512172753	0.2594241565	0.7520195025	0.1242230242
2625	0.3512798066	0.2604694014	0.7522872646	0.1242730492
2630	0.351154744	0.2600339058	0.752045856	0.1241229742
2635	0.3512422878	0.2596257851	0.7520847644	0.1242230242
2640	0.3515174254	0.2597990662	0.752332805	0.1244231243
2645	0.3515799566	0.2600667	0.7526052627	0.1245231743
2650	0.3518175755	0.2602392863	0.7532151907	0.1246232243
2655	0.351842588	0.2596452393	0.7532499303	0.1246732493
2660	0.3519676505	0.2603441999	0.7530915177	0.1245731993
2665	0.352192763	0.2607940081	0.7531084093	0.1246232243
2670	0.3522302818	0.2610660886	0.7533585344	0.1246732493
2675	0.3523303318	0.2602972319	0.7534793108	0.1246232243
2680	0.3524178756	0.2604727364	0.7535986013	0.1247232743
2685	0.3523928631	0.2613228837	0.7540139875	0.1248733494
2690	0.3525179256	0.2613326107	0.7541229706	0.1250234244
2695	0.3526179757	0.2617271136	0.7540473375	0.1249733994
2700	0.3526680007	0.2616062198	0.7545596129	0.1251234744
2705	0.3528430882	0.2620797899	0.7544835675	0.1251234744
2710	0.3528555945	0.2618188261	0.7544456365	0.1250734494
2715	0.3528681007	0.2627139959	0.7544744388	0.1251234744
2720	0.3529181257	0.2628521205	0.7547158474	0.1253235745
2725	0.3529931632	0.262790423	0.7549934483	0.1253735995
2730	0.3531057195	0.2623660441	0.7551217175	0.1253735995
2735	0.3532557946	0.2622607137	0.7554812046	0.1255236745
2740	0.3533808571	0.2625216775	0.7553635051	0.1255736995
2745	0.3532933133	0.2631524095	0.7551255073	0.1255736995
2750	0.3531432383	0.2632441221	0.7547253072	0.1253735995
2755	0.3532182758	0.2634875771	0.75484658	0.1253235745
2760	0.353180757	0.263190762	0.7545547674	0.1253235745
2765	0.3533058196	0.2634658996	0.755096705	0.1254736495
2770	0.3534433884	0.2633620977	0.755515096	0.1254736495
2775	0.3533808571	0.2633718248	0.7558033354	0.1256237246
2780	0.3534684009	0.2636978211	0.7554740041	0.1254736495
2785	0.3533808571	0.2639500306	0.7555611689	0.1255736995
2790	0.3534058696	0.264045356	0.7553110438	0.1254736495
2795	0.3535934634	0.2642404536	0.7561112274	0.1256237246
2800	0.3536685009	0.264212384	0.7560888948	0.1256737496
2805	0.3537560447	0.2639280751	0.756364628	0.1257737996
2810	0.3536184759	0.2640623089	0.7562850399	0.1256237246
2815	0.3536309822	0.2637479851	0.7562581471	0.1256737496
2820	0.3536935134	0.2639047301	0.7555633553	0.1256237246
2825	0.3538060697	0.2649680396	0.7564165883	0.1256737496
2830	0.3539561447	0.2649046746	0.7567381777	0.1257737996
2835	0.3539561447	0.2656362904	0.7566631402	0.1257737996
2840	0.3539061197	0.2662603524	0.756576986	0.1257737996
2845	0.354018676	0.266552165	0.7565335424	0.1257237746
2850	0.3542437886	0.2663303874	0.7572606611	0.1261239747
2855	0.354168751	0.2657984548	0.7570216528	0.1259738996
2860	0.3541812573	0.2659677061	0.756859667	0.1259738996
2865	0.3545064199	0.2656283697	0.7563141561	0.1259738996
2870	0.3545064199	0.2665513312	0.7574508356	0.1261239747
2875	0.3548941137	0.2663954199	0.7575376846	0.1262240247
2880	0.3548941137	0.266858985	0.758133816	0.1264241248
2885	0.35510672	0.2669776555	0.7589819844	0.1266742498
2890	0.3551317325	0.2668217442	0.7584618831	0.1265741998
2895	0.3549941637	0.2670432438	0.7585121372	0.1264741498
2900	0.3552192763	0.2669343005	0.7585510455	0.1265241748
2905	0.3551442388	0.2672177756	0.7585464797	0.1265741998
2910	0.3552067701	0.267840587	0.7588174486	0.1267242748
2915	0.3555194264	0.2676007448	0.7593375221	0.1269743999
2920	0.3555819576	0.267169557	0.760539512	0.1271244749
2925	0.3557070202	0.2668027069	0.7599525121	0.1270244249
2930	0.3554694014	0.2671467678	0.7600310236	0.1268743499
2935	0.3557945639	0.2676787005	0.760385584	0.1270744499
2940	0.3557320327	0.2675158413	0.7608367024	0.1271244749
2945	0.355894614	0.2671334278	0.760874916	0.1271244749
2950	0.3559571452	0.2676011617	0.7605452057	0.1270744499
2955	0.355894614	0.2679029793	0.7610821805	0.127224525
2960	0.3558821077	0.267643683	0.76065002	0.127224525
2965	0.3559821577	0.2681358735	0.7606116412	0.1271244749
2970	0.3562572953	0.2678083486	0.7612825936	0.1273746
2975	0.3563198266	0.2677055194	0.7608747661	0.12727455
2980	0.3564448891	0.2680786226	0.7609946853	0.1273746
2985	0.3564573954	0.2686719749	0.7608639652	0.127424625
2990	0.3565074204	0.2683651548	0.7612474903	0.1275747
2995	0.3565574454	0.2687522928	0.7610301197	0.12747465
3000	0.3565574454	0.2686486299	0.7604131446	0.12747465
3005	0.3568075705	0.2689176533	0.7608133447	0.1276247251
3010	0.3567575454	0.2688491468	0.7608828238	0.1275747
3015	0.3567450392	0.2691362348	0.7606645599	0.12747465
3020	0.356882608	0.2692087711	0.7609396975	0.1275747
3025	0.3570076705	0.2693646823	0.7613732476	0.1276247251
3030	0.356982658	0.27001334	0.7608332951	0.1276747501
3035	0.3570451893	0.2699658162	0.7605136909	0.1276747501
3040	0.3571202268	0.2701242288	0.7608136244	0.1275747
3045	0.3572828081	0.2701146407	0.7614558286	0.1277748001
3050	0.3572828081	0.2702634651	0.7608358605	0.1277748001
3055	0.3572703018	0.2699546996	0.7613481359	0.1279248751
3060	0.3574328831	0.2706524095	0.7609186552	0.1277247751
3065	0.3575204269	0.2700648936	0.7611034546	0.1277748001
3070	0.3574578956	0.2701254794	0.7610748689	0.1277748001
3075	0.3574453894	0.2701413207	0.7617049458	0.1279248751
3080	0.3574453894	0.2708908621	0.7611510975	0.1278748501
3085	0.3574829081	0.270540687	0.7615512976	0.1279749001
3090	0.3574453894	0.2708099883	0.7622681062	0.1280749502
3095	0.3576705019	0.2710105053	0.7625019894	0.1282750502
3100	0.3577830582	0.2712939803	0.7628733872	0.1283250752
3105	0.3578330832	0.2712431216	0.7629359185	0.1283250752
3110	0.358020677	0.2710642821	0.7631568623	0.1284751503
3115	0.358120727	0.2707987327	0.7629563832	0.1284751503
3120	0.3583458396	0.2712035184	0.7636352941	0.1285251753
3125	0.3582958146	0.2715378523	0.7636315043	0.1284751503
3130	0.3583583458	0.2718996998	0.7640188192	0.1286752503
3135	0.3584458896	0.2718152132	0.7640632859	0.1286752503
3140	0.3585709521	0.2720578345	0.7644095088	0.1286752503
3145	0.3587710522	0.2724363571	0.7648263839	0.1288253254
3150	0.3588836085	0.2727598521	0.7651473777	0.1288753504
3155	0.3588210772	0.2728899172	0.7647424133	0.1287252753
3160	0.3588460897	0.272943972	0.7647424133	0.1287252753
3165	0.3590336835	0.2730365183	0.7644626288	0.1289253754
3170	0.3590962148	0.2733183258	0.7641090218	0.1288753504
3175	0.3591837585	0.2735092546	0.7641184592	0.1288753504
3180	0.3591712523	0.2734742371	0.7644356993	0.1290254254
3185	0.359058696	0.273681424	0.7644490728	0.1289253754
3190	0.3591462398	0.2736218109	0.7646412143	0.1289754004
3195	0.3592963148	0.2737144961	0.7647841429	0.1290754504
3200	0.3594338836	0.2739978322	0.7651454347	0.1290754504
3205	0.3596965149	0.274105386	0.7659846701	0.1292755505
3210	0.3595839586	0.2744322161	0.7651631809	0.1290754504
3215	0.3598215775	0.2746002168	0.7663808713	0.1295256755
3220	0.3600591963	0.2744972486	0.7668586743	0.1296257256
3225	0.3600216775	0.2746085543	0.766962893	0.1296757506
3230	0.3600091713	0.2743134067	0.7670045806	0.1296757506
3235	0.3601842588	0.2743776055	0.767310289	0.1297758006
3240	0.3601717525	0.2747582124	0.7670601639	0.1297257756
3245	0.3600717025	0.2749220444	0.7670879556	0.1296757506
3250	0.3602092713	0.2755298483	0.7673555964	0.1298258256
3255	0.3603343338	0.2759338002	0.767049888	0.1297758006
3260	0.3604218776	0.2751496582	0.7674119738	0.1298758506
3265	0.3604969151	0.2757588516	0.7677598001	0.1299759006
3270	0.3604719026	0.2757259185	0.7680933001	0.1299759006
3275	0.3607470402	0.2756663054	0.7671412215	0.1300259257
3280	0.3607845589	0.2760264855	0.7673496591	0.1300759507
3285	0.3607595464	0.2764054249	0.7674302549	0.1300759507
3290	0.3609971652	0.2764208493	0.7690977554	0.1303260757
3295	0.3610722028	0.2762906453	0.7693045581	0.1303260757
3300	0.3610221778	0.276148213	0.7692378581	0.1303260757
3305	0.3610972153	0.2760098105	0.768743213	0.1303761007
3310	0.3611722528	0.2757318937	0.7698395945	0.1305762008
3315	0.3614974154	0.2762281141	0.7704794708	0.1307763008
3320	0.3615724529	0.2759771552	0.770250415	0.1306762508
3325	0.3616099717	0.2762664666	0.7696787006	0.1305762008
3330	0.3616474904	0.2763003724	0.7695271096	0.1305261758
3335	0.3617975654	0.27659552	0.7701274098	0.1306762508
3340	0.361922628	0.2767928409	0.7703775349	0.1307262758
3345	0.361922628	0.277356456	0.7703623758	0.1306762508
3350	0.3617600467	0.2775461342	0.7693770346	0.1306262258
3355	0.361922628	0.27755336	0.7693353471	0.1306262258
3360	0.3618600967	0.2774758212	0.7694512781	0.1306762508
3365	0.361872603	0.2780859874	0.7693303843	0.1306262258
3370	0.3618475905	0.2781864543	0.7694715263	0.1304761508
3375	0.3618600967	0.2785357957	0.7698012079	0.1305762008
3380	0.361872603	0.2786245901	0.7706099457	0.1307262758
3385	0.3619476405	0.2787546551	0.7706810596	0.1307763008
3390	0.3620977155	0.2791858429	0.7712527741	0.1308763509
3395	0.3621477405	0.2789325218	0.7717371432	0.1309263759
3400	0.3620852093	0.2792154411	0.7714119807	0.1309263759
3405	0.3623603468	0.2792706075	0.772009628	0.1310264259
3410	0.3625354344	0.2795180924	0.77231521	0.1310264259
3415	0.3625979656	0.2794543105	0.77231521	0.1310264259
3420	0.3626479907	0.2798240787	0.7729405227	0.1311264759
3425	0.3629731532	0.2794901617	0.7729134258	0.131276551
3430	0.3629481407	0.2797548774	0.7730995308	0.131426626
3435	0.3629731532	0.2797302818	0.7728196289	0.131376601
3440	0.3628731032	0.2798811906	0.7728196289	0.131376601
3445	0.3629981657	0.2803077928	0.7728869245	0.131426626
3450	0.3628480907	0.2807292535	0.7721782368	0.131276551
3455	0.3630231783	0.2806337891	0.7725117369	0.131376601
3460	0.3632357846	0.2810485798	0.7728750138	0.131526676
3465	0.3632107721	0.280694236	0.772928612	0.131426626
3470	0.3632107721	0.2807305041	0.7733969017	0.1316267261
3475	0.3632482908	0.2809806292	0.7729661307	0.131476651
3480	0.3632357846	0.280807626	0.7728202245	0.131526676
3485	0.3632357846	0.2810827636	0.7730258828	0.131576701
3490	0.3632733033	0.2812474293	0.7732760079	0.1316267261
3495	0.3634859096	0.2813644322	0.7732964727	0.1317768011
3500	0.3633233283	0.2815762048	0.7730415833	0.1316267261
3505	0.3636359847	0.2823982825	0.7734584584	0.1318268261
3510	0.3637985659	0.2823349175	0.7734584584	0.1318268261
3515	0.363848591	0.2827084376	0.7734127285	0.1317267761
3520	0.3638736035	0.2823782725	0.7735696251	0.1317768011
3525	0.3639861597	0.2824524762	0.7739551354	0.1318768511
3530	0.3640111723	0.2826258963	0.7738808919	0.1317768011
3535	0.364048691	0.282456645	0.7741158578	0.1317768011
3540	0.3639861597	0.2824745706	0.7741158578	0.1317768011
3545	0.3642237786	0.2826154744	0.7745744205	0.1319268761
3550	0.3642112723	0.2825671169	0.7746069764	0.1319769011
3555	0.3643238286	0.2828201601	0.774758441	0.1321269762
3560	0.3642738036	0.2829894114	0.774408266	0.1320269262
3565	0.3643238286	0.2832970652	0.7745791847	0.1320269262
3570	0.3644113724	0.2832599633	0.774567274	0.1320269262
3575	0.3645489411	0.2834583959	0.7746506491	0.1320769512
3580	0.3646239787	0.2829969151	0.7745791847	0.1320269262
3585	0.3646364849	0.2829923295	0.7749007741	0.1321269762
3590	0.3646489912	0.2833883608	0.7749285658	0.1321770012
3595	0.3645614474	0.2838042632	0.7746839991	0.1320269262
3600	0.3646239787	0.2838665166	0.7740169989	0.1318768511
3605	0.3645989661	0.2843070146	0.773953078	0.1319769011
3610	0.3646239787	0.2845579734	0.7741009695	0.1320269262
3615	0.364836585	0.2845603357	0.7748895843	0.1321770012
3620	0.3649116225	0.2845922961	0.7746394592	0.1321269762
3625	0.3650742038	0.2843567617	0.7748315196	0.1322270262
3630	0.3652617976	0.2846191151	0.7754141369	0.1324271263
3635	0.3651992663	0.2848290812	0.7754615965	0.1323771012
3640	0.3652117726	0.284622728	0.7755735572	0.1324271263
3645	0.3652617976	0.2845431049	0.7756384707	0.1324271263
3650	0.3651617475	0.2844245734	0.7756873046	0.1323771012
3655	0.3652617976	0.2844122061	0.7759346505	0.1324271263
3660	0.3653868601	0.2846613585	0.7759703826	0.1324771513
3665	0.3654618976	0.2848326941	0.7762696394	0.1326772513
3670	0.3652492913	0.2851692513	0.7761549988	0.1326272263
3675	0.3653243288	0.285320577	0.7759947996	0.1325271763
3680	0.3653743538	0.2855442999	0.7760844965	0.1325772013
3685	0.3655619476	0.2853228003	0.776516657	0.1325772013
3690	0.3656369852	0.2855900172	0.7767105039	0.1327272763
3695	0.3657995664	0.2855215108	0.7770462182	0.1328273264
3700	0.3660371853	0.2858133233	0.7776582305	0.1331274764
3705	0.3661122228	0.2861130565	0.7780959494	0.1331274764
3710	0.3660872103	0.2863189928	0.7774706367	0.1330774514
3715	0.366024679	0.2864711522	0.777366418	0.1329774014
3720	0.366024679	0.2863773553	0.7777332681	0.1331274764
3725	0.3660496915	0.2860795676	0.777633218	0.1330774514
3730	0.3662873103	0.2861166694	0.7791804202	0.1333776015
3735	0.3663623478	0.286511867	0.7785207497	0.1333776015
3740	0.3664373854	0.286925824	0.7783486551	0.1332275265
3745	0.3663623478	0.2866832027	0.7779895012	0.1332775515
3750	0.3664373854	0.2867011283	0.7781955871	0.1332275265
3755	0.3664749041	0.2869284642	0.7782492541	0.1333275765
3760	0.3665124229	0.286995998	0.7783207184	0.1333776015
3765	0.3665624479	0.2876154744	0.7783117853	0.1333776015
3770	0.3664498916	0.28750667	0.777558631	0.1331775014
3775	0.3665624479	0.2881153077	0.7775308393	0.1331775014
3780	0.3667000167	0.2883240231	0.7776608646	0.1332275265
3785	0.3668000667	0.2883532044	0.7787989337	0.1334276265
3790	0.3667875604	0.2884953588	0.7782450853	0.1334276265
3795	0.366962648	0.2882049358	0.7787709435	0.1335777015
3800	0.367012673	0.2888308043	0.7788167997	0.1336277266
3805	0.3672502918	0.2887907843	0.7796713937	0.1338278266
3810	0.3670752043	0.2887074093	0.7788831208	0.1337778016
3815	0.3673003168	0.2895255961	0.7791290771	0.1338278266
3820	0.3673253293	0.2895431049	0.778869225	0.1336777516
3825	0.3672377856	0.2895964649	0.7789109125	0.1336777516
3830	0.3674879106	0.2891409594	0.7795709647	0.1339278766
3835	0.3673753543	0.2889650381	0.77918605	0.1337277766
3840	0.3675754544	0.2893706576	0.7794167209	0.1338778516
3845	0.3676629982	0.2897541826	0.7794863414	0.1338778516
3850	0.367900617	0.2894090101	0.7795305943	0.1339779016
3855	0.3680131733	0.2897448724	0.7788988872	0.1339278766
3860	0.368050692	0.2903027903	0.7790525355	0.1339779016
3865	0.3679756545	0.2905591685	0.7793481378	0.1340779517
3870	0.3680131733	0.290754266	0.7795565754	0.1341780017
3875	0.368050692	0.2909351898	0.779537335	0.1341279767
3880	0.3681382358	0.290904619	0.7801402005	0.1342780517
3885	0.3681882608	0.2915040854	0.7800449148	0.1342780517
3890	0.3684133734	0.291071369	0.7803903256	0.1343781017
3895	0.3683883608	0.2914774054	0.780090771	0.1344781518
3900	0.3684133734	0.2914140404	0.7808496975	0.1344281268
3905	0.3685009171	0.291141404	0.780368372	0.1343280767
3910	0.3685384359	0.2912014341	0.7804795387	0.1343280767
3915	0.3685134234	0.291345256	0.7805274793	0.1344281268
3920	0.3687510422	0.2911030515	0.7807096561	0.1345782018
3925	0.3688135735	0.2912231116	0.7812434728	0.1347783018
3930	0.3688010672	0.2913148241	0.7807710143	0.1346282268
3935	0.3688761047	0.2913162137	0.7807620813	0.1346282268
3940	0.3689761547	0.2915632816	0.7807791353	0.1346282268
3945	0.3690636985	0.2913023178	0.780799979	0.1346282268
3950	0.3691262298	0.291869268	0.7807416165	0.1345782018
3955	0.3691137235	0.291975988	0.780966729	0.1347282768
3960	0.3690011673	0.2919903007	0.7803503494	0.1345782018
3965	0.369038686	0.2917772775	0.780442062	0.1344281268
3970	0.3689136235	0.2920171197	0.7805462807	0.1344281268
3975	0.3691262298	0.2918206325	0.7803795307	0.1343280767
3980	0.3691512423	0.291785615	0.7810858362	0.1345281768
3985	0.369188761	0.2918688511	0.7809339746	0.1346282268
3990	0.369188761	0.2916893169	0.7809756621	0.1346282268
3995	0.369188761	0.2917310044	0.7806314424	0.1345281768
3999	0.3694138736	0.2919689011	0.7813824311	0.1347783018
