iter	QueryRMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
1870	0.1723704179	0.3122853093	0.2066530487	0.7004799576	0.1089153704
1875	0.1723548767	0.3124478906	0.2068650992	0.7006931323	0.1090654454
1880	0.1723405987	0.3124103719	0.2068509255	0.7002484655	0.1090654454
1885	0.1723272303	0.3125354344	0.2068209105	0.7010564092	0.1093155705
1890	0.1723147417	0.3124979156	0.2066908454	0.7010564092	0.1093155705
1895	0.1723033287	0.3127105219	0.2069527819	0.7013331043	0.1094656455
1900	0.1722900252	0.3126730032	0.206999472	0.7008243754	0.1092655455
1905	0.1722761786	0.3127480407	0.2071437107	0.7013579755	0.1094156205
1910	0.1722582191	0.312910622	0.2068585682	0.7017748506	0.1095156705
1915	0.1722448142	0.312910622	0.2071633039	0.7017210719	0.1095656955
1920	0.1722268515	0.312910622	0.2074282975	0.7018273751	0.1095656955
1925	0.1722108304	0.312960647	0.2078813018	0.7022144734	0.1095656955
1930	0.1721985217	0.313060697	0.2078642099	0.7032745272	0.1097657956
1935	0.1721812021	0.3134108721	0.2073917514	0.7030246187	0.1099158706
1940	0.1721670829	0.3134483909	0.2073010116	0.7033497813	0.1099158706
1945	0.1721526989	0.3134984159	0.2077595742	0.7033712206	0.1099158706
1950	0.1721364372	0.3136609972	0.2077224723	0.7034406998	0.1099158706
1955	0.1721231359	0.3135484409	0.2079022845	0.7029821372	0.1098658456
1960	0.1721106852	0.3136860097	0.2078543438	0.7030321622	0.1099158706
1965	0.1720963417	0.3135609471	0.2077991774	0.7029770751	0.1097657956
1970	0.1720833388	0.3136609972	0.2077820855	0.7037289391	0.1099158706
1975	0.1720700333	0.3137110222	0.2077253905	0.7041312236	0.1100159207
1980	0.1720562519	0.3137735534	0.207903813	0.7046627394	0.1101159707
1985	0.1720432309	0.313848591	0.2080643099	0.7041624892	0.1100659457
1990	0.1720289496	0.313898616	0.2079750987	0.7040374267	0.1100159207
1995	0.1720115451	0.3138861097	0.2079528653	0.7046091411	0.1101159707
2000	0.1719931356	0.313898616	0.2083889167	0.7046245258	0.1101659957
2005	0.171977764	0.3138861097	0.2087374243	0.7041127315	0.1101159707
2010	0.1719609125	0.3141362348	0.208881941	0.7041127315	0.1101159707
2015	0.1719451382	0.3142362848	0.2091573565	0.7042391104	0.1102160207
2020	0.1719328859	0.3141737535	0.2092198877	0.7046059605	0.1102660457
2025	0.1719178485	0.314198766	0.2094062309	0.7051359874	0.1105161708
2030	0.1719006213	0.3141862598	0.2095954922	0.7048364329	0.1105661958
2035	0.1718811736	0.3142362848	0.2095642266	0.704447777	0.1104161208
2040	0.1718634899	0.3143238286	0.2097234728	0.7045965356	0.1104661458
2045	0.1718486049	0.3144238786	0.2099344117	0.7041796605	0.1103160707
2050	0.1718345717	0.3143988661	0.2099248235	0.7045321338	0.1103660957
2055	0.1718219416	0.3143613473	0.2099762381	0.704494615	0.1103160707
2060	0.1718099447	0.3144739036	0.2101224223	0.7046405213	0.1104161208
2065	0.1717972901	0.3145239286	0.2103681007	0.7055989551	0.1105161708
2070	0.17178175	0.3146614974	0.2104047857	0.7049986549	0.1104161208
2075	0.1717657704	0.3147990662	0.2106111389	0.7049835375	0.1105661958
2080	0.1717526971	0.3148991162	0.2108104052	0.7053141852	0.1106662458
2085	0.1717398268	0.3149991662	0.2109664554	0.7058074874	0.1109163709
2090	0.1717297127	0.3151492413	0.2110359346	0.7060909625	0.1110164209
2095	0.1717164252	0.3150616975	0.2110563615	0.7059575625	0.1110164209
2100	0.1717038166	0.3151117225	0.210907815	0.7058741875	0.1110164209
2105	0.1716941385	0.3152242788	0.2110053638	0.7054930445	0.1110664459
2110	0.171681022	0.3151242288	0.2111704463	0.7048844069	0.1109163709
2115	0.171660091	0.3152993163	0.2112856428	0.7050539055	0.1109663959
2120	0.1716460953	0.3153618476	0.211531877	0.7052012014	0.1110164209
2125	0.1716305792	0.3153618476	0.2114676783	0.7054638327	0.1110664459
2130	0.1716168759	0.3155244289	0.2117578234	0.705938658	0.111266546
2135	0.1716039802	0.3155994664	0.2119468067	0.7060262018	0.111366596
2140	0.1715879841	0.3155244289	0.2120902118	0.7054720175	0.1110664459
2145	0.17157523	0.3155994664	0.2124760992	0.7057443759	0.111266546
2150	0.1715636544	0.3157495414	0.2124610917	0.7059659153	0.111316571
2155	0.1715493257	0.3156870102	0.2124435829	0.7062160403	0.111416621
2160	0.1715358502	0.3157370352	0.2123918904	0.7060909778	0.111366596
2165	0.1715198175	0.3158996165	0.2124135679	0.7072582281	0.111516671
2170	0.1715054246	0.315924629	0.2125632261	0.7072800339	0.111516671
2175	0.1714930576	0.3159871602	0.212827247	0.7067835735	0.111516671
2180	0.1714783145	0.316174754	0.2128731032	0.7068280402	0.111566696
2185	0.171464024	0.3162622978	0.2128614307	0.7074255612	0.1116167211
2190	0.1714512757	0.3162622978	0.2127774999	0.7075422862	0.1116167211
2195	0.1714404863	0.3162497916	0.2130634762	0.7075801839	0.1116167211
2200	0.171425103	0.3162998166	0.2128928353	0.7075026606	0.1116667461
2205	0.1714077658	0.3163623478	0.2129211828	0.7075979463	0.1116667461
2210	0.1713956642	0.3163748541	0.2129753766	0.7075562588	0.1117167711
2215	0.1713815561	0.3165874604	0.2131001612	0.707769602	0.1119168711
2220	0.1713665081	0.3166750042	0.2134786838	0.7078150793	0.1119668961
2225	0.1713540782	0.3167500417	0.2136471013	0.7078865436	0.1120169212
2230	0.1713437595	0.3167375354	0.2134810461	0.7077768396	0.1119168711
2235	0.1713288067	0.3167250292	0.2135039742	0.7084855273	0.1119668961
2240	0.1713166769	0.3168250792	0.2138442833	0.7079852771	0.1119168711
2245	0.1713056442	0.316812573	0.2139093158	0.7080718589	0.1119168711
2250	0.1712880223	0.3170001668	0.2143095159	0.7082219339	0.1119668961
2255	0.1712751473	0.317012673	0.2144345784	0.7078354999	0.1120669462
2260	0.1712609232	0.317112723	0.2149481685	0.708385775	0.1121169712
2265	0.1712485992	0.3173003168	0.2148775777	0.7080606124	0.1121669962
2270	0.1712382894	0.3171377355	0.2150236229	0.708326817	0.1120669462
2275	0.1712216151	0.317062698	0.2151586905	0.7086305402	0.1121169712
2280	0.171209955	0.3171377355	0.2152629092	0.7085054777	0.1120669462
2285	0.1711976577	0.3172753043	0.2155480518	0.7085054777	0.1120669462
2290	0.1711851549	0.3173128231	0.2154463343	0.7086484063	0.1121669962
2295	0.1711708929	0.3171752543	0.2153657384	0.7089771421	0.1121169712
2300	0.1711581759	0.3172502918	0.2154197932	0.7091605672	0.1122170212
2305	0.1711438663	0.3173128231	0.2155923795	0.7091605672	0.1122170212
2310	0.1711299117	0.3175379356	0.2157991496	0.7092856297	0.1122670462
2315	0.1711147885	0.3175379356	0.2159062865	0.7092471489	0.1122170212
2320	0.1711032501	0.3176129732	0.2159771552	0.7094196253	0.1123670962
2325	0.1710866384	0.3176755044	0.2162044911	0.7095286083	0.1124171213
2330	0.171075318	0.3177005169	0.2162495136	0.7096099982	0.1124671463
2335	0.171062063	0.3177130232	0.216355122	0.7093358713	0.1123670962
2340	0.1710461148	0.3178756045	0.2165555	0.7098243099	0.1126172213
2345	0.1710306809	0.3179756545	0.2166385971	0.7100494225	0.1127172713
2350	0.1710161178	0.317900617	0.216745595	0.7100039452	0.1126672463
2355	0.1709984812	0.3181757545	0.2169752932	0.7106792829	0.1128173214
2360	0.1709852355	0.3179756545	0.2168952532	0.710091489	0.1128173214
2365	0.1709763513	0.3179756545	0.2172315324	0.7101331765	0.1128173214
2370	0.1709621175	0.318050692	0.2171120282	0.7107862808	0.1129673964
2375	0.170951798	0.3181632483	0.2171653882	0.7103745365	0.1130174214
2380	0.1709398387	0.3183758546	0.2171790062	0.7109748366	0.1131174714
2385	0.1709262546	0.3184633984	0.2173040687	0.7109581616	0.1131174714
2390	0.1709112879	0.3184383859	0.2172679395	0.7110351718	0.1132175215
2395	0.1708985668	0.3186760047	0.2172654383	0.7113567611	0.1133675965
2400	0.170887826	0.3186509922	0.2173304708	0.7112817236	0.1133675965
2405	0.1708750196	0.3188010672	0.2175376577	0.7113817736	0.1134176215
2410	0.1708636471	0.318838586	0.217910622	0.7115709708	0.1133675965
2415	0.1708511882	0.3187760547	0.2177238619	0.7110556032	0.1133675965
2420	0.1708396699	0.3188761047	0.2177480407	0.7112807158	0.1134676465
2425	0.1708242248	0.3188135735	0.2178297482	0.7112640408	0.1134676465
2430	0.1708083076	0.3188260797	0.2180744539	0.7107414581	0.1134676465
2435	0.1707931331	0.3188260797	0.2180201212	0.7110416081	0.1135176715
2440	0.1707841099	0.3189511422	0.2180661164	0.7115974416	0.1136177216
2445	0.1707720553	0.3190511923	0.2181957645	0.7116553766	0.1136677466
2450	0.1707568777	0.3190261798	0.217867267	0.711530314	0.1136177216
2455	0.1707420101	0.319188761	0.2182566283	0.7117099854	0.1136177216
2460	0.1707301578	0.3192763048	0.2179998332	0.7114987687	0.1136177216
2465	0.1707167772	0.3192387861	0.2179495303	0.7118697875	0.1137177716
2470	0.1707036921	0.3193388361	0.2181267022	0.7120448751	0.1138178216
2475	0.1706925894	0.3192512923	0.2185665055	0.7118229692	0.1136677466
2480	0.1706816	0.3194263799	0.2184310211	0.7120420959	0.1138678466
2485	0.1706692721	0.3195764549	0.2184588127	0.7119726167	0.1138678466
2490	0.1706576123	0.3195139236	0.2182837252	0.7121254709	0.1137677966
2495	0.1706474416	0.3197265299	0.2186625257	0.7124753744	0.1141179717
2500	0.1706337354	0.3197515424	0.2185991607	0.7123761184	0.1140179217
2505	0.1706176711	0.3199141237	0.2186283419	0.7131562704	0.1141679967
2510	0.1706033541	0.3199516425	0.2187386749	0.712843614	0.1142180217
2515	0.1705903362	0.3200016675	0.2188523428	0.7129770141	0.1143180717
2520	0.1705782984	0.320076705	0.2190567506	0.7134897704	0.1143180717
2525	0.1705676971	0.3201017175	0.2189327997	0.7139066455	0.1144181218
2530	0.1705550796	0.3201017175	0.2191070535	0.713881633	0.1144681468
2535	0.170544127	0.3201017175	0.2195172586	0.713881633	0.1144681468
2540	0.1705316904	0.3202267801	0.2194355511	0.7136440142	0.1144181218
2545	0.1705219458	0.3203018176	0.2195639486	0.7139775143	0.1144181218
2550	0.170507423	0.3203518426	0.2196856762	0.7144360769	0.1145181718
2555	0.170492275	0.3204268801	0.21995998	0.7142981292	0.1144681468
2560	0.1704766463	0.3204894114	0.2204694014	0.7151665458	0.1146682468
2565	0.1704607651	0.3205894614	0.2200772609	0.7154458522	0.1147682968
2570	0.1704459783	0.3206644989	0.2204710689	0.7154208396	0.1147682968
2575	0.170431685	0.3207520427	0.2207945639	0.7154709378	0.1147682968
2580	0.1704214475	0.3207770552	0.2208295815	0.7155639668	0.1148183219
2585	0.1704094815	0.320914624	0.2207716358	0.7159391544	0.1150184219
2590	0.1703964945	0.321014674	0.2210784559	0.7159725044	0.1150184219
2595	0.1703822427	0.3209771552	0.2208825246	0.7150303666	0.1149183719
2600	0.1703705023	0.321064699	0.2209575621	0.7151415333	0.1149183719
2605	0.170354832	0.3211772553	0.2209100384	0.7152665959	0.1149183719
2610	0.1703403711	0.3210396865	0.220931299	0.7153499709	0.1148683469
2615	0.1703260385	0.3209021177	0.2214364127	0.7146246082	0.1148183219
2620	0.1703136544	0.3211772553	0.2209807682	0.714605154	0.1148683469
2625	0.1702967982	0.3212898116	0.2214587849	0.7147468916	0.1149183719
2630	0.1702858899	0.3212272803	0.2215004725	0.7146754273	0.1148683469
2635	0.1702735715	0.3212022678	0.2216376244	0.7145420272	0.1149683969
2640	0.170262418	0.3213523428	0.2213224668	0.7151881836	0.1151184719
2645	0.1702482616	0.3214899116	0.2212691068	0.7158134963	0.115218522
2650	0.1702333497	0.3215024179	0.2213701295	0.7158635213	0.115268547
2655	0.17022166	0.3214023679	0.2213124618	0.7155230733	0.1151184719
2660	0.1702089331	0.3214273804	0.221354983	0.7156481358	0.1151684969
2665	0.170194414	0.3214273804	0.2217084931	0.7158482359	0.115218522
2670	0.170181342	0.3215774554	0.2215931577	0.7163109672	0.115268547
2675	0.1701659821	0.3216149742	0.2217380913	0.7169737987	0.115418622
2680	0.1701550044	0.3216149742	0.221732255	0.7167792569	0.115268547
2685	0.1701410526	0.3216399867	0.2216009394	0.7171906469	0.115368597
2690	0.1701279612	0.3216775054	0.2221007726	0.7172573469	0.115318572
2695	0.1701122991	0.3217150242	0.2220107276	0.7172462302	0.115418622
2700	0.1700984963	0.3218275805	0.2221232839	0.7167381479	0.115418622
2705	0.1700846542	0.321852593	0.2224125952	0.7168895394	0.115518672
2710	0.1700677601	0.3220276805	0.2223050414	0.7169451227	0.115568697
2715	0.1700546173	0.322052693	0.2224313546	0.7169123682	0.1156187221
2720	0.1700401995	0.3221277305	0.2224895781	0.7168436831	0.115568697
2725	0.1700255669	0.3221277305	0.2226239509	0.7169674292	0.1156187221
2730	0.1700133746	0.322052693	0.222650214	0.7163273364	0.115568697
2735	0.1700012654	0.3222903118	0.2228307209	0.7163963635	0.1156687471
2740	0.1699886135	0.3223278306	0.2228786616	0.7167886051	0.1156187221
2745	0.1699739688	0.3224653994	0.223090851	0.7171509074	0.1156687471
2750	0.1699615439	0.3224653994	0.2226739759	0.7171133887	0.1156687471
2755	0.1699480189	0.3223028181	0.223340976	0.7173218262	0.1157687971
2760	0.169936844	0.3223278306	0.2232972042	0.717359345	0.1157687971
2765	0.1699257217	0.3224028681	0.2233780779	0.71740937	0.1158188221
2770	0.1699136368	0.3223528431	0.2235131455	0.7172467887	0.1157187721
2775	0.1698999171	0.3224779056	0.2236408482	0.7176232927	0.1159688971
2780	0.1698883572	0.3224153744	0.2238467845	0.7173940114	0.1158688471
2785	0.1698785375	0.3225529431	0.2239157079	0.7179943116	0.1160189222
2790	0.169868786	0.3225779556	0.2240591129	0.7179943116	0.1160189222
2795	0.1698547649	0.3226654994	0.2241116392	0.7182861242	0.1161189722
2800	0.1698410405	0.3225654494	0.2240183981	0.7178535486	0.1159688971
2805	0.1698290946	0.3227280307	0.2240812073	0.7177989758	0.1159688971
2810	0.1698160709	0.3227280307	0.2239311322	0.7181491509	0.1160689472
2815	0.1698020683	0.322940637	0.2239797677	0.7183913174	0.1161689972
2820	0.1697936418	0.323040687	0.2245633928	0.7183951072	0.1162190222
2825	0.1697799353	0.3231157245	0.2244850203	0.7185201697	0.1162690472
2830	0.1697640118	0.3230782058	0.2245150353	0.7183325759	0.1162190222
2835	0.1697528935	0.3231157245	0.2248439498	0.7185779367	0.1161689972
2840	0.1697398104	0.3232032683	0.224826441	0.718490393	0.1162190222
2845	0.1697288052	0.3232783058	0.2249706798	0.7191862324	0.1162690472
2850	0.1697190375	0.3233033183	0.2251624423	0.7181885114	0.1162690472
2855	0.1697064104	0.3233283308	0.2248556223	0.718563699	0.1163690972
2860	0.1696930868	0.3234909121	0.2252797232	0.7187064471	0.1164691473
2865	0.1696797468	0.3235284309	0.2252563782	0.7192521745	0.1165691973
2870	0.1696672774	0.3236159747	0.225253599	0.7196950366	0.1167692973
2875	0.1696538818	0.3235784559	0.2249738758	0.7184692073	0.1164691473
2880	0.169643261	0.3236034684	0.225053499	0.7188068761	0.1165691973
2885	0.1696317448	0.3236659997	0.2254270191	0.718970468	0.1166692473
2890	0.1696175282	0.3236159747	0.2254857985	0.7184354783	0.1165191723
2895	0.1696024843	0.3236409872	0.225677422	0.7184281514	0.1166692473
2900	0.169587921	0.3237785559	0.2257499583	0.7187477556	0.1166692473
2905	0.1695736624	0.3237535434	0.2259436663	0.7190191034	0.1166692473
2910	0.1695617131	0.3238410872	0.22598452	0.7193248118	0.1167192723
2915	0.1695482709	0.3240411873	0.2260153688	0.7194536641	0.1168193224
2920	0.1695371844	0.3239911622	0.2260612251	0.7196621017	0.1168693474
2925	0.1695271072	0.324028681	0.2257908121	0.7195906374	0.1168193224
2930	0.169512966	0.3241412373	0.2257778889	0.7196452101	0.1168193224
2935	0.1694991832	0.3242913123	0.2261666945	0.7198953352	0.1169693974
2940	0.1694851927	0.3243163248	0.2264740704	0.7201788103	0.1170194224
2945	0.1694768805	0.3243788561	0.2264757379	0.7199787102	0.1170194224
2950	0.1694668074	0.3244538936	0.2263256628	0.7199787102	0.1170194224
2955	0.1694536946	0.3245414374	0.2267467067	0.7199787102	0.1170194224
2960	0.1694437885	0.3245789561	0.2269705686	0.7198119602	0.1169693974
2965	0.1694319525	0.3245539436	0.2269223501	0.7195118101	0.1169193724
2970	0.1694178645	0.3246039687	0.2269695959	0.7195191054	0.1169193724
2975	0.1694053452	0.3247540437	0.2268920571	0.7201944431	0.1170694474
2980	0.1693940885	0.3249541437	0.2272850314	0.7201825324	0.1170694474
2985	0.1693849065	0.3248540937	0.2273978656	0.7205279432	0.1171194724
2990	0.1693747283	0.3251042188	0.2273728531	0.7214172767	0.1173695975
2995	0.16936157	0.3251917625	0.2273119893	0.7209962329	0.1173195725
3000	0.1693484797	0.325016675	0.2276863432	0.7201124576	0.1170694474
3005	0.1693367213	0.3250667	0.2276891223	0.7201124576	0.1170694474
3010	0.1693262108	0.3251542438	0.227833917	0.7199754844	0.1170694474
3015	0.1693107503	0.3252542938	0.2278265522	0.7200310677	0.1171194724
3020	0.1692986751	0.3252918126	0.2280484687	0.7204360321	0.1172695475
3025	0.1692872811	0.3253168251	0.2282752487	0.7201859071	0.1172195225
3030	0.169274867	0.3254293814	0.2288146851	0.7208844887	0.1173695975
3035	0.1692633794	0.3255169251	0.2286860097	0.7211520828	0.1174696475
3040	0.1692496377	0.3257045189	0.2290295148	0.7210151095	0.1174196225
3045	0.1692369296	0.3256670002	0.2292194708	0.7218488598	0.1175696975
3050	0.1692240366	0.3256795064	0.2293134067	0.7215070222	0.1176197226
3055	0.169209824	0.3257295314	0.2297094381	0.7224696247	0.1178698476
3060	0.1691988226	0.325854594	0.2297543216	0.7224696247	0.1178698476
3065	0.1691903814	0.3258671002	0.2298176866	0.7225946872	0.1178698476
3070	0.1691772241	0.3258796065	0.2297726641	0.7223820809	0.1179698976
3075	0.1691640045	0.3258170752	0.2297067978	0.7225363247	0.1178698476
3080	0.1691513054	0.3258420877	0.229663026	0.7226613872	0.1179198726
3085	0.1691401314	0.3258170752	0.2300432161	0.7225571685	0.1178198226
3090	0.1691274382	0.3256920127	0.2304142349	0.7219526996	0.1177197726
3095	0.1691157181	0.3258170752	0.2303881107	0.7224112622	0.1178698476
3100	0.1691022712	0.3257795564	0.2304243789	0.7227328515	0.1179198726
3105	0.1690915006	0.3257670502	0.2306815908	0.7228897065	0.1179198726
3110	0.169081673	0.325854594	0.2304764882	0.7234108004	0.1179698976
3115	0.1690667503	0.3260797065	0.2302913957	0.7237708705	0.1181199727
3120	0.1690533916	0.3262047691	0.2303624034	0.7236833268	0.1182700477
3125	0.1690442448	0.326154744	0.2303398922	0.723728221	0.1182700477
3130	0.1690307001	0.3261922628	0.2304755155	0.7241242524	0.1183200727
3135	0.1690177069	0.3262172753	0.2310633094	0.7238991398	0.1182200227
3140	0.169007783	0.3264799066	0.2309465844	0.7241415229	0.1182700477
3145	0.1689966993	0.3265799566	0.2311272303	0.7247751731	0.1185201728
3150	0.1689837036	0.3265549441	0.2312427047	0.7242749229	0.1184701478
3155	0.1689703767	0.3267300317	0.2309471402	0.7250252981	0.1186702478
3160	0.1689567033	0.3267800567	0.2309967484	0.7261306127	0.1187702978
3165	0.1689461691	0.3268300817	0.2310198155	0.7259930439	0.1188703479
3170	0.1689300288	0.327192763	0.2312357568	0.7274604443	0.119220523
3175	0.1689181338	0.3272052693	0.2314175143	0.7272557965	0.1191704979
3180	0.1689046942	0.3273053193	0.2311270913	0.7267888964	0.1190704479
3185	0.1688937037	0.3273053193	0.231658746	0.7269139589	0.119220523
3190	0.1688851089	0.3272678006	0.2314648991	0.7268684816	0.1191704979
3195	0.1688726422	0.3273928631	0.2314058418	0.727330834	0.119220523
3200	0.1688602208	0.3275304319	0.2315029737	0.7270181777	0.119220523
3205	0.1688455012	0.3276554944	0.2316566617	0.727247459	0.119270548
3210	0.1688341534	0.3277055194	0.231491857	0.727114059	0.119270548
3215	0.1688231814	0.3277180257	0.2317697738	0.7271855233	0.119320573
3220	0.1688107332	0.3277305319	0.2319098438	0.7271855233	0.119320573
3225	0.1688013042	0.3277930632	0.2320532488	0.7277215055	0.119420623
3230	0.1687867563	0.3278931132	0.2323625702	0.7278882556	0.119470648
3235	0.1687744746	0.327930632	0.2321883164	0.7274713805	0.119470648
3240	0.16876479	0.3280431883	0.2323067089	0.7275150531	0.119570698
3245	0.1687527141	0.328030682	0.232646879	0.7283904908	0.1197207731
3250	0.1687401685	0.328030682	0.232746929	0.7277770889	0.1196207231
3255	0.1687276527	0.3280181758	0.2325710077	0.7276818031	0.1196207231
3260	0.1687162047	0.328030682	0.2327094103	0.7275511823	0.119570698
3265	0.168704779	0.328130732	0.2328177978	0.7275511823	0.119570698
3270	0.168692968	0.3280682008	0.2331165583	0.7280180824	0.119570698
3275	0.1686801873	0.3280556945	0.233110722	0.7279347074	0.119520673
3280	0.1686680054	0.328130732	0.2332791396	0.7281405212	0.1197207731
3285	0.1686568226	0.328180757	0.2333019287	0.7280139011	0.1196207231
3290	0.1686453236	0.3283058196	0.2332594075	0.7280404712	0.1196707481
3295	0.1686349469	0.3283308321	0.2333461175	0.7279880946	0.1196707481
3300	0.168621931	0.3283808571	0.2334906342	0.7280176423	0.1197207731
3305	0.1686078985	0.3285184259	0.2334439442	0.7280891066	0.1198708481
3310	0.1685966885	0.3284558946	0.2334772942	0.7282308442	0.1197707981
3315	0.168584516	0.3287185259	0.2338566505	0.7283594799	0.1198708481
3320	0.1685669559	0.3288560947	0.2341070535	0.7291223614	0.1200209232
3325	0.168555674	0.3287685509	0.2342318381	0.7290973489	0.1199708981
3330	0.1685427135	0.3287685509	0.2342168306	0.7290139738	0.1199708981
3335	0.1685318533	0.3288435885	0.2341693069	0.7293355632	0.1200709482
3340	0.168519476	0.328818576	0.2341793119	0.7292855382	0.1200709482
3345	0.1685058969	0.3289936635	0.2342593519	0.7292438507	0.1200709482
3350	0.168494888	0.3291062198	0.2340809294	0.7295892615	0.1201709982
3355	0.1684830931	0.3290311823	0.2339625368	0.7294641989	0.1201209732
3360	0.1684706583	0.3290061698	0.2339466956	0.7293141239	0.1200709482
3365	0.16846235	0.3289811572	0.2343254961	0.7292307489	0.1200209232
3370	0.1684492514	0.3291312323	0.2342501806	0.7293141239	0.1200709482
3375	0.1684360747	0.3293813573	0.2343652382	0.7297726865	0.1202710482
3380	0.1684245376	0.3293688511	0.234542827	0.7293974989	0.1202710482
3385	0.168411567	0.3293313323	0.2341932077	0.7295225615	0.1202710482
3390	0.1683988727	0.3293938636	0.2340864877	0.7295225615	0.1202710482
3395	0.1683888121	0.3294689011	0.2341056639	0.7294391864	0.1202710482
3400	0.1683770329	0.3296314824	0.234319104	0.7295612713	0.1203710982
3405	0.1683654686	0.3297065199	0.2345608916	0.7292694587	0.1203710982
3410	0.1683534104	0.3298190762	0.2345708966	0.729423107	0.1204211233
3415	0.1683439789	0.32990662	0.2344349953	0.7297566071	0.1205211733
3420	0.1683297537	0.3299316325	0.234642877	0.7300696424	0.1204711483
3425	0.168319874	0.3299441387	0.2350030571	0.7301252257	0.1205211733
3430	0.1683085909	0.32990662	0.2352706909	0.7301430918	0.1205711983
3435	0.1682967136	0.3299941637	0.2352990384	0.7305637567	0.1207212733
3440	0.1682850821	0.330056695	0.235587516	0.7303598668	0.1205711983
3445	0.1682736811	0.33010672	0.235650881	0.7304730187	0.1206212233
3450	0.1682620017	0.3301817575	0.2355449947	0.7303636566	0.1206212233
3455	0.1682506146	0.330156745	0.2358826636	0.7305351709	0.1207212733
3460	0.1682424881	0.3301692513	0.2359193486	0.730635221	0.1207712983
3465	0.1682304288	0.3301317325	0.2358857206	0.7303970066	0.1206712483
3470	0.1682200882	0.3301942638	0.2357581569	0.73061934	0.1207712983
3475	0.1682100632	0.3302818076	0.2358698794	0.73061934	0.1207712983
3480	0.1681990581	0.3304318826	0.2359382469	0.730535965	0.1207712983
3485	0.1681860702	0.3304819076	0.2360808182	0.730535965	0.1207712983
3490	0.1681746547	0.3303943638	0.2360335723	0.7300932833	0.1207212733
3495	0.1681641333	0.3304193764	0.2356216997	0.7295930332	0.1206712483
3500	0.1681511195	0.3305819576	0.2358395865	0.7297052105	0.1208213234
3505	0.1681378577	0.3306194764	0.2356191985	0.7305351709	0.1208213234
3510	0.1681236845	0.3306945139	0.235777611	0.730635221	0.1208713484
3515	0.1681127741	0.3307945639	0.2361019399	0.7312605336	0.1209713984
3520	0.1681028739	0.330844589	0.2359760436	0.7315585993	0.1211214734
3525	0.1680924869	0.3307445389	0.235790951	0.7316086243	0.1210714484
3530	0.1680814973	0.3308821077	0.2358557056	0.7320588494	0.1212215235
3535	0.1680706613	0.3310571953	0.236378467	0.732183912	0.1212715485
3540	0.1680596008	0.3309196265	0.2367178033	0.732250612	0.1213215735
3545	0.168048501	0.3310196765	0.2368052082	0.7314335368	0.1212215235
3550	0.1680389366	0.331044689	0.2371457951	0.7322714557	0.1213715985
3555	0.1680260366	0.3312197766	0.23683564	0.732034799	0.1213215735
3560	0.1680163088	0.3311322328	0.2371066089	0.7319722677	0.1212715485
3565	0.168002967	0.331094714	0.2369857151	0.7319960891	0.1212215235
3570	0.1679924734	0.3312447891	0.2369586182	0.7316584203	0.1212715485
3575	0.1679808209	0.3311572453	0.2370233728	0.7317626391	0.1212715485
3580	0.1679683952	0.3313698516	0.2371317603	0.7319800097	0.1214216235
3585	0.1679557756	0.3313323328	0.2374880496	0.7321467597	0.1214716485
3590	0.1679422204	0.3312948141	0.2376044967	0.7318966346	0.1213715985
3595	0.1679287027	0.3314448891	0.2374955533	0.7323343535	0.1215216735
3600	0.1679177333	0.3313323328	0.2376906509	0.7327929161	0.1215716985
3605	0.1679059133	0.3313573453	0.2377164971	0.7323313758	0.1215716985
3610	0.1678933198	0.3314949141	0.2380266522	0.7323939071	0.1216217236
3615	0.1678814131	0.3314448891	0.2386119449	0.7323272071	0.1216217236
3620	0.167872017	0.3314323829	0.2388366405	0.732160457	0.1216217236
3625	0.1678608429	0.3315324329	0.2390242343	0.7320056177	0.1215216735
3630	0.1678502555	0.3315324329	0.2392343394	0.7322557428	0.1215716985
3635	0.1678371323	0.3316574954	0.2393018732	0.7319055677	0.1215216735
3640	0.1678252371	0.3317450392	0.2394236007	0.732127107	0.1215716985
3645	0.1678151112	0.3318450892	0.2393885832	0.732227157	0.1216217236
3650	0.1678015291	0.3318701017	0.2393010394	0.7322807553	0.1216217236
3655	0.1677871265	0.3318450892	0.2389967206	0.7324475053	0.1216717486
3660	0.1677767586	0.3319076205	0.2391597187	0.732542791	0.1216217236
3665	0.1677641941	0.3319201267	0.2391911233	0.7326142554	0.1217717986
3670	0.1677515359	0.331882608	0.23923559	0.7321403081	0.1216217236
3675	0.1677408101	0.3318575955	0.2389762937	0.7321986706	0.1216717486
3680	0.1677306714	0.3320076705	0.2391780613	0.7327634371	0.1217717986
3685	0.1677191862	0.3321577455	0.2388462287	0.7331386247	0.1219218736
3690	0.1677059368	0.3321077205	0.2386958757	0.7333172854	0.1219718986
3695	0.1676951926	0.3321702518	0.2390335446	0.7334867154	0.1219718986
3700	0.1676839526	0.3321702518	0.2392183592	0.7337866489	0.1220219237
3705	0.1676737795	0.3322452893	0.2393042355	0.7336635715	0.1220719487
3710	0.1676611609	0.3323578456	0.2397061031	0.7338268476	0.1220219237
3715	0.1676510947	0.3324203769	0.2397411206	0.7342437227	0.1220219237
3720	0.1676396041	0.3323828581	0.2394784892	0.7336337947	0.1219718986
3725	0.167628314	0.3324578956	0.2391152521	0.7336524548	0.1219718986
