iter	Passed	Remaining
0	226	452005
1	277	277090
2	330	220089
3	381	190474
4	434	173240
5	505	168106
6	537	153152
7	570	141942
8	601	133137
9	634	126287
10	697	126171
11	725	120257
12	767	117257
13	796	113025
14	824	109174
15	885	109843
16	915	106778
17	943	103932
18	972	101396
19	1002	99266
20	1066	100483
21	1094	98425
22	1131	97217
23	1162	95725
24	1191	94129
25	1266	96191
26	1296	94753
27	1325	93350
28	1354	92028
29	1382	90775
30	1443	91655
31	1472	90534
32	1500	89454
33	1537	88929
34	1566	87953
35	1627	88790
36	1656	87879
37	1685	87003
38	1712	86114
39	1751	85799
40	1812	86596
41	1840	85811
42	1869	85102
43	1899	84437
44	1928	83768
45	1989	84498
46	2018	83864
47	2045	83193
48	2074	82612
49	2109	82251
50	2171	82975
51	2202	82507
52	2247	82554
53	2276	82031
54	2306	81574
55	2372	82364
56	2401	81848
57	2430	81394
58	2459	80915
59	2488	80472
60	2569	81666
61	2597	81198
62	2634	80995
63	2662	80548
64	2692	80139
65	2764	81003
66	2792	80576
67	2821	80159
68	2850	79780
69	2879	79394
70	2946	80056
71	2975	79681
72	3005	79347
73	3036	79026
74	3065	78673
75	3131	79264
76	3160	78935
77	3188	78564
78	3216	78219
79	3262	78301
80	3327	78840
81	3356	78517
82	3386	78208
83	3418	77976
84	3447	77672
85	3510	78123
86	3539	77820
87	3567	77519
88	3596	77227
89	3625	76938
90	3685	77324
91	3714	77030
92	3752	76944
93	3781	76669
94	3810	76404
95	3870	76761
96	3899	76504
97	3928	76236
98	3957	75997
99	3990	75820
100	4052	76201
101	4080	75938
102	4108	75676
103	4137	75433
104	4166	75192
105	4228	75546
106	4271	75563
107	4314	75589
108	4344	75363
109	4373	75136
110	4440	75562
111	4469	75338
112	4498	75127
113	4528	74920
114	4557	74696
115	4634	75269
116	4663	75060
117	4694	74866
118	4735	74857
119	4763	74630
120	4827	74965
121	4856	74754
122	4884	74536
123	4914	74347
124	4943	74148
125	5006	74454
126	5034	74242
127	5067	74113
128	5096	73921
129	5125	73723
130	5188	74031
131	5218	73848
132	5247	73662
133	5288	73644
134	5326	73589
135	5386	73822
136	5417	73664
137	5445	73473
138	5474	73290
139	5502	73104
140	5565	73372
141	5593	73193
142	5622	73016
143	5651	72843
144	5680	72667
145	5759	73142
146	5788	72972
147	5818	72804
148	5847	72636
149	5905	72840
150	5982	73252
151	6011	73082
152	6039	72903
153	6069	72754
154	6112	72754
155	6185	73117
156	6213	72941
157	6242	72779
158	6271	72617
159	6311	72584
160	6380	72876
161	6411	72748
162	6439	72576
163	6468	72416
164	6498	72268
165	6559	72469
166	6589	72330
167	6618	72173
168	6647	72024
169	6676	71870
170	6742	72120
171	6771	71968
172	6800	71823
173	6828	71665
174	6857	71515
175	6917	71687
176	6947	71557
177	6975	71401
178	7007	71287
179	7036	71141
180	7097	71331
181	7125	71181
182	7154	71037
183	7183	70897
184	7212	70764
185	7273	70936
186	7310	70874
187	7352	70863
188	7384	70756
189	7413	70619
190	7474	70788
191	7502	70650
192	7531	70515
193	7561	70387
194	7589	70249
195	7650	70419
196	7679	70284
197	7720	70266
198	7751	70156
199	7779	70018
200	7841	70181
201	7869	70050
202	7899	69925
203	7928	69801
204	7958	69683
205	8023	69878
206	8053	69755
207	8083	69645
208	8111	69511
209	8140	69391
210	8201	69535
211	8230	69419
212	8261	69309
213	8290	69191
214	8318	69065
215	8398	69366
216	8427	69247
217	8456	69125
218	8484	69002
219	8514	68888
220	8576	69042
221	8606	68926
222	8634	68805
223	8663	68688
224	8692	68573
225	8770	68844
226	8800	68734
227	8828	68616
228	8858	68506
229	8887	68394
230	8948	68527
231	8989	68503
232	9017	68385
233	9048	68287
234	9077	68179
235	9146	68366
236	9175	68255
237	9204	68147
238	9235	68045
239	9268	67967
240	9331	68110
241	9378	68126
242	9413	68064
243	9441	67950
244	9471	67848
245	9537	68006
246	9567	67900
247	9595	67787
248	9625	67685
249	9653	67577
250	9730	67805
251	9773	67792
252	9836	67922
253	9917	68175
254	9997	68414
255	10113	68897
256	10188	69098
257	10261	69287
258	10334	69467
259	10408	69656
260	10520	70096
261	10579	70181
262	10653	70361
263	10734	70588
264	10809	70768
265	10941	71325
266	11010	71464
267	11080	71611
268	11147	71731
269	11215	71859
270	11324	72249
271	11400	72423
272	11482	72640
273	11563	72842
274	11648	73069
275	11801	73717
276	11879	73892
277	11960	74083
278	12052	74344
279	12136	74550
280	12288	75171
281	12374	75388
282	12465	75631
283	12524	75676
284	12601	75828
285	12774	76557
286	12847	76680
287	12922	76814
288	13002	76980
289	13082	77140
290	13225	77671
291	13306	77834
292	13340	77723
293	13373	77602
294	13407	77492
295	13475	77576
296	13517	77510
297	13549	77384
298	13577	77240
299	13605	77096
300	13665	77136
301	13694	76995
302	13722	76857
303	13767	76805
304	13796	76673
305	13857	76715
306	13885	76576
307	13915	76445
308	13943	76307
309	13973	76177
310	14043	76267
311	14074	76144
312	14103	76017
313	14133	75889
314	14162	75757
315	14224	75803
316	14253	75674
317	14285	75559
318	14314	75429
319	14341	75294
320	14403	75339
321	14432	75212
322	14460	75080
323	14503	75024
324	14531	74893
325	14591	74925
326	14620	74799
327	14648	74674
328	14678	74550
329	14707	74426
330	14789	74571
331	14819	74453
332	14847	74327
333	14877	74208
334	14906	74086
335	14971	74142
336	15002	74031
337	15031	73910
338	15061	73798
339	15091	73684
340	15151	73713
341	15182	73605
342	15210	73482
343	15239	73362
344	15270	73252
345	15331	73291
346	15360	73172
347	15388	73052
348	15418	72937
349	15447	72824
350	15527	72950
351	15557	72839
352	15585	72717
353	15614	72604
354	15643	72490
355	15702	72514
356	15730	72397
357	15767	72319
358	15803	72238
359	15831	72123
360	15893	72161
361	15922	72048
362	15952	71940
363	15981	71827
364	16009	71715
365	16072	71757
366	16101	71644
367	16130	71533
368	16159	71424
