iter	PairLogit	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
320	0.611270895	0.2765174254	0.119105525	0.6198179109	0.0757988121
325	0.6109680752	0.2766675004	0.1191647212	0.6191042604	0.07559871205
330	0.6106378671	0.277142738	0.1196357901	0.6207522516	0.0761990122
335	0.61030456	0.2771677505	0.1198361681	0.6200628015	0.07594888714
340	0.6099678051	0.2775679506	0.120473848	0.6209551308	0.0761990122
345	0.609640425	0.2775304319	0.1205451337	0.6220066667	0.07629906223
350	0.6093086286	0.2777055194	0.120907815	0.6220644336	0.07634908724
355	0.6090015475	0.278030682	0.1213099605	0.6222450795	0.07654918729
360	0.6087515672	0.2778430882	0.1213041243	0.6217746062	0.07639911225
365	0.6084921346	0.2780431883	0.1218909455	0.6216822981	0.07634908724
370	0.6082119768	0.2782307821	0.1217096048	0.6227473148	0.07669926233
375	0.6078165329	0.2783433383	0.1220753432	0.6227318308	0.07674928734
380	0.6075111951	0.2785059196	0.1223425602	0.6236767477	0.07689936238
385	0.6072501355	0.2788060697	0.1222591851	0.623571808	0.07694938739
390	0.6069347643	0.2792062698	0.1227850036	0.624201885	0.07719951245
395	0.6066159454	0.2793688511	0.1232924796	0.6251142459	0.07749966253
400	0.606320176	0.2794814074	0.1233106831	0.6246918125	0.07749966253
405	0.6060337038	0.2796064699	0.1235409371	0.6243076919	0.07754968754
410	0.6057636569	0.2797565449	0.1233650158	0.6242159793	0.07749966253
415	0.6054269407	0.280056695	0.1234119838	0.6250044688	0.07774978759
420	0.6051785874	0.2798691012	0.1238747151	0.624420175	0.07764973757
425	0.6048084011	0.2800817075	0.1236140292	0.625318567	0.07789986263
430	0.6045304902	0.2797815574	0.1238194097	0.6247410226	0.07784983762
435	0.6042100055	0.2802567951	0.1238635985	0.6259305062	0.07809996268
440	0.6038880488	0.2802693013	0.1239565616	0.6256447573	0.07804993767
445	0.6036066901	0.2802067701	0.124022011	0.6248693696	0.07799991265
450	0.6032765208	0.2805944639	0.1239597577	0.6267198408	0.07835008774
455	0.6029320569	0.2805944639	0.1243553721	0.6259426665	0.07830006273
460	0.6026716172	0.2809696515	0.1248306097	0.6265664903	0.07850016278
465	0.6024411223	0.2811072203	0.1248425602	0.6264253483	0.07865023782
470	0.6021828906	0.2812072703	0.125487188	0.6265051501	0.07870026283
475	0.6018888645	0.2815824579	0.1257671892	0.6278546344	0.0790004129
480	0.6015933662	0.2816324829	0.1260576121	0.6279587278	0.07905043792
485	0.6013441219	0.2816324829	0.1261054138	0.6282287346	0.07920051295
490	0.6010486236	0.282032683	0.1259827136	0.628757391	0.07935058799
495	0.6008182063	0.2821202268	0.1263695737	0.6288351084	0.07945063802
500	0.600555171	0.2818951142	0.1259054527	0.6282842378	0.07935058799
505	0.6003180519	0.282082708	0.1261434884	0.6294275854	0.07950066303
510	0.6000772526	0.2821452393	0.1262021288	0.6289064915	0.07950066303
515	0.5998387776	0.2823578456	0.1262620199	0.6288519938	0.07945063802
520	0.5995412649	0.2824078706	0.126431966	0.6297235667	0.07970076308
525	0.5993218106	0.2825329331	0.1269886332	0.6309971202	0.07995088814
530	0.5990660195	0.2828455895	0.1271482964	0.6324038842	0.08025103822
535	0.5987701338	0.2827830582	0.1275639208	0.6321693243	0.08000091315
540	0.5985490912	0.2832207771	0.1272473737	0.6332211489	0.08030106323
545	0.598236548	0.2833333333	0.1274420544	0.6328255985	0.08045113827
550	0.5979840496	0.2833833583	0.1277388694	0.6330503321	0.08060121331
555	0.5977009865	0.2835709521	0.1278282197	0.6330461634	0.08070126333
560	0.5974455052	0.2836459897	0.1276132511	0.6329383714	0.08075128834
565	0.5971926582	0.2837960647	0.1278935301	0.6328508276	0.08075128834
570	0.5969621634	0.2838335835	0.1279293814	0.6320885417	0.08060121331
575	0.5967343802	0.2838961147	0.1282606581	0.6328500696	0.08070126333
580	0.5964811071	0.283908621	0.1285163415	0.633429905	0.08075128834
585	0.5962738942	0.283858596	0.1284670113	0.6326962048	0.08060121331
590	0.5960009418	0.284008671	0.1281681118	0.633044864	0.08080131336
595	0.5957370155	0.2840962148	0.1283404202	0.6340126098	0.08105143842
600	0.5955168252	0.2842087711	0.1283725196	0.6338224353	0.08100141341
605	0.5952379846	0.2846965149	0.1285663665	0.6352830682	0.08140161351
610	0.5950143852	0.2846339837	0.1286272303	0.6351169137	0.08140161351
615	0.5947885777	0.2847965649	0.1286955978	0.6361943464	0.08160171356
620	0.5945996107	0.2848590962	0.1290175643	0.6361353883	0.08160171356
625	0.5943461051	0.2849716525	0.1291333167	0.6362299332	0.08165173857
630	0.5941025554	0.2850591963	0.1291149742	0.6363879497	0.08175178859
635	0.5938401399	0.2851342338	0.1295090601	0.6359127121	0.08160171356
640	0.5936065073	0.2850591963	0.1299647046	0.6352980233	0.08150166353
645	0.5933505612	0.2854093714	0.1304913568	0.6359412645	0.08170176358
650	0.593127233	0.2857720527	0.1311234784	0.6364309935	0.08200191366
655	0.5928724103	0.2859096215	0.1315500806	0.636639431	0.08205193867
660	0.5926326957	0.2858721027	0.1315907954	0.6360685076	0.08210196368
665	0.5924013873	0.286034684	0.1311955978	0.6368183143	0.08245213877
670	0.5921543511	0.286184759	0.1313423378	0.637033411	0.08260221381
675	0.591909368	0.2865599466	0.1313391418	0.6386435234	0.08290236388
680	0.5916884804	0.2864724029	0.1316133067	0.638131146	0.08270226383
685	0.5914829332	0.2867725529	0.1319851592	0.637760452	0.08265223882
690	0.5913233301	0.2868350842	0.131952643	0.6377068538	0.08265223882
695	0.5911254144	0.2869101217	0.1321910955	0.6374561332	0.08245213877
700	0.5909180853	0.2869601467	0.1326838419	0.6382898834	0.08270226383
705	0.5906787968	0.2869851592	0.1322500139	0.6381447351	0.08265223882
710	0.5904451254	0.2871852593	0.132002668	0.6378840158	0.08270226383
715	0.5902673926	0.2874979156	0.1320343505	0.6380482032	0.08285233887
720	0.5900638986	0.2873853593	0.1319204046	0.6378397656	0.08270226383
725	0.5898081074	0.2875229281	0.1317086321	0.6380275579	0.08280231386
730	0.5895881108	0.2878731032	0.1320803457	0.6385365426	0.08310246393
735	0.5893327845	0.2876855094	0.1327323384	0.6387483368	0.08295238889
740	0.5891051951	0.2877480407	0.1327012117	0.6381328776	0.08285233887
745	0.5889193659	0.287910622	0.1329667612	0.6386457242	0.08305243892
750	0.5887285006	0.2880356845	0.133170752	0.638938042	0.08315248894
755	0.5885193508	0.287910622	0.1331596354	0.6386748152	0.08305243892
760	0.5882678209	0.2878230782	0.1331704741	0.6397217672	0.08325253897
765	0.5880521242	0.2880231783	0.1333861375	0.6388175272	0.08300241391
770	0.5878378609	0.2883108221	0.1334720138	0.6398326452	0.08325253897
775	0.5876194912	0.2882232783	0.1335860986	0.6397856881	0.08325253897
780	0.5874419908	0.2883233283	0.1337338114	0.6397831255	0.08355268904
785	0.5871771736	0.2884483909	0.1336658607	0.6407214734	0.08360271406
790	0.5869656219	0.2885359346	0.1340692569	0.6412074307	0.08365273907
795	0.5867302848	0.2887985659	0.1337260297	0.6414575558	0.08380281411
800	0.5864870062	0.2889861597	0.1338701295	0.6410114182	0.08385283912
805	0.586295986	0.2890737035	0.133648352	0.6414085965	0.08385283912
810	0.5860797083	0.289098716	0.1342205825	0.6408583213	0.08375278909
815	0.5859119313	0.2892112723	0.1340074204	0.6404035485	0.08375278909
820	0.5856913148	0.2893488411	0.1339132066	0.6423451759	0.08415298919
825	0.5854956073	0.2895114224	0.1338515091	0.6422242821	0.08405293917
830	0.5852432639	0.2895489411	0.134556028	0.6417074983	0.08410296418
835	0.5850118393	0.2895864599	0.1346719193	0.642057532	0.08405293917
840	0.5847729769	0.2895989661	0.1354731532	0.6421281631	0.08420301421
845	0.5845959027	0.2896489912	0.135367267	0.642025731	0.08420301421
850	0.584408214	0.2900742038	0.1353899172	0.642225831	0.08435308924
855	0.5842332316	0.2900491913	0.1350725363	0.6425712418	0.08435308924
860	0.5840312484	0.2902117726	0.1351014396	0.6425012062	0.08435308924
865	0.5838501841	0.2904618976	0.1350546106	0.6429559866	0.08455318929
870	0.5836380126	0.2903493413	0.1351488244	0.6424182178	0.08435308924
875	0.5834483483	0.2903618476	0.1348607637	0.6432769805	0.08445313927
880	0.5832352859	0.2904994164	0.1349405258	0.6431362535	0.08445313927
885	0.583031327	0.2905119226	0.1349360792	0.6429347639	0.08445313927
890	0.5828233393	0.2904744039	0.1353265522	0.6427665512	0.08440311426
895	0.5826385948	0.2905119226	0.1354846868	0.6426924881	0.08435308924
900	0.5824541215	0.2907995664	0.1354282697	0.6427546404	0.08440311426
905	0.5822391221	0.2907120227	0.1353207159	0.6428773541	0.08450316428
910	0.5820216047	0.2908996165	0.135317103	0.6429152519	0.08450316428
915	0.5818393007	0.2910121728	0.1351856484	0.6425341089	0.08450316428
920	0.5816399905	0.291124729	0.1352159413	0.642734209	0.08460321431
925	0.5814621414	0.2911497415	0.1354246568	0.64260783	0.08450316428
930	0.5812518682	0.2913248291	0.1353226613	0.6426298496	0.08460321431
935	0.5810971848	0.2913748541	0.1354543939	0.6427611652	0.08470326433
940	0.5809012449	0.2916374854	0.1353918626	0.6431988841	0.08485333937
945	0.580692831	0.2918000667	0.1354657884	0.6434382714	0.08495338939
950	0.5804984019	0.291862598	0.1358508421	0.6431803674	0.08495338939
955	0.5803135411	0.2918375855	0.1359524207	0.6429358367	0.08500341441
960	0.5801186471	0.2920877105	0.1363301095	0.6430484661	0.08505343942
965	0.579935917	0.2922502918	0.1364982491	0.6432745532	0.08515348944
970	0.5797553175	0.2921002168	0.1369443055	0.6428640305	0.08490336438
975	0.5795583704	0.2922002668	0.1368409205	0.6430679203	0.08505343942
980	0.5793772673	0.2924253794	0.1367286421	0.6432207745	0.08515348944
985	0.5791976363	0.2922252793	0.1366124729	0.6430752472	0.08505343942
990	0.5790006503	0.2922502918	0.136438497	0.6428572478	0.08500341441
995	0.578822104	0.2924378856	0.1362975932	0.6433345698	0.08505343942
1000	0.5786509568	0.2925629481	0.1366847313	0.6434571689	0.08520351446
1005	0.5784762068	0.2927380357	0.1373092102	0.6437256744	0.08545363952
1010	0.5782730615	0.2926254794	0.1372391751	0.6442471473	0.08550366453
1015	0.5780751845	0.2930256795	0.1368428659	0.6445616654	0.08550366453
1020	0.5778535221	0.2931132233	0.1370532488	0.6446287444	0.08545363952
1025	0.5776652524	0.2931757545	0.1367583792	0.6447600601	0.08555368954
1030	0.5775215708	0.2934008671	0.1366725029	0.6451854893	0.08580381461
1035	0.5773622389	0.2933258296	0.1370596409	0.6449827093	0.08565373957
1040	0.5771946556	0.2933758546	0.1371541326	0.6450014687	0.08565373957
1045	0.5770411344	0.2933883608	0.137173031	0.6448818914	0.08555368954
1050	0.5768696385	0.2935759546	0.1373074037	0.644813107	0.08560371456
1055	0.5766963993	0.2937385359	0.1374021733	0.6456802072	0.08580381461
1060	0.5765099503	0.2936634984	0.137570035	0.6452384609	0.08570376458
1065	0.5763109887	0.2938260797	0.1372673837	0.6456932337	0.08585383962
1070	0.5761392991	0.2938135735	0.1376952365	0.6453581014	0.08575378959
1075	0.5759521141	0.2939636485	0.1375359902	0.645734251	0.08590386463
1080	0.5757552057	0.2939636485	0.1373193541	0.6457807028	0.08595388964
1085	0.5755811917	0.2939761547	0.1375439108	0.6462868396	0.08610396468
1090	0.5754115166	0.2942137736	0.1375006948	0.6463721266	0.08620401471
1095	0.5751954712	0.294188761	0.1372893391	0.6463554516	0.08620401471
1100	0.5750082475	0.2941512423	0.1372491801	0.6462387265	0.08610396468
1105	0.5748185444	0.2942512923	0.1375751765	0.6470373582	0.08625403972
1110	0.5746308945	0.2942262798	0.1376752265	0.6471106271	0.08630406473
1115	0.5744387122	0.2944388861	0.1377353955	0.6476148475	0.08645413977
1120	0.5742713613	0.2945889611	0.1377009338	0.6478212007	0.08645413977
1125	0.5740763898	0.2947265299	0.1378022345	0.6475933089	0.08645413977
1130	0.5738863381	0.2948015675	0.1375917125	0.6477846439	0.08645413977
1135	0.5737170115	0.2949141237	0.1377948697	0.6476971001	0.08650416478
1140	0.5735661246	0.2947390362	0.1377426213	0.6476232095	0.08640411476
1145	0.5734077223	0.2950141738	0.1377473459	0.6484771087	0.08665423982
1150	0.5732301445	0.2951142238	0.1375543327	0.6484610292	0.08675428984
1155	0.5730744152	0.2950892113	0.1374844367	0.6482975852	0.08665423982
1160	0.5728908716	0.2952142738	0.1379350787	0.648451829	0.08660421481
1165	0.5726848983	0.2953643488	0.1379956645	0.6487900933	0.08675428984
1170	0.5725311447	0.2954018676	0.1380372131	0.6485399683	0.08665423982
1175	0.5723691785	0.2954894114	0.1384542271	0.6484982808	0.08670426483
1180	0.5722050042	0.2957145239	0.1386091657	0.6487577054	0.08685433987
1185	0.5720379245	0.295814574	0.1385805403	0.6488294434	0.08695438989
1190	0.5718699925	0.2956394864	0.1387877272	0.6483237763	0.08680431486
1195	0.5717415353	0.2958270802	0.1387981491	0.648940968	0.08705443992
1200	0.5715851087	0.2961397365	0.1388287199	0.6493821393	0.08735458999
1205	0.5714124894	0.2961272303	0.1389510033	0.6490253953	0.08730456498
1210	0.5712865113	0.2962272803	0.1388938914	0.6485742081	0.08705443992
1215	0.5711187344	0.2962898116	0.1394944695	0.6484671616	0.08700441491
1220	0.5709800888	0.2964023679	0.1394782113	0.6485296929	0.08705443992
1225	0.570817619	0.2964023679	0.1392968707	0.6489701909	0.08705443992
1230	0.5706171079	0.2964023679	0.1393773276	0.6490354747	0.08700441491
1235	0.5703942446	0.2965774554	0.1395071147	0.6492784533	0.08725453997
1240	0.5702119793	0.2967275304	0.1395492191	0.6491742345	0.08725453997
1245	0.5700337816	0.2967275304	0.1392512923	0.64918847	0.08725453997
1250	0.5698633704	0.2969276305	0.1394297149	0.649561287	0.08750466503
1255	0.5697010943	0.296952643	0.1394217942	0.6494481352	0.08740461501
1260	0.5695403677	0.2971777555	0.139536018	0.6502133988	0.08760471506
1265	0.5693572115	0.2972778056	0.1398182425	0.6507146595	0.08785484012
1270	0.5691934246	0.2975404369	0.1398886943	0.6509945614	0.08790486513
1275	0.5690488133	0.2976654994	0.1399245456	0.6515952405	0.08810496518
1280	0.5688749543	0.2978155745	0.1394397199	0.651471336	0.08810496518
1285	0.568721898	0.2978781057	0.1393309155	0.6512295484	0.08800491516
1290	0.5685695003	0.2979531432	0.1398385304	0.651604736	0.08810496518
1295	0.5684252764	0.2981032183	0.1396841476	0.651787367	0.08815499019
1300	0.5682765588	0.2983033183	0.1397608526	0.6520896015	0.08825504022
1305	0.5681276088	0.2982908121	0.1403050136	0.6522209171	0.08835509024
1310	0.5679810218	0.2984283809	0.1404181257	0.6524085109	0.08845514027
1315	0.5678252925	0.2982657996	0.1406886777	0.6514184326	0.08820501521
1320	0.5676376039	0.2982908121	0.1408604302	0.6511161981	0.08815499019
1325	0.5674986097	0.2982282808	0.1410530265	0.6516245692	0.08815499019
1330	0.5673301741	0.2983033183	0.1410716469	0.6515241402	0.08810496518
1335	0.5671575548	0.2984658996	0.1413025957	0.6519698462	0.08820501521
1340	0.567009612	0.2985034184	0.1415627258	0.6517633938	0.08825504022
1345	0.5668662403	0.2983783558	0.1414760158	0.6512714812	0.08825504022
1350	0.5667129128	0.2982783058	0.1415568896	0.6513349745	0.08835509024
1355	0.5665867024	0.2983408371	0.1417232227	0.6511432119	0.08825504022
1360	0.5664301596	0.2986034684	0.1416167806	0.651551154	0.08835509024
1365	0.5662758249	0.2987160247	0.1417639375	0.6520097166	0.08850516528
1370	0.5661005326	0.2988911122	0.1417885332	0.6520097166	0.08850516528
1375	0.5659531321	0.2989161247	0.1417153021	0.6524960709	0.08855519029
1380	0.5658252947	0.2990536935	0.1416744483	0.6525870255	0.08865524032
1385	0.5656471357	0.2992537936	0.1417774165	0.6526584898	0.08870526533
1390	0.5654859443	0.2991037185	0.1415671725	0.6514854646	0.08845514027
1395	0.5653099547	0.2991662498	0.1415339614	0.6515233623	0.08845514027
1400	0.5651347012	0.2991662498	0.1414868545	0.6513847198	0.08845514027
1405	0.5649635927	0.299178756	0.1423693791	0.6511504756	0.08835509024
1410	0.5648046093	0.2992662998	0.1424813796	0.651379757	0.08840511526
1415	0.5646619737	0.2993788561	0.1428308599	0.6516596588	0.08855519029
1420	0.564486604	0.2995914624	0.1425578067	0.6520471632	0.08875529034
1425	0.5643401332	0.2996539937	0.1423358902	0.6521811587	0.08880531536
1430	0.5641847138	0.2994538936	0.1429723195	0.6518255246	0.08860521531
1435	0.564046998	0.2995414374	0.1430035851	0.6522423997	0.08870526533
1440	0.5638568301	0.2995914624	0.1433091546	0.6524612591	0.08870526533
1445	0.5636817315	0.2998791062	0.143014146	0.6539103964	0.08905544042
1450	0.5635287527	0.2998540937	0.1430702851	0.6533507731	0.08890536538
1455	0.5633536541	0.2998666	0.1426738369	0.6523255491	0.08870526533
1460	0.5631932762	0.29996665	0.1427711078	0.6528087453	0.08890536538
1465	0.5630433189	0.3000792063	0.1430762604	0.6532194665	0.08885534037
1470	0.5628659348	0.3000667	0.1431180868	0.6528901352	0.08895539039
1475	0.562700637	0.3000291813	0.1428913068	0.6528643286	0.08890536538
1480	0.5625376636	0.3002417876	0.1427794453	0.6531963399	0.08910546543
1485	0.562385692	0.3001917625	0.1430738981	0.6530206568	0.08905544042
1490	0.5622301951	0.3004168751	0.142820299	0.6534631399	0.08920551546
1495	0.5620609461	0.3004543939	0.1433234673	0.6542864682	0.08930556548
1500	0.5619102141	0.3004168751	0.1436953199	0.6534777305	0.08905544042
1505	0.5617628136	0.3005294314	0.1437711912	0.6543948558	0.08930556548
1510	0.5615967411	0.3005044189	0.1436083319	0.6543948558	0.08930556548
1515	0.5614677802	0.3005294314	0.1437300595	0.6538737619	0.08920551546
1520	0.5613225491	0.3006419877	0.1436842032	0.6535392998	0.08920551546
1525	0.5611808045	0.3008170752	0.1439316881	0.6532721207	0.08925554047
1530	0.5610052798	0.3007670502	0.1437763326	0.6534289542	0.08930556548
1535	0.5608584991	0.3007545439	0.1437135234	0.6539000231	0.08935559049
1540	0.560718459	0.3008796065	0.1441962648	0.6542454339	0.08950566553
1545	0.5605566477	0.3009296315	0.1442621311	0.6541933245	0.08940561551
1550	0.5604112229	0.3010171753	0.1444516703	0.6551437997	0.08960571556
1555	0.5602752503	0.3010171753	0.1447823912	0.6545268246	0.08945564052
1560	0.5601296706	0.301154744	0.1447772497	0.653907765	0.08945564052
1565	0.5599761494	0.3012923128	0.1448728531	0.6550212006	0.08960571556
1570	0.5598433921	0.3015174254	0.1447174976	0.6552145207	0.08975579059
1575	0.5597036232	0.3015924629	0.1451258963	0.654605883	0.08965574057
1580	0.5595824875	0.3016549942	0.145040159	0.6549431729	0.08975579059
1585	0.5594458176	0.3018300817	0.1449459452	0.6549803418	0.08995589064
1590	0.5592779244	0.3017675504	0.1448050414	0.655117694	0.08985584062
1595	0.5591216528	0.3017425379	0.1450560002	0.6551237285	0.08980581561
1600	0.5589674343	0.3018676005	0.1451543827	0.6555360684	0.08990586563
1605	0.558833941	0.3017800567	0.1452674949	0.6552452178	0.08980581561
1610	0.5586949855	0.3018050692	0.144969846	0.6546913695	0.08975579059
1615	0.5585371644	0.3018550942	0.1449544217	0.6537769929	0.08975579059
1620	0.5584159125	0.302042688	0.1452893113	0.6548938517	0.08985584062
1625	0.5582936146	0.3021552443	0.1451108888	0.654459874	0.08990586563
1630	0.5581294791	0.3023303318	0.1453574009	0.6554913241	0.09005594067
1635	0.5580090794	0.3022678006	0.1455276249	0.6553801574	0.09000591566
1640	0.5578738041	0.3023053193	0.1454933022	0.6553694683	0.09000591566
1645	0.5577317108	0.3024178756	0.1454211828	0.6557213689	0.09015599069
1650	0.5575902761	0.3025179256	0.1456496304	0.6562033559	0.09025604072
1655	0.5574673972	0.3026930132	0.1462531266	0.6561296508	0.09030606573
1660	0.5572975283	0.3026554944	0.1461554388	0.6559528644	0.09010596568
1665	0.5571404432	0.3026054694	0.1462564616	0.6554849411	0.09000591566
1670	0.5570093904	0.3026805069	0.146098049	0.6560199309	0.09025604072
1675	0.5568873637	0.3026304819	0.146018009	0.6548367996	0.08990586563
1680	0.5567335714	0.3026680007	0.1456722806	0.6550666765	0.09005594067
1685	0.5565992258	0.3027180257	0.1462586849	0.6551782096	0.08995589064
1690	0.5564453173	0.3029181257	0.1466549942	0.656258106	0.09015599069
1695	0.5563026041	0.302880607	0.1466256739	0.6558273351	0.09000591566
1700	0.5561574893	0.302880607	0.1465516091	0.6556030166	0.09005594067
1705	0.5560139626	0.3028555945	0.1463281641	0.6556330186	0.09005594067
1710	0.5558503307	0.302880607	0.1471298149	0.6559749975	0.09020601571
1715	0.5557077725	0.3029556445	0.147029487	0.6550408307	0.09005594067
1720	0.5555680423	0.3031682508	0.1472313935	0.6556036121	0.09015599069
1725	0.5554393913	0.3032933133	0.1473236618	0.6556490894	0.09030606573
1730	0.5552959809	0.3032557946	0.1471658051	0.6556991144	0.09035609074
1735	0.55517992	0.3034558946	0.1468543994	0.6563661146	0.09040611576
1740	0.5550365096	0.3034183759	0.1467804736	0.6563994646	0.09040611576
1745	0.5549215334	0.3035434384	0.1473367239	0.6561473544	0.09035609074
1750	0.5547853671	0.3036685009	0.1475418265	0.6565255197	0.09065624082
1755	0.5546362234	0.3036184759	0.1473256072	0.6564395335	0.09065624082
1760	0.5545085021	0.303868601	0.1475148685	0.6563412701	0.09065624082
1765	0.5543929448	0.3038811072	0.1474167639	0.6564246451	0.09070626583
1770	0.5542629767	0.3040311823	0.1474050914	0.6565752851	0.09085634087
1775	0.554139323	0.3041312323	0.1476980157	0.6567458249	0.09095639089
1780	0.5540012198	0.3042437886	0.1473208827	0.656807886	0.09105644092
1785	0.5538824084	0.3042312823	0.1473417264	0.6565458503	0.09095639089
1790	0.5537267954	0.3042813073	0.1471099439	0.6564416315	0.09095639089
1795	0.5535953165	0.3042437886	0.147793758	0.6562622339	0.09085634087
1800	0.5534194044	0.3043813573	0.1478685176	0.6573113696	0.09100641591
1805	0.5532613895	0.3044939136	0.1480593074	0.6572361155	0.09090636588
1810	0.5531406412	0.3046064699	0.1478550386	0.6570460142	0.09090636588
1815	0.5529785588	0.3046940137	0.1481492135	0.6570400588	0.09085634087
1820	0.5528325529	0.3046564949	0.1482737202	0.6569864606	0.09080631586
1825	0.5526861596	0.3047190262	0.1484433884	0.6567988668	0.09070626583
1830	0.5525624285	0.3048190762	0.1482649658	0.656786715	0.09070626583
1835	0.5524225045	0.3048440887	0.1482751098	0.6568974846	0.09080631586
1840	0.5522864545	0.3048816075	0.1483234673	0.6572621511	0.09105644092
1845	0.5521453684	0.3050692013	0.1480663943	0.6574622511	0.09115649094
1850	0.5520145093	0.3050942138	0.1484425546	0.656928651	0.09105644092
1855	0.5518781106	0.3051817575	0.1486701684	0.6572951346	0.09105644092
1860	0.5517496921	0.3053443388	0.1486655828	0.657323383	0.09120651596
1865	0.5515841619	0.3052317826	0.1489533656	0.6571061804	0.09110646593
