iter	Passed	Remaining
0	42	84942
1	53	53166
2	64	42707
3	75	37640
4	86	34430
5	128	42847
6	140	39946
7	151	37633
8	163	36278
9	174	34813
10	215	38894
11	224	37237
12	234	35864
13	244	34665
14	254	33698
15	295	36595
16	305	35617
17	315	34697
18	326	33995
19	336	33327
20	378	35645
21	386	34793
22	395	34005
23	406	33480
24	414	32758
25	455	34605
26	463	33905
27	471	33238
28	480	32638
29	488	32047
30	529	33620
31	537	33065
32	546	32578
33	554	32066
34	572	32140
35	612	33397
36	619	32878
37	627	32388
38	634	31906
39	642	31463
40	681	32568
41	689	32131
42	697	31727
43	705	31340
44	712	30951
45	752	31947
46	759	31564
47	766	31184
48	775	30868
49	783	30542
50	822	31447
51	830	31121
52	838	30792
53	870	31356
54	887	31368
55	928	32215
56	935	31899
57	943	31604
58	951	31312
59	959	31035
60	1000	31797
61	1008	31517
62	1016	31239
63	1023	30961
64	1030	30689
65	1070	31367
66	1077	31097
67	1085	30849
68	1094	30616
69	1101	30367
70	1143	31064
71	1152	30874
72	1160	30627
73	1169	30446
74	1177	30221
75	1217	30817
76	1225	30598
77	1232	30374
78	1239	30149
79	1247	29942
80	1285	30460
81	1293	30254
82	1300	30048
83	1309	29858
84	1316	29650
85	1354	30145
86	1361	29940
87	1368	29734
88	1375	29533
89	1389	29488
90	1428	29965
91	1435	29775
92	1443	29592
93	1457	29553
94	1464	29370
95	1504	29839
96	1511	29652
97	1518	29468
98	1524	29281
99	1531	29105
100	1584	29787
101	1591	29606
102	1597	29427
103	1604	29247
104	1611	29082
105	1651	29517
106	1659	29351
107	1669	29238
108	1676	29077
109	1682	28913
110	1721	29295
111	1728	29132
112	1735	28977
113	1742	28833
114	1749	28681
115	1794	29139
116	1801	28986
117	1807	28830
118	1813	28669
119	1820	28519
120	1869	29038
121	1889	29085
122	1896	28938
123	1903	28791
124	1909	28643
125	1948	28977
126	1955	28833
127	1961	28683
128	1975	28654
129	1982	28513
130	2021	28838
131	2028	28703
132	2034	28557
133	2043	28451
134	2049	28319
135	2088	28623
136	2095	28497
137	2102	28367
138	2109	28238
139	2119	28152
140	2160	28483
141	2167	28357
142	2173	28228
143	2180	28101
144	2187	27980
145	2226	28267
146	2233	28148
147	2239	28024
148	2246	27906
149	2252	27784
150	2292	28068
151	2299	27953
152	2305	27829
153	2312	27717
154	2319	27606
155	2357	27865
156	2364	27753
157	2370	27637
158	2377	27525
159	2383	27414
160	2421	27664
161	2428	27554
162	2435	27447
163	2442	27341
164	2448	27233
165	2486	27475
166	2493	27363
167	2499	27254
168	2506	27153
169	2513	27052
170	2552	27297
171	2558	27193
172	2565	27091
173	2572	26991
174	2578	26893
175	2616	27117
176	2623	27022
177	2630	26924
178	2636	26822
179	2642	26719
180	2680	26940
181	2687	26844
182	2694	26751
183	2700	26651
184	2707	26557
185	2745	26774
186	2752	26682
187	2758	26587
188	2764	26489
189	2770	26395
190	2815	26666
191	2836	26710
192	2843	26619
193	2850	26531
194	2856	26443
195	2912	26811
196	2919	26723
197	2926	26634
198	2932	26540
199	2938	26448
200	2976	26641
201	2983	26552
202	2989	26463
203	2996	26379
204	3002	26291
205	3046	26527
206	3051	26434
207	3058	26348
208	3064	26257
209	3070	26172
210	3110	26375
211	3117	26290
212	3123	26206
213	3129	26118
214	3135	26034
215	3175	26230
216	3182	26148
217	3188	26067
218	3195	25986
219	3202	25908
220	3243	26105
221	3249	26025
222	3258	25965
223	3264	25881
224	3270	25803
225	3308	25971
226	3315	25896
227	3322	25819
228	3331	25763
229	3341	25711
230	3379	25878
231	3385	25801
232	3392	25729
233	3399	25654
234	3405	25579
235	3443	25735
236	3450	25666
237	3456	25591
238	3463	25516
239	3470	25446
240	3508	25609
241	3515	25535
242	3521	25460
243	3527	25387
244	3534	25318
245	3575	25491
246	3581	25420
247	3588	25350
248	3595	25281
249	3601	25211
250	3641	25375
251	3648	25307
252	3655	25238
253	3662	25173
254	3668	25106
255	3706	25252
256	3713	25185
257	3719	25114
258	3726	25046
259	3732	24978
260	3769	25112
261	3775	25045
262	3782	24980
263	3788	24914
264	3795	24849
265	3844	25061
266	3850	24995
267	3857	24931
268	3887	25014
269	3902	25005
270	3943	25157
271	3949	25093
272	3956	25027
273	3963	24966
274	3970	24906
275	4007	25033
276	4014	24968
277	4020	24904
278	4027	24840
279	4033	24778
280	4069	24897
281	4076	24834
282	4086	24790
283	4092	24730
284	4101	24678
285	4145	24843
286	4152	24782
287	4158	24720
288	4165	24660
289	4171	24598
290	4209	24720
291	4216	24662
292	4222	24599
293	4228	24538
294	4236	24483
295	4273	24603
296	4280	24544
297	4286	24481
298	4294	24430
299	4300	24371
300	4340	24500
301	4347	24442
302	4353	24383
303	4360	24329
304	4367	24269
305	4406	24395
306	4413	24338
307	4422	24296
308	4429	24241
309	4436	24184
310	4475	24307
311	4481	24248
312	4489	24197
313	4496	24141
314	4502	24086
315	4539	24191
316	4546	24135
317	4552	24080
318	4566	24063
319	4572	24006
320	4610	24114
321	4617	24062
322	4624	24008
323	4630	23953
324	4637	23899
325	4673	23998
326	4679	23943
327	4686	23888
328	4693	23838
329	4700	23785
330	4737	23889
331	4744	23838
332	4751	23788
333	4758	23737
334	4766	23689
335	4820	23870
336	4826	23818
337	4833	23766
338	4840	23716
339	4846	23664
340	4883	23760
341	4898	23747
342	4907	23705
343	4913	23653
344	4920	23602
345	4958	23701
346	4964	23649
347	4972	23606
348	4979	23556
349	4986	23507
350	5026	23616
351	5033	23565
352	5040	23515
353	5047	23469
354	5057	23433
355	5095	23531
356	5102	23481
357	5108	23431
358	5115	23383
359	5123	23340
360	5163	23442
361	5170	23394
362	5176	23344
363	5183	23295
364	5190	23248
365	5228	23342
366	5234	23293
367	5241	23245
368	5248	23199
369	5255	23150
370	5295	23251
371	5302	23203
372	5309	23157
373	5315	23109
374	5321	23060
375	5359	23147
376	5365	23100
377	5372	23052
378	5378	23004
379	5387	22966
380	5424	23052
381	5432	23010
382	5450	23010
383	5457	22965
384	5463	22919
385	5501	23005
386	5508	22959
387	5515	22915
388	5523	22874
389	5530	22830
390	5569	22918
391	5577	22877
392	5584	22834
393	5591	22789
394	5598	22747
395	5638	22837
396	5644	22791
397	5650	22744
398	5657	22700
399	5663	22654
400	5701	22733
401	5707	22687
402	5713	22641
403	5720	22597
404	5726	22553
405	5765	22636
406	5772	22592
407	5807	22659
408	5816	22626
409	5823	22582
410	5860	22658
411	5867	22616
412	5874	22572
413	5890	22564
414	5906	22557
415	5953	22667
416	5960	22626
417	5967	22583
418	5973	22539
419	5980	22497
420	6017	22568
421	6023	22525
422	6030	22483
423	6043	22462
424	6049	22420
425	6086	22489
426	6093	22448
427	6100	22407
428	6107	22365
429	6114	22325
430	6153	22400
431	6166	22381
432	6172	22338
433	6179	22298
434	6186	22258
435	6225	22332
436	6232	22292
437	6239	22251
438	6246	22210
439	6252	22167
440	6290	22239
441	6297	22197
442	6304	22158
443	6311	22119
444	6318	22080
445	6355	22144
446	6362	22103
447	6370	22070
448	6377	22030
449	6384	21990
450	6421	22055
451	6428	22017
452	6435	21976
453	6442	21937
454	6448	21897
455	6484	21957
456	6491	21919
457	6498	21880
458	6505	21841
459	6512	21802
460	6550	21867
461	6556	21827
462	6563	21787
463	6569	21748
464	6576	21710
465	6613	21772
466	6620	21733
467	6627	21693
468	6633	21653
469	6640	21615
470	6677	21675
471	6684	21639
472	6691	21601
473	6698	21563
474	6704	21526
475	6743	21589
476	6749	21550
477	6756	21513
478	6762	21474
479	6768	21434
480	6829	21566
481	6836	21530
482	6843	21494
483	6850	21456
484	6856	21417
485	6901	21500
486	6912	21475
487	6921	21446
488	6935	21430
489	6942	21392
490	6983	21463
491	6990	21426
492	6997	21390
493	7004	21352
494	7010	21315
495	7056	21397
496	7067	21374
497	7076	21342
498	7083	21306
499	7089	21268
500	7128	21328
501	7134	21289
502	7140	21251
503	7147	21215
504	7153	21177
505	7193	21238
506	7199	21200
507	7205	21163
508	7212	21127
509	7218	21089
510	7258	21149
511	7264	21113
512	7272	21079
513	7278	21042
514	7285	21006
515	7321	21056
516	7327	21019
517	7334	20983
518	7340	20946
519	7349	20916
520	7386	20968
521	7392	20932
522	7399	20897
523	7406	20862
524	7413	20827
525	7450	20879
526	7457	20845
527	7464	20809
528	7471	20774
529	7477	20740
530	7527	20825
531	7534	20790
532	7541	20755
533	7548	20722
534	7554	20687
535	7594	20743
536	7601	20708
537	7608	20674
538	7615	20641
539	7621	20606
540	7662	20666
541	7670	20634
542	7677	20600
543	7684	20567
544	7690	20532
545	7730	20587
546	7738	20554
547	7744	20520
548	7751	20486
549	7757	20452
550	7821	20568
551	7827	20533
552	7833	20498
553	7840	20465
554	7847	20431
555	7884	20477
556	7891	20444
557	7898	20411
558	7905	20377
559	7919	20364
560	7972	20450
561	7979	20417
562	7986	20384
563	7992	20349
564	7999	20316
565	8038	20365
566	8044	20331
567	8050	20297
568	8057	20263
569	8063	20229
570	8102	20276
571	8108	20243
572	8115	20211
573	8122	20178
574	8128	20145
575	8167	20191
576	8174	20159
577	8180	20126
578	8187	20094
579	8194	20062
580	8233	20108
581	8240	20076
582	8246	20044
583	8253	20010
584	8259	19979
585	8298	20022
586	8304	19990
587	8312	19960
588	8318	19928
589	8327	19900
590	8364	19942
591	8371	19909
592	8377	19877
593	8384	19844
594	8390	19813
595	8429	19857
596	8436	19825
597	8443	19795
598	8449	19763
599	8455	19730
600	8494	19773
601	8501	19743
602	8508	19712
603	8515	19680
604	8521	19648
605	8560	19692
606	8567	19661
607	8574	19629
608	8580	19599
609	8587	19568
610	8625	19609
611	8632	19577
612	8638	19544
613	8644	19514
614	8651	19482
615	8688	19520
616	8695	19490
617	8702	19459
618	8708	19429
619	8730	19431
620	8807	19558
621	8833	19569
622	8851	19564
623	8875	19571
624	8901	19583
625	8992	19737
626	9003	19715
627	9012	19689
628	9021	19664
629	9031	19639
630	9118	19782
631	9137	19778
632	9162	19786
633	9185	19791
634	9209	19797
635	9290	19923
636	9313	19927
637	9338	19934
638	9362	19941
639	9388	19951
640	9479	20098
641	9504	20104
642	9530	20113
643	9555	20119
644	9580	20126
645	9665	20259
646	9690	20265
647	9716	20272
648	9743	20281
649	9770	20292
650	9885	20484
651	9908	20486
652	9938	20501
653	9973	20526
654	10002	20540
655	10087	20666
656	10113	20673
657	10135	20670
658	10154	20663
659	10172	20653
660	10240	20744
661	10270	20757
662	10298	20767
663	10327	20778
664	10363	20805
665	10447	20926
666	10478	20940
667	10506	20949
668	10536	20963
669	10566	20974
670	10652	21098
671	10678	21103
672	10706	21109
673	10735	21119
674	10764	21130
675	10864	21278
676	10893	21287
677	10905	21263
678	10918	21241
679	10935	21228
680	11019	21342
681	11034	21325
682	11047	21302
683	11070	21298
684	11090	21290
685	11180	21416
686	11209	21424
687	11237	21430
688	11271	21446
689	11302	21457
690	11396	21589
691	11427	21600
692	11460	21614
693	11491	21625
694	11521	21633
695	11604	21741
696	11635	21752
697	11665	21760
698	11692	21762
699	11716	21759
700	11821	21906
701	11864	21936
702	11893	21943
703	11914	21934
704	11930	21914
705	12007	22007
706	12029	21999
707	12041	21974
708	12072	21982
709	12105	21994
710	12179	22081
711	12214	22095
712	12243	22099
713	12270	22101
714	12301	22108
715	12377	22196
716	12387	22165
717	12397	22135
718	12407	22105
719	12416	22074
720	12457	22099
721	12467	22067
722	12477	22037
723	12486	22007
724	12496	21977
725	12538	22002
726	12548	21972
727	12557	21941
728	12567	21910
729	12576	21879
730	12618	21905
731	12628	21875
732	12637	21843
733	12646	21813
734	12656	21783
735	12699	21809
736	12708	21778
737	12717	21747
738	12726	21716
739	12735	21685
740	12776	21707
741	12784	21675
742	12794	21644
743	12802	21613
744	12810	21580
745	12856	21612
746	12876	21598
747	12884	21565
748	12896	21539
749	12904	21508
750	12944	21528
751	12953	21497
752	12961	21465
753	12970	21433
754	12981	21406
755	13042	21461
756	13050	21429
757	13059	21398
758	13071	21372
759	13079	21340
760	13121	21363
761	13130	21333
762	13143	21308
763	13151	21276
764	13159	21243
765	13199	21263
766	13207	21231
767	13214	21199
768	13222	21166
769	13230	21134
770	13270	21153
771	13278	21122
772	13287	21091
773	13295	21059
774	13303	21028
775	13343	21047
776	13352	21017
777	13365	20993
778	13374	20963
779	13383	20932
780	13424	20952
781	13432	20921
782	13440	20890
783	13449	20860
784	13457	20828
785	13497	20848
786	13505	20816
787	13512	20783
788	13520	20751
789	13527	20719
790	13567	20736
791	13574	20704
792	13582	20673
793	13590	20642
794	13597	20610
795	13636	20626
796	13643	20594
797	13651	20563
798	13659	20531
799	13665	20498
800	13704	20514
801	13711	20482
802	13718	20449
803	13725	20418
804	13732	20386
805	13771	20400
806	13777	20367
807	13784	20335
808	13791	20303
809	13798	20271
810	13847	20302
811	13876	20302
812	13890	20280
813	13896	20247
814	13903	20216
815	13940	20228
816	13949	20198
817	13956	20166
818	13963	20135
819	13970	20103
820	14025	20140
821	14032	20110
822	14039	20078
823	14049	20051
824	14056	20019
825	14096	20035
826	14102	20003
827	14109	19971
828	14116	19939
829	14124	19910
830	14164	19925
831	14171	19894
832	14177	19862
833	14185	19832
834	14192	19801
835	14230	19813
836	14236	19781
837	14244	19751
838	14251	19720
839	14257	19689
840	14294	19700
841	14302	19670
842	14309	19639
843	14316	19608
844	14322	19577
845	14360	19588
846	14367	19558
847	14373	19526
848	14380	19496
849	14387	19465
850	14425	19477
851	14432	19446
852	14439	19415
853	14445	19385
854	14453	19355
855	14490	19365
856	14498	19336
857	14521	19328
858	14541	19315
859	14550	19288
860	14589	19299
861	14595	19269
862	14602	19239
863	14610	19209
864	14616	19179
865	14655	19190
866	14662	19160
867	14672	19134
868	14679	19105
869	14686	19074
870	14724	19085
871	14730	19055
872	14737	19025
873	14744	18995
874	14750	18965
875	14789	18977
876	14796	18947
877	14803	18917
878	14810	18888
879	14840	18887
880	14889	18912
881	14896	18882
882	14903	18853
883	14910	18823
884	14916	18793
885	14954	18803
886	14961	18773
887	14969	18745
888	14989	18732
889	15003	18711
890	15043	18723
891	15049	18694
892	15056	18664
893	15062	18634
894	15069	18605
895	15108	18615
896	15115	18586
