iter	Passed	Remaining
0	78	313160
1	111	223759
2	146	194956
3	183	183145
4	220	176293
5	297	197851
6	337	192336
7	372	185998
8	409	181609
9	447	178528
10	516	187407
11	551	183225
12	586	179730
13	622	177094
14	659	175279
15	731	182210
16	767	179766
17	805	178122
18	851	178501
19	887	176693
20	956	181308
21	990	179175
22	1026	177437
23	1076	178299
24	1112	176843
25	1180	180359
26	1214	178664
27	1249	177290
28	1285	176077
29	1321	174933
30	1391	178173
31	1426	176852
32	1462	175773
33	1500	174981
34	1538	174325
35	1610	177286
36	1645	176245
37	1686	175832
38	1723	175022
39	1760	174313
40	1871	180672
41	1914	180412
42	1952	179693
43	2015	181220
44	2062	181308
45	2163	185992
46	2227	187341
47	2292	188712
48	2364	190684
49	2429	191910
50	2561	198353
51	2621	199037
52	2687	200162
53	2755	201390
54	2824	202574
55	2951	207879
56	3009	208151
57	3062	208131
58	3117	208219
59	3176	208562
60	3273	211391
61	3317	210711
62	3406	212879
63	3464	213073
64	3524	213375
65	3639	216951
66	3697	217046
67	3760	217469
68	3825	217940
69	3886	218213
70	3988	220695
71	4026	219688
72	4086	219812
73	4155	220467
74	4218	220756
75	4352	224746
76	4417	225037
77	4490	225795
78	4567	226690
79	4620	226410
80	4758	230226
81	4818	230232
82	4888	230707
83	4961	231301
84	5011	230821
85	5127	233366
86	5190	233435
87	5255	233628
88	5321	233848
89	5395	234419
90	5482	235494
91	5518	234435
92	5557	233471
93	5597	232586
94	5635	231641
95	5709	232201
96	5745	231174
97	5783	230270
98	5819	229312
99	5857	228458
100	5925	228751
101	5959	227733
102	6004	227162
103	6040	226277
104	6077	225435
105	6147	225835
106	6182	224935
107	6220	224178
108	6262	223546
109	6299	222771
110	6372	223280
111	6406	222413
112	6442	221611
113	6481	220938
114	6519	220256
115	6586	220546
116	6620	219716
117	6656	218977
118	6693	218310
119	6729	217603
120	6801	218048
121	6836	217314
122	6871	216594
123	6910	215995
124	6946	215345
125	7029	216130
126	7063	215407
127	7099	214758
128	7134	214084
129	7170	213458
130	7239	213819
131	7276	213228
132	7312	212617
133	7360	212342
134	7395	211733
135	7462	212013
136	7497	211408
137	7533	210828
138	7570	210291
139	7606	209728
140	7683	210280
141	7718	209700
142	7754	209151
143	7790	208611
144	7827	208105
145	7897	208459
146	7933	207933
147	7967	207376
148	8006	206930
149	8050	206624
150	8119	206976
151	8155	206472
152	8192	205978
153	8229	205532
154	8269	205137
155	8353	205836
156	8394	205470
157	8430	204996
158	8473	204702
159	8515	204373
160	8588	204783
161	8623	204293
162	8660	203877
163	8702	203545
164	8737	203090
165	8808	203441
166	8841	202935
167	8879	202529
168	8915	202106
169	8955	201754
170	9022	202038
171	9064	201745
172	9101	201334
173	9137	200929
174	9173	200502
175	9248	200950
176	9285	200553
177	9334	200425
178	9372	200061
179	9412	199745
180	9481	200055
181	9517	199668
182	9555	199315
183	9592	198939
184	9630	198598
185	9702	198949
186	9738	198571
187	9774	198200
188	9811	197846
189	9852	197564
190	9921	197851
191	9962	197584
192	9999	197236
193	10040	196980
194	10090	196890
195	10154	197087
196	10187	196664
197	10225	196343
198	10261	195990
199	10298	195675
200	10367	195960
201	10404	195621
202	10439	195261
203	10483	195070
204	10519	194747
205	10589	195029
206	10624	194683
207	10665	194440
208	10701	194118
209	10738	193803
210	10812	194159
211	10847	193813
212	10881	193458
213	10917	193147
214	10954	192857
215	11021	193088
216	11055	192736
217	11091	192414
218	11135	192250
219	11173	191977
220	11241	192226
221	11276	191910
222	11311	191590
223	11363	191548
224	11397	191218
225	11469	191522
226	11509	191305
227	11544	190992
228	11580	190697
229	11620	190470
230	11692	190783
231	11728	190488
232	11764	190208
233	11805	189991
234	11840	189705
235	11912	189992
236	11953	189799
237	11989	189518
238	12026	189248
239	12061	188957
240	12148	189479
241	12185	189225
242	12222	188970
243	12260	188725
244	12299	188514
245	12370	188776
246	12407	188516
247	12442	188236
248	12477	187961
249	12512	187686
250	12577	187866
251	12611	187563
252	12651	187366
253	12689	187149
254	12728	186927
255	12797	187169
256	12834	186923
257	12868	186638
258	12903	186384
259	12944	186196
260	13013	186422
261	13047	186150
262	13082	185885
263	13120	185675
264	13162	185523
265	13232	185757
266	13272	185567
267	13311	185361
268	13368	185422
269	13406	185210
270	13477	185455
271	13514	185222
272	13550	184990
273	13587	184769
274	13630	184632
275	13707	184945
276	13743	184716
277	13783	184538
278	13821	184332
279	13857	184109
280	13926	184310
281	13958	184033
282	13996	183836
283	14033	183624
284	14068	183379
285	14136	183577
286	14180	183453
287	14214	183215
288	14250	182991
289	14285	182758
290	14366	183111
291	14403	182902
292	14442	182721
293	14487	182616
294	14524	182415
295	14593	182616
296	14635	182475
297	14682	182394
298	14721	182222
299	14759	182029
300	14827	182220
301	14862	181995
302	14904	181849
303	14942	181668
304	14983	181525
305	15052	181708
306	15085	181469
307	15120	181249
308	15155	181027
309	15195	180870
310	15259	181008
311	15291	180754
312	15327	180550
313	15384	180593
314	15433	180542
315	15545	181238
316	15591	181141
317	15653	181251
318	15714	181338
319	15779	181469
320	15911	182358
321	15973	182451
322	16038	182585
323	16101	182677
324	16166	182801
325	16298	183681
326	16359	183751
327	16432	183968
328	16491	184013
329	16551	184068
330	16650	184565
331	16709	184611
332	16762	184583
333	16820	184624
334	16864	184506
335	16975	185109
336	17029	185103
337	17089	185147
338	17150	185219
339	17213	185302
340	17334	186001
341	17402	186138
342	17471	186272
343	17533	186346
344	17582	186271
345	17689	186818
346	17754	186903
347	17813	186939
348	17869	186938
349	17932	187014
350	18053	187682
351	18110	187693
352	18169	187715
353	18236	187827
354	18302	187922
355	18439	188750
356	18504	188828
357	18566	188883
358	18614	188792
359	18668	188754
360	18778	189291
361	18846	189397
362	18905	189416
363	18970	189501
364	19019	189413
365	19083	189481
366	19117	189251
367	19154	189042
368	19199	188928
369	19236	188729
370	19322	189002
371	19354	188760
372	19404	188691
373	19441	188491
374	19477	188281
375	19546	188396
376	19581	188181
377	19616	187967
378	19651	187750
379	19693	187602
380	19759	187687
381	19797	187508
382	19832	187296
383	19866	187074
384	19904	186893
385	19975	187026
386	20013	186846
387	20049	186650
388	20089	186487
389	20127	186306
390	20197	186422
391	20241	186301
392	20280	186136
393	20317	185947
394	20366	185872
395	20457	186185
396	20491	185975
397	20524	185749
398	20562	185577
399	20601	185417
400	20669	185509
401	20706	185324
402	20739	185113
403	20778	184952
404	20813	184753
405	20883	184865
406	20916	184652
407	20951	184451
408	20991	184301
409	21027	184118
410	21092	184187
411	21130	184022
412	21164	183817
413	21204	183670
414	21242	183500
415	21309	183587
416	21344	183402
417	21397	183365
418	21436	183205
419	21473	183035
420	21547	183176
421	21584	183005
422	21618	182813
423	21658	182663
424	21697	182512
425	21770	182650
426	21804	182456
427	21842	182294
428	21876	182101
429	21912	181928
430	21979	182004
431	22012	181809
432	22048	181633
433	22089	181497
434	22131	181373
435	22205	181511
436	22241	181339
437	22280	181197
438	22318	181037
439	22360	180918
440	22461	181270
441	22495	181084
442	22530	180906
443	22565	180730
444	22602	180567
445	22678	180713
446	22715	180552
447	22758	180443
448	22794	180273
449	22833	180128
450	22898	180190
451	22930	179991
452	22964	179812
453	23004	179679
454	23047	179568
455	23121	179697
456	23155	179517
457	23190	179348
458	23234	179241
459	23272	179100
460	23345	179220
461	23382	179061
462	23445	179110
463	23485	178978
464	23523	178829
465	23591	178911
466	23624	178726
467	23660	178566
468	23695	178399
469	23733	178252
470	23801	178334
471	23838	178179
472	23871	178001
473	23905	177830
474	23941	177672
475	24010	177760
476	24050	177628
477	24090	177503
478	24127	177357
479	24163	177199
480	24228	177256
481	24262	177086
482	24300	176948
483	24341	176824
484	24375	176659
485	24483	177027
486	24517	176860
487	24556	176725
488	24593	176577
489	24629	176429
490	24701	176533
491	24734	176358
492	24766	176179
493	24807	176066
494	24844	175922
495	24913	176002
496	24945	175825
497	24982	175677
498	25022	175561
499	25062	175438
500	25130	175510
501	25168	175374
502	25205	175234
503	25244	175105
504	25280	174963
505	25353	175069
506	25386	174904
507	25424	174767
508	25475	174725
509	25513	174592
510	25584	174687
511	25614	174501
512	25650	174355
513	25690	174236
514	25726	174090
515	25792	174147
516	25829	174008
517	25865	173865
518	25902	173733
519	25937	173583
520	26002	173631
521	26033	173459
522	26067	173302
523	26107	173184
524	26144	173054
525	26214	173136
526	26249	172987
527	26285	172848
528	26322	172712
529	26362	172600
530	26428	172654
531	26471	172561
532	26514	172466
533	26549	172325
534	26586	172190
535	26655	172266
536	26687	172103
537	26723	171963
538	26759	171828
539	26800	171721
540	26867	171785
541	26900	171625
542	26934	171480
543	26967	171324
544	27007	171209
545	27072	171258
546	27106	171111
547	27141	170972
548	27183	170874
549	27221	170754
550	27290	170828
551	27327	170697
552	27364	170573
553	27403	170456
554	27439	170325
555	27537	170575
556	27570	170424
557	27604	170277
558	27642	170154
559	27680	170034
560	27749	170109
561	27791	170012
562	27829	169892
563	27867	169772
564	27903	169643
565	27970	169700
566	28005	169566
567	28037	169407
568	28071	169267
569	28106	169130
570	28185	169261
571	28222	169136
572	28261	169024
573	28298	168902
574	28333	168766
575	28401	168833
576	28442	168731
577	28479	168613
578	28530	168571
579	28573	168487
580	28640	168539
581	28680	168434
582	28719	168326
583	28753	168185
584	28785	168039
585	28850	168082
586	28889	167969
587	28936	167908
588	28992	167897
589	29042	167854
590	29134	168051
591	29206	168134
592	29261	168120
593	29320	168126
594	29381	168142
595	29498	168476
596	29562	168512
597	29622	168519
598	29681	168526
599	29744	168550
600	29861	168885
601	29917	168870
602	29979	168889
603	30045	168933
604	30106	168942
605	30202	169152
606	30255	169121
607	30312	169110
608	30365	169078
609	30423	169075
610	30569	169557
611	30627	169553
612	30664	169432
613	30704	169322
614	30744	169219
615	30851	169484
616	30924	169556
617	30987	169578
618	31049	169592
619	31098	169536
620	31214	169846
621	31284	169899
622	31350	169938
623	31421	169995
624	31485	170023
625	31645	170562
626	31703	170551
627	31754	170504
628	31815	170507
629	31871	170486
630	31995	170826
631	32068	170897
632	32125	170876
633	32180	170852
634	32241	170856
635	32365	171189
636	32427	171198
637	32477	171142
638	32516	171027
639	32554	170911
640	32664	171169
641	32695	171013
642	32731	170885
643	32770	170772
644	32807	170650
645	32876	170692
646	32911	170558
647	32947	170430
648	32980	170289
649	33016	170160
650	33090	170232
651	33124	170093
652	33161	169972
653	33200	169861
654	33238	169745
655	33303	169765
656	33338	169635
657	33375	169514
658	33417	169417
659	33452	169290
660	33522	169335
661	33555	169197
662	33600	169118
663	33647	169048
664	33688	168948
665	33754	168973
666	33785	168825
667	33823	168711
668	33859	168587
669	33894	168462
670	33970	168536
671	34002	168394
672	34037	168267
673	34076	168157
674	34110	168026
675	34175	168044
676	34211	167923
677	34247	167801
678	34284	167683
679	34325	167587
680	34397	167642
681	34431	167511
682	34468	167394
683	34503	167272
684	34539	167149
685	34617	167235
686	34658	167139
687	34705	167071
688	34738	166938
689	34771	166800
690	34837	166825
691	34871	166699
692	34906	166573
693	34943	166461
694	34981	166351
695	35046	166370
696	35079	166238
697	35112	166106
698	35150	165994
699	35185	165873
700	35256	165920
701	35295	165818
702	35332	165706
703	35369	165593
704	35404	165471
705	35474	165512
706	35513	165412
707	35553	165312
708	35589	165197
709	35640	165153
710	35726	165265
711	35757	165129
712	35794	165014
713	35828	164893
714	35870	164803
715	35937	164832
716	35971	164704
717	36004	164578
718	36038	164454
719	36074	164337
720	36148	164396
721	36179	164260
722	36211	164130
723	36246	164011
724	36282	163897
725	36350	163929
726	36386	163814
727	36419	163688
728	36456	163577
729	36491	163463
730	36558	163490
731	36592	163368
732	36626	163246
733	36675	163188
734	36720	163117
735	36785	163135
736	36819	163016
737	36856	162908
738	36892	162794
739	36928	162683
740	36998	162724
741	37031	162598
742	37064	162475
743	37100	162364
744	37137	162257
745	37202	162274
746	37235	162149
747	37269	162031
748	37305	161923
749	37342	161819
750	37411	161852
