iter	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
555	0.2743163248	0.1291070535	0.6303408469	0.07855018779
560	0.2742788061	0.129149019	0.630691022	0.07865023782
565	0.2745539436	0.1291551331	0.6310959864	0.07880031285
570	0.2744288811	0.1294037296	0.6309500801	0.07875028784
575	0.2746414874	0.1299330221	0.6310126113	0.07880031285
580	0.2747290312	0.1298671558	0.6313538534	0.07885033787
585	0.2747290312	0.130246929	0.631645666	0.07895038789
590	0.2749916625	0.1308698794	0.6325211037	0.07905043792
595	0.2750291813	0.1308505642	0.6325336099	0.07895038789
600	0.2751792563	0.1307805292	0.6327378787	0.07910046293
605	0.2752417876	0.1308126285	0.6326933635	0.07905043792
610	0.2752542938	0.1311389028	0.6333186761	0.07920051295
615	0.2753168251	0.1314623979	0.6334020512	0.07925053797
620	0.2753793563	0.1317594909	0.6337325736	0.07935058799
625	0.2756544939	0.1321038297	0.6346284761	0.07955068804
630	0.2756419877	0.1320731199	0.6348369136	0.07965073807
635	0.2755419376	0.1324849925	0.6350776355	0.07960071305
640	0.2754919126	0.1326075538	0.6350179565	0.07950066303
645	0.2756544939	0.1327042688	0.634976269	0.07955068804
650	0.2757170252	0.1327663832	0.6349222166	0.07960071305
655	0.2759421377	0.1329781557	0.6351272063	0.07965073807
660	0.2761297315	0.1331949308	0.6352987206	0.07975078809
665	0.276054694	0.1333750208	0.6355084746	0.07975078809
670	0.276104719	0.133301234	0.6351672325	0.0798008131
675	0.2761422378	0.1334538102	0.63510887	0.07985083812
680	0.2759796565	0.1335225946	0.6350838575	0.0798008131
685	0.2762798066	0.133688233	0.6354604347	0.08000091315
690	0.2764423879	0.1341579123	0.6356688723	0.08005093817
695	0.2765299316	0.1340945473	0.6364359224	0.08020101321
700	0.2765674504	0.1342618531	0.6365192975	0.08025103822
705	0.2766675004	0.1349952754	0.6365961216	0.08040111326
710	0.2767550442	0.1352185815	0.6363849049	0.08055118829
715	0.277042688	0.1354241009	0.6375083021	0.08080131336
720	0.2770176755	0.1352918126	0.6370578604	0.08060121331
725	0.2770551943	0.1353583736	0.637200789	0.08070126333
730	0.2771677505	0.1352998722	0.637475331	0.08080131336
735	0.2772427881	0.135774276	0.6377838186	0.08090136338
740	0.277142738	0.1363901395	0.6373953668	0.08095138839
745	0.277142738	0.1358919738	0.6375621169	0.08095138839
750	0.2771552443	0.135894475	0.6376625459	0.08100141341
755	0.2772427881	0.1369170696	0.6377756977	0.08095138839
760	0.2773803568	0.1369299928	0.6390051003	0.08120151346
765	0.2775679506	0.1369466678	0.6397971629	0.08135158849
770	0.2775929631	0.1371584403	0.6396304129	0.08125153847
775	0.2777305319	0.137937163	0.6394007526	0.08140161351
780	0.2778681007	0.1378601801	0.6401725824	0.08150166353
785	0.2778931132	0.1377178867	0.6404868421	0.08155168854
790	0.2779931632	0.1379213218	0.6403617795	0.08150166353
795	0.2780181758	0.1378492024	0.6402742358	0.08150166353
800	0.2781682508	0.1379003391	0.6405053037	0.08160171356
805	0.2781932633	0.1384596465	0.640370496	0.08150166353
810	0.2783183258	0.1384158746	0.6406946841	0.08165173857
815	0.2781932633	0.1385369073	0.6405988028	0.08150166353
820	0.2784058696	0.1384614529	0.6411121547	0.08160171356
825	0.2784684009	0.1386183369	0.6416749361	0.08170176358
830	0.2784433884	0.1391930688	0.6412461503	0.08170176358
835	0.2784934134	0.1395489411	0.6412461503	0.08165173857
840	0.2785809571	0.1396876216	0.6414828758	0.08185183862
845	0.2786309822	0.139389139	0.6416079383	0.08190186363
850	0.2785809571	0.1395975766	0.6414439675	0.08180181361
855	0.2786434884	0.1395985493	0.6409895736	0.08180181361
860	0.2786434884	0.1397302818	0.6409262483	0.08175178859
865	0.2788060697	0.1399653994	0.640564529	0.08180181361
870	0.278968651	0.1403107109	0.6409911311	0.08200191366
875	0.2790436885	0.1403874159	0.6411578812	0.08210196368
880	0.2790311823	0.1405458285	0.6411342583	0.08205193867
885	0.2791812573	0.140470791	0.6410467145	0.08210196368
890	0.2791312323	0.1406080818	0.6417970897	0.08220201371
895	0.2792312823	0.1405734812	0.6418635759	0.08225203872
900	0.2793563448	0.1407880329	0.6424724273	0.08235208874
905	0.2794313824	0.1413692958	0.6422457114	0.08225203872
910	0.2794814074	0.1415232616	0.6423811958	0.08230206373
915	0.2794814074	0.1416260908	0.6425407307	0.08235208874
920	0.2793688511	0.1418302207	0.6426407808	0.08240211376
925	0.2796064699	0.1415882941	0.6429085914	0.08250216378
930	0.2796690012	0.1420435218	0.6433254665	0.08265223882
935	0.2797440387	0.1423635429	0.6433150447	0.08270226383
940	0.279856595	0.1422843366	0.643288215	0.08275228884
945	0.2797815574	0.1422259741	0.6435130603	0.08265223882
950	0.2798440887	0.1424602579	0.6431694542	0.08275228884
955	0.2800441888	0.1422343116	0.6437593325	0.08300241391
960	0.2801442388	0.1424074537	0.6438585704	0.08305243892
965	0.2801942638	0.1427459563	0.6435727132	0.08295238889
970	0.2801942638	0.1427679117	0.6436727632	0.08300241391
975	0.2802067701	0.1425686454	0.6435727132	0.08295238889
980	0.2803068201	0.1426995442	0.6436727632	0.08300241391
985	0.2805444389	0.1428985326	0.6441309288	0.08320251396
990	0.2806444889	0.1429518926	0.6449229915	0.08335258899
995	0.2806695014	0.1427476238	0.6449678857	0.08325253897
1000	0.2808570952	0.1436111111	0.6456234083	0.08345263902
1005	0.2807695514	0.1436552999	0.6456901083	0.08345263902
1010	0.2807695514	0.1437001834	0.6458119641	0.08355268904
1015	0.2806820077	0.143941971	0.6460833119	0.08345263902
1020	0.2807695514	0.1439992218	0.6461666869	0.08350266403
1025	0.2807195264	0.1442726919	0.6456664368	0.08335258899
1030	0.2807570452	0.1444331888	0.6452944559	0.08335258899
1035	0.2806194764	0.1441285921	0.6460992387	0.08345263902
1040	0.2807695514	0.1442052971	0.6465716971	0.08365273907
1045	0.2807320327	0.1443660719	0.6464049471	0.08360271406
1050	0.280844589	0.144489467	0.6458483917	0.08355268904
1055	0.280894614	0.1445524151	0.6464393466	0.08370276408
1060	0.2809196265	0.1446107776	0.6466210031	0.08375278909
1065	0.2809821577	0.1448075427	0.6467099364	0.08385283912
1070	0.281194764	0.1447408426	0.6469267115	0.08395288914
1075	0.2811572453	0.1448846646	0.6470934615	0.08395288914
1080	0.2812948141	0.1453373909	0.6470267615	0.08400291416
1085	0.2812572953	0.1452056584	0.6471268115	0.08405293917
1090	0.281144739	0.1453724084	0.6468808552	0.08395288914
1095	0.281144739	0.1455349897	0.647251874	0.08410296418
1100	0.2812572953	0.1456296204	0.6473227428	0.08415298919
1105	0.2812823078	0.1455287366	0.6473560928	0.08410296418
1110	0.2814198766	0.1457955367	0.6479743844	0.08435308924
1115	0.2815199266	0.1459742371	0.6481530452	0.08425303922
1120	0.2813948641	0.1460874882	0.6480401099	0.08420301421
1125	0.2813198266	0.1459315769	0.6478733599	0.08415298919
1130	0.2813448391	0.1459368573	0.6478900349	0.08415298919
1135	0.2815324329	0.1461968484	0.6480642978	0.08435308924
1140	0.2817075204	0.1460940192	0.648339484	0.08445313927
1145	0.2817825579	0.1461878161	0.6486441818	0.08455318929
1150	0.2817950642	0.146138347	0.648172734	0.08450316428
1155	0.2819201267	0.1463039853	0.6489443319	0.08455318929
1160	0.281882608	0.1464129287	0.6488154796	0.08450316428
1165	0.282082708	0.1464707354	0.6492073422	0.08465323932
1170	0.2820702018	0.1465096437	0.6492323547	0.08470326433
1175	0.2820702018	0.1467931188	0.6493699235	0.08475328934
1180	0.2820702018	0.1465304875	0.6494699735	0.08480331436
1185	0.2821452393	0.1464457229	0.6494324547	0.08480331436
1190	0.2822077706	0.1464640654	0.6497826298	0.08490336438
1195	0.2823078206	0.1465535546	0.6501042192	0.08500341441
1200	0.2823703518	0.1467519871	0.6503145516	0.08500341441
1205	0.2824829081	0.1471038297	0.6506480517	0.08510346443
1210	0.2825079206	0.1472069368	0.6508233287	0.08510346443
1215	0.2824829081	0.1472815574	0.6498200278	0.08510346443
1220	0.2824328831	0.1472134678	0.6496502314	0.08495338939
1225	0.2824954144	0.1472493191	0.649698551	0.08500341441
1230	0.2825579456	0.1473174087	0.6498241966	0.08515348944
1235	0.2826705019	0.1472554333	0.6500358408	0.08515348944
1240	0.2827080207	0.1473513145	0.6497982095	0.08515348944
1245	0.2826579957	0.1474438608	0.6503244467	0.08520351446
1250	0.2826579957	0.1477515146	0.6496910131	0.08520351446
1255	0.2826955144	0.1477306709	0.6499697239	0.08525353947
1260	0.2826955144	0.1477081596	0.6501197989	0.08525353947
1265	0.2828080707	0.147997471	0.6508034741	0.08540361451
1270	0.2827580457	0.1481233672	0.6510327554	0.08550366453
1275	0.2827580457	0.1480702851	0.6509910679	0.08545363952
1280	0.2825954644	0.148294286	0.6507409428	0.08540361451
1285	0.2827580457	0.1482059085	0.6506784115	0.08535358949
1290	0.2827330332	0.1482792785	0.650570024	0.08530356448
1295	0.282820577	0.1485377411	0.6505283365	0.08530356448
1300	0.2829081207	0.1488934745	0.650469974	0.08525353947
1305	0.282970652	0.1487389528	0.6506909178	0.08535358949
1310	0.2829956645	0.1485688678	0.6501600968	0.08525353947
1315	0.283070702	0.1487898116	0.6503101719	0.08535358949
1320	0.283120727	0.149035351	0.6504519094	0.08545363952
1325	0.2831082208	0.1491695848	0.6502809906	0.08545363952
1330	0.2832332833	0.1492660219	0.650843772	0.08560371456
1335	0.2833458396	0.1492632427	0.6508294486	0.08565373957
1340	0.2833083208	0.1496375966	0.6505071383	0.08560371456
1345	0.2833333333	0.1497290312	0.6507822759	0.08565373957
1350	0.2833958646	0.1497393141	0.6506565186	0.08570376458
1355	0.2834834084	0.1498543716	0.6512609875	0.08585383962
1360	0.2834458896	0.1500241788	0.6511224567	0.08575378959
1365	0.2835084209	0.1499516425	0.6515587859	0.08590386463
1370	0.2834583959	0.1502587405	0.6516691586	0.08600391466
1375	0.2835584459	0.1499441387	0.651368413	0.08595388964
1380	0.2836710022	0.15010005	0.651544096	0.08600391466
1385	0.2836710022	0.1500708688	0.651544096	0.08600391466
1390	0.2836084709	0.1500594742	0.6515024085	0.08595388964
1395	0.2836209772	0.1502520705	0.651377346	0.08590386463
1400	0.2835709521	0.1503321105	0.651193921	0.08580381461
1405	0.2836835084	0.1505505531	0.6512425564	0.08585383962
1410	0.2838460897	0.150837919	0.6518817649	0.08600391466
1415	0.2838210772	0.15096451	0.6524111963	0.08610396468
1420	0.2837460397	0.1510695626	0.6523132306	0.08615398969
1425	0.2837335334	0.1510674782	0.6522632056	0.08610396468
1430	0.2838711022	0.151218248	0.652942712	0.08630406473
1435	0.2838961147	0.1513887499	0.6528176495	0.08625403972
1440	0.2840461898	0.1509999444	0.6521923368	0.08615398969
1445	0.2842462898	0.1514155689	0.653545286	0.08635408974
1450	0.2842713023	0.151291757	0.6532970559	0.08625403972
1455	0.2843213273	0.1516461008	0.6535596872	0.08635408974
1460	0.2843463398	0.1516969596	0.6532678746	0.08640411476
1465	0.2843713523	0.1517116892	0.6532428621	0.08645413977
1470	0.2843463398	0.1516227558	0.6532008106	0.08645413977
1475	0.2844463899	0.1515960758	0.6529576335	0.08640411476
1480	0.2843338336	0.1517703296	0.6528951022	0.08640411476
1485	0.2844463899	0.1521289812	0.6532637059	0.08640411476
1490	0.2845089211	0.152700378	0.6534450465	0.08645413977
1495	0.2846214774	0.1524710967	0.6536951716	0.08660421481
1500	0.2846089712	0.1525639208	0.653755808	0.08655418979
1505	0.2845964649	0.1524986104	0.6538143118	0.08665423982
1510	0.2846214774	0.1529190984	0.653743443	0.08660421481
1515	0.2846715024	0.1528875549	0.6536526925	0.08660421481
1520	0.2846589962	0.1531394864	0.6529898611	0.08650416478
1525	0.2847340337	0.1531978489	0.6529648486	0.08655418979
1530	0.2847465399	0.1529557834	0.6531857924	0.08660421481
1535	0.2848841087	0.1527256684	0.6531681554	0.08660421481
1540	0.2847840587	0.1531589406	0.6531574357	0.08655418979
1545	0.2847965649	0.1531934023	0.6532973867	0.08665423982
1550	0.2848215775	0.1533158246	0.6529708345	0.08655418979
1555	0.2847590462	0.1533450058	0.652845772	0.08650416478
1560	0.2848215775	0.1530848758	0.6530208595	0.08660421481
1565	0.2848841087	0.1532299483	0.6529083032	0.08655418979
1570	0.2849841587	0.1538421989	0.6531374432	0.08665423982
1575	0.2849591462	0.1538171864	0.6529623557	0.08655418979
1580	0.2849591462	0.1537126897	0.653024887	0.08655418979
1585	0.2850341838	0.1539077872	0.653095897	0.08665423982
1590	0.2850091713	0.1542171086	0.6532839451	0.08670426483
1595	0.2850341838	0.1538369185	0.6533341114	0.08675428984
1600	0.2851342338	0.1536618309	0.6537343115	0.08675428984
1605	0.2850091713	0.1539236285	0.6532725421	0.08675428984
1610	0.285096715	0.1537685509	0.6540854486	0.08690436488
1615	0.2852592963	0.1538741593	0.6533799676	0.08680431486
1620	0.2852718026	0.1538441443	0.6535184984	0.08690436488
1625	0.2853718526	0.1539800456	0.6534822961	0.08690436488
1630	0.2853593463	0.1539833806	0.6532562216	0.08685433987
1635	0.2854343839	0.1546014674	0.6532758437	0.08690436488
1640	0.2854593964	0.15480657	0.6529701353	0.08680431486
1645	0.2856094714	0.15494664	0.6535418497	0.08700441491
1650	0.2855594464	0.1549341337	0.6535070419	0.08690436488
1655	0.2855969651	0.1549477517	0.6534283625	0.08685433987
1660	0.2856970152	0.154986799	0.6529991225	0.08685433987
1665	0.2857970652	0.1550764271	0.6535708369	0.08700441491
1670	0.2857595464	0.1548742427	0.6533207118	0.08695438989
1675	0.2856720027	0.154776277	0.6531867163	0.08685433987
1680	0.2856845089	0.1550414096	0.6531536115	0.08685433987
1685	0.2857470402	0.1547187483	0.6535663178	0.08700441491
1690	0.285884609	0.1547979545	0.6536685776	0.08710446493
1695	0.2858595965	0.154706242	0.6544189528	0.08715448994
1700	0.2859971652	0.1547554333	0.6548358279	0.08725453997
1705	0.2861097215	0.1547985104	0.6549052078	0.08730456498
1710	0.2862097716	0.1547987883	0.6550052578	0.08735458999
1715	0.286134734	0.1547571008	0.6549052078	0.08730456498
1720	0.286184759	0.1548379745	0.6548099221	0.08730456498
1725	0.2861222278	0.1548671558	0.6547384578	0.08725453997
1730	0.2861097215	0.1548004558	0.6549052078	0.08730456498
1735	0.286184759	0.1549888833	0.6552267972	0.08740461501
1740	0.2862472903	0.1550783725	0.6550044638	0.08730456498
1745	0.2862472903	0.1550358513	0.6547543387	0.08725453997
1750	0.2863098216	0.1552884776	0.6549474177	0.08735458999
1755	0.2864223779	0.1552134401	0.655009949	0.08740461501
1760	0.2864098716	0.1552217776	0.6550655323	0.08745464002
1765	0.2864598966	0.15518009	0.6549654823	0.08740461501
1770	0.2864974154	0.1552490134	0.6551628212	0.08740461501
1775	0.2864223779	0.1557095214	0.6551628212	0.08740461501
1780	0.2864724029	0.1553979768	0.6555380088	0.08740461501
1785	0.2865599466	0.1556947918	0.6552878838	0.08740461501
1790	0.2866224779	0.1557915069	0.6554841625	0.08755469004
1795	0.2866850092	0.155507476	0.6553590999	0.08750466503
1800	0.2868100717	0.1557684398	0.6555397458	0.08760471506
1805	0.2868976155	0.155824301	0.6555147333	0.08760471506
1810	0.286872603	0.1557739981	0.6549644582	0.08750466503
1815	0.2868976155	0.1559399144	0.6548644081	0.08745464002
1820	0.2868600967	0.1557031293	0.6546142831	0.08740461501
1825	0.286872603	0.1557598244	0.6551145332	0.08745464002
1830	0.287022678	0.1557965094	0.6555314083	0.08765474007
1835	0.2871102218	0.1558948919	0.6552646082	0.08755469004
1840	0.2871102218	0.1558548719	0.6550839624	0.08750466503
1845	0.2871352343	0.1563509533	0.6554341375	0.08755469004
1850	0.2872352843	0.1563206603	0.6554063458	0.08765474007
1855	0.2873478406	0.1563312212	0.6556439646	0.08770476508
1860	0.2872978156	0.1566091379	0.6555605896	0.08760471506
1865	0.2873853593	0.1565049191	0.6553604895	0.08760471506
1870	0.2873478406	0.1567811684	0.6550561707	0.08760471506
1875	0.2873978656	0.1565752321	0.654808611	0.08755469004
1880	0.2873478406	0.1564376633	0.6548846907	0.08750466503
1885	0.2873728531	0.1565844033	0.6550503986	0.08755469004
1890	0.2874103719	0.1565971875	0.6551504486	0.08760471506
1895	0.2874478906	0.1566672225	0.6554005737	0.08765474007
1900	0.2874478906	0.1571382914	0.6549836986	0.08755469004
1905	0.2875729531	0.1570196209	0.6552338236	0.08760471506
1910	0.2875229281	0.1572939247	0.6550221793	0.08760471506
1915	0.2875604469	0.157713579	0.6550436186	0.08760471506
1920	0.2876730032	0.1575507198	0.655845061	0.08780481511
1925	0.2876730032	0.1580413818	0.6551947359	0.08765474007
1930	0.2877105219	0.1579496693	0.6552098949	0.08770476508
1935	0.2876855094	0.1580291535	0.6552098949	0.08770476508
1940	0.2877605469	0.1579621755	0.655343295	0.08780481511
1945	0.2877855594	0.1579429993	0.6554339653	0.08790486513
1950	0.2876855094	0.1580330443	0.6555256778	0.08785484012
1955	0.2877105219	0.1580493024	0.6556684576	0.08790486513
1960	0.2877855594	0.1580088655	0.6554006153	0.08785484012
1965	0.2879231282	0.1585954088	0.6555340153	0.08795489014
1970	0.2879356345	0.1585620588	0.6556034945	0.08795489014
1975	0.288060697	0.1582741371	0.6561057298	0.08805494017
1980	0.2880857095	0.1583458396	0.6563187827	0.08805494017
1985	0.2882733033	0.158124062	0.6563844406	0.08810496518
1990	0.2882107721	0.1585571953	0.6562468718	0.08810496518
1995	0.2882482908	0.1585388528	0.6566720844	0.08825504022
2000	0.2882482908	0.1584521427	0.6565696827	0.08810496518
2005	0.2882232783	0.1589277972	0.656290972	0.08805494017
2010	0.2882357846	0.1584734034	0.6561909219	0.08800491516
2015	0.2882357846	0.1586679451	0.6562284407	0.08800491516
2020	0.2882482908	0.1584650659	0.6565170465	0.08810496518
2025	0.2881982658	0.1586074982	0.6561551898	0.08795489014
2030	0.2883983658	0.1584237952	0.6566929587	0.08805494017
2035	0.2883483408	0.1586939303	0.6564229519	0.08800491516
2040	0.2883608471	0.158698099	0.6565678961	0.08805494017
2045	0.2884608971	0.158564838	0.6568658806	0.08815499019
2050	0.2885734534	0.158631538	0.6572799766	0.08840511526
2055	0.2885609471	0.1589888	0.6572924828	0.08830506523
2060	0.2885609471	0.1589429437	0.6571826877	0.08825504022
2065	0.2885859596	0.1593204936	0.6573792145	0.08835509024
2070	0.2886985159	0.1591170585	0.6573889596	0.08835509024
2075	0.2886609972	0.159025346	0.6574514909	0.08840511526
2080	0.2887235284	0.1590295148	0.6575902327	0.08845514027
2085	0.2887360347	0.1589690679	0.6577976957	0.08850516528
2090	0.288948641	0.1592008504	0.6576547671	0.08855519029
2095	0.288898616	0.1591983492	0.6575833028	0.08850516528
2100	0.2887110222	0.159352593	0.6571872715	0.08835509024
2105	0.2886985159	0.1592900617	0.6569121339	0.08830506523
2110	0.2887610472	0.1596591351	0.6568565506	0.08825504022
2115	0.2887610472	0.1596216164	0.6570691569	0.08830506523
2120	0.2888360847	0.1597550164	0.6571900507	0.08840511526
2125	0.2888861097	0.159682758	0.6573568007	0.08845514027
2130	0.2889861597	0.1598953643	0.6573742697	0.08845514027
2135	0.2890611973	0.1600220944	0.6573242447	0.08845514027
2140	0.2890862098	0.1600290423	0.6573980912	0.08850516528
2145	0.2891362348	0.1601115836	0.6582902039	0.08865524032
2150	0.2891112223	0.1607783058	0.6584772022	0.08875529034
2155	0.2891737535	0.1607427325	0.6588523898	0.08885534037
2160	0.2892738036	0.160781085	0.6588273773	0.08885534037
2165	0.2892112723	0.160821105	0.6589792389	0.08890536538
2170	0.2893238286	0.1609734034	0.6590507032	0.08895539039
2175	0.2893488411	0.1610309321	0.659014971	0.08895539039
2180	0.2894739036	0.1612791118	0.6591127643	0.08905544042
2185	0.2893613473	0.1610331555	0.6589269571	0.08890536538
2190	0.2894488911	0.1612966205	0.6592187697	0.08900541541
2195	0.2894113724	0.1614325218	0.6589972303	0.08895539039
2200	0.2893488411	0.1614522539	0.6589105073	0.08895539039
2205	0.2893238286	0.1615614752	0.6589105073	0.08895539039
2210	0.2894363849	0.1616310933	0.6591872024	0.08910546543
2215	0.2895489411	0.1615097827	0.6592112529	0.08910546543
2220	0.2894488911	0.1616798677	0.6592112529	0.08910546543
2225	0.2893613473	0.1618874715	0.6592497337	0.08915549044
2230	0.2894488911	0.1619566728	0.6592497337	0.08915549044
2235	0.2896614974	0.1619850203	0.6593628855	0.08925554047
2240	0.2896114724	0.1621034128	0.6596130105	0.08930556548
2245	0.2894864099	0.161939164	0.659571323	0.08925554047
2250	0.2895114224	0.161922489	0.6594998587	0.08920551546
2255	0.2896364849	0.1618074315	0.6597916713	0.08930556548
2260	0.2896990162	0.1618908065	0.6600298857	0.08940561551
2265	0.2896865099	0.1621034128	0.6600298857	0.08940561551
2270	0.2896990162	0.1620167028	0.6600277201	0.08945564052
2275	0.2895989661	0.1617960369	0.6601110951	0.08950566553
2280	0.2895239286	0.1622415374	0.6598252379	0.08940561551
2285	0.2896114724	0.1622231949	0.6603671755	0.08955569054
2290	0.289836585	0.1622682174	0.6608340756	0.08965574057
