iter	RMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
145	0.1845152554	0.2825279571	0.1481061364	0.6426904974	0.08550366453
150	0.1843342075	0.2830231765	0.1491499917	0.643823332	0.08605393967
155	0.1841328859	0.284102848	0.1506736702	0.6442044083	0.08655418979
160	0.1839873858	0.2842843296	0.1505966872	0.6439921314	0.08670426483
165	0.1838663886	0.2845937884	0.1516166417	0.6438191942	0.08690436488
170	0.183735502	0.2850677847	0.1530437441	0.6464210903	0.08725453997
175	0.1836033681	0.2859762402	0.1533494525	0.6452412706	0.08705443992
180	0.1834809487	0.2861443463	0.1533255517	0.6449173116	0.08720451496
185	0.1833425072	0.2866674765	0.1550705909	0.6461693265	0.08740461501
190	0.1832068809	0.2869442922	0.1557651048	0.6469368578	0.08815499019
195	0.1830541583	0.2874662713	0.1568660719	0.6473966687	0.08830506523
200	0.1829049957	0.2881376465	0.1572821133	0.6502346949	0.08895539039
205	0.1828138169	0.2891635107	0.1585295425	0.6520039187	0.08945564052
210	0.1827095176	0.2892305952	0.1588838864	0.6519531989	0.08950566553
215	0.1826055053	0.2892774428	0.1596480185	0.6512978387	0.08915549044
220	0.1824957841	0.2894429929	0.1594668167	0.651002868	0.08940561551
225	0.1823781614	0.2896324193	0.1595464399	0.6512523976	0.08955569054
230	0.1822596476	0.2904701977	0.1608283308	0.6519920531	0.09020601571
235	0.1821395457	0.2907416731	0.1611332055	0.6532963454	0.09045614077
240	0.1820087945	0.2912370211	0.1624039798	0.6536984098	0.09080631586
245	0.1818972358	0.2912182795	0.1629977489	0.6538667586	0.09080631586
250	0.1817916288	0.2916205987	0.1632432883	0.6553378133	0.09125654097
255	0.181683777	0.2922406333	0.1637834195	0.6552285677	0.09135659099
260	0.1815851401	0.29243909	0.1646884553	0.657218911	0.09170676608
265	0.1814778563	0.2929393433	0.1659042021	0.6570128005	0.09175679109
270	0.1813830752	0.2937188823	0.1652798622	0.6579834907	0.09220701621
275	0.1812839825	0.2939892758	0.165997999	0.6582320276	0.09225704122
280	0.1811564511	0.2940649884	0.1662924518	0.6585323943	0.09235709124
285	0.1810802829	0.2945768449	0.1668976155	0.6592599145	0.09240711626
290	0.1809992572	0.2949491877	0.1677266411	0.6596312752	0.09290736638
295	0.1809101462	0.295170841	0.1681528264	0.6614611945	0.09325754147
300	0.180819062	0.2955916211	0.1690889889	0.6612028915	0.09340761651
305	0.1807598005	0.2955629105	0.1695218443	0.6614904361	0.09345764152
310	0.1806827143	0.2958748253	0.1696669168	0.6612844915	0.09350766653
315	0.180585999	0.296150652	0.1698449225	0.6610677164	0.09365774157
320	0.1805047443	0.2963634028	0.17072439	0.661468578	0.09375779159
325	0.1804065943	0.296632183	0.1706972931	0.6620090539	0.09390786663
330	0.1802953414	0.2969475927	0.1708734923	0.6625512812	0.09415799169
335	0.1802042977	0.2971863176	0.1722893391	0.6634322909	0.09460821681
340	0.1801202525	0.2976793488	0.1721457951	0.6626828777	0.09475829184
345	0.1800280366	0.2983269518	0.1724492802	0.6631114144	0.09510846693
350	0.1799237237	0.2985112101	0.1727456784	0.6635085269	0.09515849194
355	0.1798460924	0.2992171678	0.1735106442	0.663945921	0.09550866703
360	0.1797612615	0.2990495922	0.1736154188	0.6650873476	0.09560871706
365	0.1796966252	0.2997998718	0.1734670113	0.6651424683	0.09605894217
370	0.179597084	0.2997676404	0.1734827136	0.6660809075	0.09625904222
375	0.1795212403	0.3002982232	0.1747487633	0.6662747124	0.09635909224
380	0.1794515208	0.3003928644	0.1750797621	0.6668703169	0.09645914227
385	0.179364191	0.3007646283	0.1755996054	0.668159433	0.09685934237
390	0.1792861516	0.3011277982	0.1761726697	0.6684730819	0.09715949244
395	0.1792044732	0.3013166501	0.1766541604	0.6684304615	0.09740961751
400	0.1791439564	0.3017975031	0.1777597132	0.6686079798	0.09755969254
405	0.179050083	0.3020822421	0.1775382136	0.6694015584	0.09760971756
410	0.1789800789	0.3022114271	0.1785908232	0.6695731375	0.09795989264
415	0.178912835	0.3025051186	0.1789287699	0.6696116182	0.09790986763
420	0.1788497776	0.3025702101	0.1793172975	0.668892229	0.09770976758
425	0.1787850358	0.3026132914	0.1797375076	0.6700940203	0.09800991766
430	0.1787073509	0.303143021	0.1802444278	0.6703200949	0.09821001771
435	0.1786089005	0.3034857062	0.1800880996	0.6710746388	0.09836009274
440	0.1785448674	0.3039315795	0.1815495248	0.6719269635	0.09861021781
445	0.1784703647	0.3042169011	0.1818414763	0.6730618383	0.09886034287
450	0.1783901236	0.3042649367	0.1815732866	0.6727484241	0.09906044292
455	0.1783151433	0.3048145953	0.1814949141	0.6730688224	0.09936059299
460	0.1782284093	0.3046449667	0.1823185204	0.673478551	0.09936059299
465	0.1781692434	0.3046038628	0.1827187205	0.6733498611	0.09956069304
470	0.1781100505	0.304982058	0.182660219	0.6742056462	0.09966074307
475	0.1780297486	0.3053574911	0.1834073981	0.6753241879	0.09996089314
480	0.1779818129	0.3055029991	0.1835362126	0.6752651045	0.09996089314
485	0.1779218387	0.3060569688	0.1835220388	0.6755149495	0.1002610432
490	0.1778467191	0.3063343351	0.1835924907	0.6754381073	0.1000609432
495	0.177769489	0.306148504	0.1841506865	0.6754704828	0.1002610432
500	0.1776908438	0.3066673698	0.1850544717	0.6764560204	0.1006112183
505	0.1776049617	0.3071516504	0.1850605858	0.6771333432	0.1009113684
510	0.1775208722	0.3070968425	0.1855249847	0.6784095765	0.1010614434
515	0.1774509128	0.3074063107	0.1859618698	0.6790089108	0.1012615435
520	0.1773801828	0.3078880379	0.1863196876	0.6796835141	0.1015116685
525	0.177302684	0.3083973651	0.1868555111	0.6799233346	0.1018618436
530	0.1772357659	0.3084093765	0.1870089211	0.6804507808	0.1019618936
535	0.1771622443	0.3087494094	0.187209577	0.6806054727	0.1022120187
540	0.177100818	0.3091066913	0.1877754155	0.6811012383	0.1022120187
545	0.1770221458	0.3089437362	0.1873991162	0.6811639591	0.1021119687
550	0.1769466077	0.3092322689	0.18733325	0.6808898321	0.1022620437
555	0.1768856252	0.309339433	0.1874224612	0.6802126898	0.1021119687
560	0.1768262145	0.3096982743	0.1877410928	0.6804888721	0.1023620937
565	0.1767449127	0.310557085	0.188477989	0.681613695	0.1027622938
570	0.1766836265	0.3105956237	0.1885851259	0.6830108953	0.1030124189
575	0.1766157057	0.3105432172	0.1895874326	0.6830283949	0.1026122188
580	0.176549208	0.3104128709	0.190146879	0.6827930589	0.1025121688
585	0.1764958189	0.3108069739	0.19072439	0.6834537067	0.1026122188
590	0.1764428751	0.3107491654	0.1909625646	0.6846508592	0.1027622938
595	0.1763726053	0.3110925776	0.1907306431	0.6848340857	0.1031124689
600	0.176303143	0.3112737539	0.1913724918	0.6848305125	0.103462644
605	0.1762437706	0.3112374773	0.1914280751	0.6843969624	0.103262544
610	0.1761997635	0.3113768137	0.1919001167	0.68381054	0.1031124689
615	0.1761360723	0.3116144904	0.1920408816	0.6853432508	0.103462644
620	0.1760802612	0.3115639272	0.192376466	0.6833294463	0.103412619
625	0.176022935	0.3120595055	0.1926414596	0.6851976423	0.1037127691
630	0.1759566758	0.3123227997	0.1932392585	0.6838793244	0.103512669
635	0.1759135003	0.312202264	0.1936173642	0.6845706423	0.103562694
640	0.1758576406	0.3124650325	0.1934749319	0.6838435742	0.103462644
645	0.1758001242	0.312692618	0.193821911	0.684626945	0.1036627441
650	0.1757168034	0.3130757989	0.1943164638	0.6860330052	0.1040629442
655	0.1756575859	0.3132718273	0.194485854	0.685309579	0.1040629442
660	0.1756024248	0.3132773227	0.1947676616	0.6854755711	0.1041129692
665	0.1755349101	0.3136515488	0.1955010839	0.685432079	0.1042130192
670	0.1754811167	0.3139475385	0.195647407	0.6863984712	0.1045631943
675	0.1754150285	0.3142975105	0.1967571286	0.6880740926	0.1048133194
680	0.1753576838	0.3141377753	0.1971180034	0.6878880689	0.1048133194
685	0.1752985366	0.3144032311	0.1973360291	0.688355763	0.1048633444
690	0.1752502446	0.3146617616	0.1975822634	0.6899124757	0.1052135195
695	0.1751882216	0.3146559682	0.1976214496	0.6898739148	0.1052135195
700	0.1751250258	0.3149219882	0.1983037352	0.6901037916	0.1053635945
705	0.1750791877	0.3151710207	0.1972739147	0.689828239	0.1054136195
710	0.1750161222	0.3156385847	0.197967178	0.6894487202	0.1055636945
715	0.1749578787	0.31590201	0.1974213496	0.690666573	0.1056637446
720	0.1749023935	0.315949817	0.1975540548	0.6909006186	0.1058138196
725	0.1748398924	0.3163215322	0.1978815797	0.6908186512	0.1061139697
730	0.1747842293	0.3162412832	0.1977192763	0.6905220743	0.1060139197
735	0.1747322901	0.3165294298	0.1983488967	0.692118706	0.1062140197
740	0.1746789671	0.3166926915	0.1994883553	0.6918173648	0.1062640447
745	0.1746150689	0.317067233	0.1992472625	0.692600296	0.1065141698
750	0.1745557737	0.317326987	0.1998235229	0.6928754336	0.1064641448
755	0.1744979615	0.3177437636	0.1994604247	0.6932913161	0.1067642948
760	0.1744499071	0.3181087232	0.1998483964	0.6938140883	0.1067642948
765	0.1743912374	0.3183226704	0.2003926963	0.6941481839	0.1069643949
770	0.1743445023	0.3184442659	0.2004135401	0.693103217	0.1067642948
775	0.1742922467	0.318871426	0.200934634	0.6932162786	0.1070144199
780	0.1742429936	0.3189225423	0.2012165805	0.6951970309	0.107264545
785	0.1741846177	0.3192853825	0.2012711912	0.6962283708	0.1077147701
790	0.1741267267	0.3196126133	0.2020437997	0.696855073	0.1079148701
795	0.1740487443	0.3196158977	0.2024515035	0.6967645335	0.1077647951
800	0.1739907042	0.320188361	0.202176227	0.6978142647	0.1079148701
805	0.1739407342	0.3203283083	0.2023272747	0.6967625484	0.1077147701
810	0.1738986037	0.3202815441	0.2026015786	0.6962892959	0.1077147701
815	0.1738519666	0.3202400203	0.2027171919	0.6970305395	0.1078648451
820	0.1737955186	0.3205212964	0.2026384025	0.6986839456	0.1082650452
825	0.1737342258	0.32098473	0.2027173309	0.6991028058	0.1083650952
830	0.1736756714	0.3210058708	0.2022651604	0.6986978414	0.1082650452
835	0.1736138004	0.3207352678	0.2025094492	0.6981417598	0.1081149702
840	0.1735602901	0.3211727244	0.203110861	0.6984728778	0.1081649952
845	0.1735131153	0.3212925253	0.2036641932	0.698460967	0.1081149702
850	0.1734552013	0.32163098	0.2044195709	0.6988280337	0.1083150702
855	0.1733921488	0.3217819302	0.2040374354	0.6986459982	0.1082650452
860	0.1733452637	0.3221618832	0.2044573676	0.6991665914	0.1086152203
865	0.1732934449	0.3222880571	0.204822967	0.6993158724	0.1086152203
870	0.1732335035	0.3225064913	0.2049321883	0.6998101491	0.1087652953
875	0.1731915664	0.3226490026	0.2056178089	0.6999436484	0.1087652953
880	0.1731130507	0.3224829394	0.2052331721	0.7010269281	0.1089653954
885	0.1730617373	0.3227284216	0.2062956478	0.7008546198	0.1088153204
890	0.1729966294	0.3229470798	0.2066315102	0.7013597091	0.1091154704
895	0.1729549786	0.323239968	0.2064993608	0.7017976265	0.1095656955
900	0.1729018024	0.3235204764	0.2067479573	0.7011564329	0.1094656455
905	0.1728543282	0.3236861541	0.2070478295	0.7009404547	0.1094656455
910	0.1727986461	0.3244811637	0.2072604358	0.7025223062	0.1098658456
915	0.1727523029	0.3247359829	0.2073294981	0.7029538035	0.1099658956
920	0.1727031867	0.3247832377	0.2072519593	0.7028403539	0.1099158706
925	0.172652642	0.3250325803	0.2074844367	0.7032583118	0.1098158206
930	0.172612293	0.3253697465	0.2077476238	0.7035441555	0.1101159707
935	0.172553897	0.325286279	0.2078897782	0.7031892161	0.1100159207
940	0.1725043273	0.325518505	0.2080337391	0.7027448381	0.1099158706
945	0.1724474907	0.3255560064	0.2086794786	0.7042838923	0.1101659957
950	0.1723989771	0.3256675783	0.2089965816	0.7051487186	0.1105161708
955	0.1723483358	0.3258890304	0.2090778723	0.7060403792	0.1108163209
960	0.1722993593	0.3259937509	0.2097340337	0.7048892084	0.1106662458
965	0.1722382542	0.3262672806	0.2099640098	0.7046259815	0.1106662458
970	0.1721928632	0.3264230799	0.2091366517	0.7057247272	0.1109163709
975	0.1721513256	0.3266391383	0.2093763548	0.7056076232	0.1109663959
980	0.1721017376	0.3267173333	0.2098511756	0.7065183058	0.111216521
985	0.1720582631	0.3268132129	0.2098588183	0.7051276213	0.1109663959
990	0.1720199228	0.3270829926	0.2094451392	0.7052400693	0.1110664459
995	0.171953932	0.3270208954	0.2102127453	0.7054058448	0.1110164209
1000	0.171904069	0.3274144342	0.2099217664	0.7060579385	0.1111164709
1005	0.1718507331	0.3274814067	0.2103140459	0.7059285087	0.111316571
1010	0.1718027955	0.3276452549	0.21103121	0.7054199211	0.111266546
1015	0.1717535356	0.327658787	0.2111894836	0.706065482	0.111366596
1020	0.1717051646	0.3280941594	0.2111332055	0.706659935	0.111516671
1025	0.1716603251	0.3282386923	0.2114829637	0.706393135	0.1117167711
1030	0.1716084268	0.3285387992	0.212016147	0.7072334541	0.1118168211
1035	0.1715645562	0.328700778	0.2120187872	0.7072270286	0.1119168711
1040	0.1715178795	0.3290307258	0.21246665	0.7081068336	0.1119668961
1045	0.1714773313	0.3289465386	0.2127572119	0.7077538793	0.1119668961
1050	0.171434844	0.32909784	0.2129031182	0.7080213832	0.1120169212
1055	0.1713889312	0.3291887308	0.212803902	0.7074127456	0.1119668961
1060	0.1713507352	0.3292443241	0.2131735312	0.7075098179	0.1121169712
1065	0.1713016395	0.3292849234	0.2126060252	0.7079572638	0.1121669962
1070	0.1712580977	0.3296535505	0.2129820466	0.7088884987	0.1123670962
1075	0.1712148618	0.3296542514	0.2132196654	0.7084491765	0.1123170712
1080	0.1711634172	0.3298804476	0.2135660886	0.7086290283	0.1125171713
1085	0.1711214485	0.3302018112	0.2143221611	0.7091497432	0.1126672463
1090	0.1710814558	0.3304805138	0.2141362348	0.7096916808	0.1128173214
1095	0.1710357276	0.3306896188	0.2136468234	0.7094148649	0.1128173214
1100	0.1709969238	0.3307486614	0.2138191318	0.7098451667	0.1130174214
1105	0.1709547631	0.3307269014	0.2137275582	0.7101046037	0.1128673464
1110	0.1709235534	0.3307997645	0.2151596632	0.7093974049	0.1127672963
1115	0.1708707507	0.3313153719	0.2151217275	0.7103089718	0.1132175215
1120	0.1708171753	0.3313434303	0.2152888944	0.7107112563	0.1132175215
1125	0.1707764002	0.3318263149	0.2151388194	0.7112169655	0.1134676465
1130	0.1707261933	0.3317942687	0.216044689	0.7111206691	0.1134176215
1135	0.1706841473	0.3322767648	0.2163056528	0.7127768544	0.1139678966
1140	0.1706405237	0.3326757882	0.2165208993	0.7126920898	0.1139678966
1145	0.1706029478	0.3325912104	0.2163173253	0.7127587898	0.1139678966
1150	0.1705641744	0.3326717356	0.2168238286	0.7132840524	0.1140679467
1155	0.170524445	0.3327667354	0.2173140737	0.7144880274	0.1142680467
1160	0.170483327	0.3326916017	0.2169017842	0.7135083709	0.1141179717
1165	0.1704440867	0.3328306246	0.217179423	0.7142286074	0.1142180217
1170	0.170395488	0.3329603224	0.2173736868	0.713288943	0.1142180217
1175	0.1703579491	0.3329571944	0.2173717414	0.7134034113	0.1143180717
1180	0.170319355	0.3331330816	0.217476655	0.7131032612	0.1144181218
1185	0.1702744162	0.333342269	0.2182168862	0.7133381009	0.1146182218
1190	0.1702319551	0.3334061729	0.2180702851	0.7130374455	0.1144181218
1195	0.1701871147	0.3337580977	0.2179618976	0.7125802725	0.1143680967
1200	0.1701392628	0.3337693817	0.21744664	0.714120626	0.1146682468
1205	0.1700926128	0.3337740392	0.2176124173	0.7143261941	0.1148683469
1210	0.1700479864	0.3337863933	0.217913818	0.7144577263	0.1150184219
1215	0.1700124304	0.3340186902	0.2178329442	0.7141105289	0.1148683469
1220	0.1699606598	0.333855442	0.2182681619	0.7140888325	0.1147182718
1225	0.1699125008	0.3339682121	0.2188421989	0.7144859862	0.1148183219
1230	0.1698677814	0.33429372	0.2189291868	0.7153836572	0.1149683969
1235	0.1698256523	0.3344651959	0.2191384581	0.7152149221	0.1149683969
1240	0.1697745022	0.3349300102	0.2192936746	0.7150737801	0.1150184219
1245	0.1697305229	0.335118827	0.2194645934	0.7157390623	0.115218522
1250	0.1696711428	0.3354993917	0.220019871	0.7160905278	0.115368597
1255	0.1696352031	0.3352076661	0.2202183036	0.7149753598	0.1149683969
1260	0.1695975797	0.3352500193	0.2207855317	0.7148878646	0.1150184219
1265	0.1695585916	0.3352514228	0.2211819799	0.7152630522	0.1150684469
1270	0.1695117285	0.3356900807	0.2210933244	0.7159223104	0.115268547
1275	0.1694658893	0.3354666242	0.2212364516	0.7158389354	0.115318572
1280	0.1694182531	0.3358808134	0.2217421211	0.7165871089	0.115468647
1285	0.1693847923	0.3358696052	0.2220425491	0.7166982756	0.115468647
1290	0.1693498066	0.33602513	0.2219135957	0.7166027608	0.115468647
1295	0.1693145618	0.336147211	0.2217592129	0.7159673115	0.115468647
1300	0.1692767374	0.3363024994	0.221982658	0.7164199188	0.115568697
1305	0.1692344153	0.3363315424	0.2226190873	0.7160910456	0.115518672
1310	0.169193526	0.3363077572	0.2223782725	0.7167707685	0.1157687971
1315	0.1691364859	0.3364966685	0.2225416875	0.7162455059	0.1157687971
1320	0.1690914696	0.3367640869	0.2230852926	0.716579006	0.1159188721
1325	0.1690378272	0.3369182168	0.2241624979	0.7165539935	0.1157187721
1330	0.1689936562	0.3372460587	0.2242867267	0.7167989267	0.1159688971
1335	0.1689477988	0.337515734	0.2242950642	0.7178703496	0.1164691473
1340	0.168909135	0.3377330741	0.2238163526	0.7178870246	0.1164691473
1345	0.1688709673	0.3378446739	0.224305764	0.7182419639	0.1165691973
1350	0.1688165583	0.3379732212	0.2247889222	0.7184576968	0.1167192723
1355	0.1687778108	0.3385147733	0.2246387082	0.7192235254	0.1169693974
1360	0.1687346591	0.3385021777	0.2249587294	0.7188784811	0.1170194224
1365	0.1686881646	0.3384594484	0.2251182536	0.7189410123	0.1170194224
1370	0.1686427681	0.338548417	0.2254000611	0.7193517832	0.1171194724
1375	0.1686114063	0.3385584774	0.2259500584	0.7194344003	0.1172195225
1380	0.1685744359	0.3387870707	0.2256544939	0.71992537	0.1174196225
1385	0.1685282651	0.3387630606	0.2254493914	0.7193011572	0.1171694974
1390	0.168500187	0.3391273443	0.2255880718	0.7201849324	0.1175196725
1395	0.168459687	0.3390729096	0.2257965094	0.7206836937	0.1176697476
1400	0.1684169832	0.3390849685	0.2254313268	0.7202753546	0.1176197226
1405	0.1683615986	0.3389985338	0.2255715358	0.719856369	0.1175696975
1410	0.1683175956	0.3392104023	0.2257667723	0.720032605	0.1176197226
1415	0.1682825493	0.3392479452	0.2254727364	0.7203005962	0.1177697976
1420	0.1682404686	0.3394627899	0.2258778	0.7204247564	0.1178198226
1425	0.1682021876	0.3396444553	0.2260075871	0.7208181765	0.1180199227
1430	0.1681678241	0.3396919461	0.226288422	0.7212674271	0.1181199727
1435	0.168125415	0.3398269934	0.2265577233	0.7211792878	0.1180699477
1440	0.168094218	0.3401077127	0.2273235229	0.7216861971	0.1182700477
1445	0.1680447706	0.3404596579	0.2273389473	0.7219190787	0.1185201728
1450	0.168013228	0.3403777516	0.2277727753	0.7217379275	0.1184201228
1455	0.167981664	0.3406414338	0.2282181368	0.7218100956	0.1185201728
1460	0.1679473708	0.3405247966	0.2281084987	0.7222883987	0.1184201228
1465	0.1679085535	0.3408437735	0.2281097493	0.7232134949	0.1186702478
1470	0.1678640931	0.341051911	0.2284161525	0.7241245565	0.1188703479
1475	0.1678167029	0.3411599035	0.2286230615	0.7231982692	0.1187702978
1480	0.1677752371	0.3415919484	0.2287793897	0.7239931742	0.1189203729
1485	0.1677371965	0.3416171179	0.228584848	0.7237809469	0.1188703479
1490	0.1676983229	0.3418033322	0.2283962815	0.7236231299	0.1189203729
1495	0.1676634322	0.3418036069	0.2286509922	0.7241201733	0.1191204729
1500	0.1676140736	0.3419856759	0.228134067	0.7240332251	0.119270548
1505	0.1675741536	0.3419286811	0.228307904	0.7240295436	0.119220523
1510	0.1675354042	0.3421148806	0.228407954	0.7244200652	0.119370598
1515	0.1675059872	0.342165896	0.2281328164	0.7240037731	0.119320573
1520	0.167456991	0.3426273082	0.2285676171	0.7253915882	0.1197707981
1525	0.1674202133	0.3427317175	0.2288911122	0.7258192912	0.1199208731
1530	0.1673871481	0.3425981082	0.2291665277	0.7254566099	0.1198208231
1535	0.1673602527	0.3425803126	0.2294650103	0.7253342273	0.1197707981
1540	0.1673198012	0.3427141171	0.2300027792	0.7247761415	0.1196207231
1545	0.1672797415	0.3428067287	0.2297734979	0.7247189013	0.119570698
1550	0.1672425231	0.3428852762	0.2297618254	0.7248796655	0.1197207731
1555	0.1672052423	0.3431661897	0.2299002279	0.7261555198	0.1200209232
1560	0.1671705501	0.3432075254	0.2301349286	0.7262341306	0.1200209232
1565	0.1671250429	0.3434735067	0.2304128453	0.7263554033	0.1200709482
1570	0.1670871327	0.3436405143	0.2305162303	0.7270706599	0.1203210732
1575	0.1670498869	0.3436740107	0.2304634262	0.7267258266	0.1202710482
1580	0.1670117971	0.3437337851	0.2300899061	0.726636794	0.1202210232
1585	0.1669824349	0.3440226161	0.2302149686	0.726199602	0.1200709482
1590	0.166940963	0.3443127796	0.2308236062	0.7264676924	0.1200709482
1595	0.1668962061	0.3440940011	0.2307471791	0.7263599996	0.1199208731
1600	0.166862859	0.3441374069	0.2315139514	0.7267324081	0.1200209232
1605	0.1668295517	0.3442106919	0.2316352621	0.7268908206	0.1200209232
1610	0.1667940223	0.3445724076	0.2320154522	0.7268247161	0.1201209732
1615	0.1667510468	0.3446202241	0.2322072147	0.727178681	0.1203210732
1620	0.1667045261	0.3447376517	0.2324269079	0.726382233	0.1201209732
1625	0.1666766601	0.3450260851	0.232707048	0.7265358812	0.1201709982
1630	0.1666452617	0.3449344597	0.2330217887	0.7274567962	0.1203210732
1635	0.1666131827	0.3451628121	0.2332691346	0.7279820589	0.1204211233
1640	0.1665714017	0.3455075407	0.233494803	0.7288167711	0.1205711983
1645	0.1665301844	0.3457268821	0.2333926686	0.7287615036	0.1205711983
1650	0.1664943583	0.345679699	0.2331157245	0.7288962932	0.1206712483
1655	0.1664528269	0.3457579584	0.2337010172	0.7279798627	0.1204711483
1660	0.1664057802	0.3459407458	0.2339057029	0.7278446581	0.1203710982
1665	0.1663654305	0.3461475255	0.2338327497	0.7288439672	0.1206212233
1670	0.1663257003	0.3461704739	0.2338644322	0.7285013661	0.1204711483
1675	0.1662865978	0.3461829055	0.2338633205	0.7290425097	0.1206712483
1680	0.166255864	0.3465604891	0.233771608	0.7293843473	0.1207712983
1685	0.1662167217	0.3466174182	0.2336911511	0.7298377667	0.1208213234
1690	0.1661860528	0.3466907785	0.2342505975	0.7298705211	0.1208213234
1695	0.1661441877	0.3470275074	0.2342447613	0.7297121086	0.1208713484
1700	0.1661047391	0.3468854979	0.2348435329	0.7302887497	0.1209213734
1705	0.166067195	0.3472409884	0.2345050303	0.730714594	0.1212715485
1710	0.1660244751	0.3473506532	0.234499472	0.7302143438	0.1212215235
1715	0.1659838381	0.3474667497	0.23514674	0.7299520915	0.1210714484
1720	0.1659435182	0.3474582973	0.2352829192	0.7301021665	0.1211714984
1725	0.1659114126	0.3475344973	0.2355647268	0.7299628924	0.1210714484
1730	0.165869003	0.3476496933	0.2355010839	0.7305131675	0.1211714984
1735	0.1658351377	0.3477673745	0.2362692457	0.7300326874	0.1211214734
1740	0.1658055125	0.3476550499	0.2360038353	0.7296382594	0.1211714984
1745	0.1657692024	0.3477017976	0.2358602913	0.7302358338	0.1213715985
1750	0.1657287601	0.3478902538	0.236672364	0.7312430807	0.1214716485
1755	0.165698305	0.3479560437	0.2365247902	0.7313154383	0.1215716985
1760	0.1656629073	0.3483171871	0.2366096937	0.7319314056	0.1216717486
1765	0.1656306068	0.3483637801	0.2373251904	0.7318539679	0.1217217736
1770	0.1655993378	0.3484163073	0.2371503807	0.7319885923	0.1216217236
1775	0.1655662289	0.348561803	0.2367351731	0.7335739088	0.1218718486
1780	0.1655287345	0.3488580942	0.237086182	0.7335878046	0.1219218736
1785	0.1654882647	0.3490611876	0.2371400978	0.7329863821	0.1218218236
1790	0.1654504324	0.3488372086	0.2374377467	0.7328771978	0.1217717986
1795	0.1654155518	0.3489543547	0.2377881997	0.7331290282	0.1220219237
1800	0.1653781639	0.348818423	0.2374874937	0.7321813322	0.1218718486
1805	0.1653389857	0.3489061778	0.2380552776	0.7320537386	0.1219718986
1810	0.1653143051	0.3490558215	0.2379402201	0.732646396	0.1222720487
1815	0.1652824055	0.3494853709	0.2377697182	0.7329778117	0.1223220737
1820	0.165246129	0.3493223607	0.2385063365	0.733377485	0.1225721988
1825	0.1652091407	0.3496865574	0.2381970152	0.7340714828	0.1226722488
1830	0.1651724961	0.3496677261	0.2385506642	0.7336498434	0.1226222238
1835	0.16512895	0.3495432269	0.2384596465	0.7338999685	0.1227222738
1840	0.165095739	0.3496834808	0.2386878161	0.7340466688	0.1226722488
1845	0.1650529867	0.3500505969	0.2391078873	0.7339009305	0.1228723489
1850	0.1650229393	0.3503128851	0.2389892168	0.7346447853	0.1229223739
1855	0.1649793224	0.3503312696	0.2392161358	0.7340132883	0.1228723489
1860	0.1649422351	0.3507553078	0.2391160858	0.7351087078	0.1230724489
1865	0.1649061971	0.3508930248	0.2393514813	0.7358558762	0.1231224739
1870	0.1648840691	0.3508883302	0.23903549	0.7352722511	0.1230724489
1875	0.1648529484	0.3510536599	0.2395583903	0.7354417803	0.1231724989
