iter	PairLogit	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
190	0.6211683818	0.2735409371	0.1125986604	0.6153738836	0.07434808674
195	0.6207505857	0.273928631	0.1130486076	0.6160711006	0.07444813677
200	0.6202927726	0.274128731	0.1135103663	0.6168505724	0.07479831185
205	0.6197864587	0.2745164249	0.1134999444	0.6175516055	0.07489836188
210	0.6193019547	0.2746039687	0.1144833528	0.6181719554	0.0749984119
215	0.6189196432	0.274916625	0.1145283753	0.6192224806	0.07519851195
220	0.6184257257	0.2753668501	0.1150169529	0.6204803426	0.07589886213
225	0.6179447082	0.2753543438	0.1155768162	0.6207224606	0.07569876208
230	0.6175386499	0.2755044189	0.1157018787	0.6198172069	0.07564873707
235	0.6170279973	0.2759171252	0.1160066144	0.6193336318	0.07549866203
240	0.6166129517	0.2758796065	0.1168521761	0.6203447705	0.0757988121
245	0.6162234348	0.2759796565	0.1174692902	0.6194305822	0.07564873707
250	0.615846353	0.276104719	0.117943972	0.6195916476	0.07569876208
255	0.6153765309	0.2764674004	0.1181883998	0.6205867158	0.07589886213
260	0.615007468	0.2767425379	0.1187199155	0.6214806332	0.07614898719
265	0.6146229872	0.2768550942	0.1179917737	0.6216824386	0.0761990122
270	0.61421751	0.2773678506	0.1186316769	0.6219641187	0.07664923732
275	0.6138633227	0.2779681507	0.1196917903	0.6226774786	0.0769994124
280	0.6134881003	0.2779556445	0.1202963982	0.6227621996	0.07684933737
285	0.613068716	0.2782557946	0.1205648658	0.6231155764	0.07704943742
290	0.612685436	0.2783558446	0.1209136513	0.6238765801	0.07729956248
295	0.6123206343	0.2786309822	0.1209439442	0.6250852727	0.07754968754
300	0.6119358823	0.2789436385	0.1215341004	0.6258305197	0.07784983762
305	0.6116046283	0.2790311823	0.1216512423	0.6273894702	0.0782000127
310	0.6112154213	0.2792312823	0.1224028681	0.6275207377	0.07845013777
315	0.6109100835	0.279168751	0.1225805959	0.6274773448	0.07840011275
320	0.6105587241	0.2791812573	0.1225316825	0.6261565962	0.07835008774
325	0.6102562529	0.2791562448	0.1224574787	0.6260921409	0.07825003772
330	0.6098878873	0.2795689511	0.1226755044	0.6266981738	0.07830006273
335	0.609572981	0.2797440387	0.1226542438	0.6273958566	0.07835008774
340	0.6092621423	0.2797815574	0.1229364682	0.627397941	0.07835008774
345	0.6089203126	0.2800942138	0.1228876938	0.6281498737	0.07850016278
350	0.6085951793	0.2800191763	0.1235705353	0.6271906067	0.07840011275
355	0.6082641965	0.2803693513	0.1241859819	0.6276817253	0.07845013777
360	0.6079257759	0.2804318826	0.1242560169	0.6276862731	0.07840011275
365	0.6075827453	0.2806695014	0.1249276027	0.6279278711	0.0786002128
370	0.6073062677	0.2805944639	0.1251543827	0.6272202933	0.07840011275
375	0.6069824516	0.2805319326	0.1252777778	0.6273036683	0.07845013777
380	0.6067233289	0.2806695014	0.1250847646	0.6271970674	0.07850016278
385	0.6064470063	0.2807945639	0.125056695	0.627579997	0.07865023782
390	0.6061606116	0.2807820577	0.1251841198	0.6269617225	0.07855018779
395	0.6058407855	0.2810071703	0.1253265522	0.6277120977	0.07865023782
400	0.6055188675	0.281194764	0.1257653827	0.6285166666	0.07890036288
405	0.6051556929	0.2815074204	0.1257288366	0.6284728947	0.0790004129
410	0.6048075488	0.2816700017	0.1265093658	0.6291355366	0.07945063802
415	0.6044853597	0.282032683	0.1275974098	0.6290033277	0.07955068804
420	0.6041911398	0.2821577455	0.1271191151	0.6310215987	0.0798008131
425	0.6038878163	0.2822703018	0.1268214663	0.6311849009	0.07985083812
430	0.6035620632	0.2824203769	0.1272508476	0.6316727861	0.07990086313
435	0.6032751262	0.2827705519	0.1268614863	0.6319073019	0.08000091315
440	0.6030354503	0.2828580957	0.1266850092	0.6322433673	0.08020101321
445	0.6027597863	0.2830081708	0.1268539825	0.6328871416	0.08025103822
450	0.6024676583	0.282920627	0.1269473626	0.6327715896	0.08025103822
455	0.6021709204	0.2832207771	0.1273577066	0.6329708956	0.08035108824
460	0.6018653114	0.2832958146	0.1277780557	0.6323455829	0.08025103822
465	0.6016064211	0.2834208771	0.1278731032	0.6317911391	0.08020101321
470	0.6013510174	0.2835834584	0.1277249736	0.6327275921	0.08030106323
475	0.601053466	0.2835834584	0.1281982658	0.632235009	0.08020101321
480	0.6007356543	0.2840336835	0.1284080929	0.6338174047	0.08065123832
485	0.6004633992	0.2841212273	0.1282186927	0.6340649644	0.08080131336
490	0.6001376074	0.2842963148	0.1284654827	0.6340687208	0.08080131336
495	0.599816929	0.2844463899	0.1286402924	0.6344668636	0.08090136338
500	0.5995816693	0.2843338336	0.1284476961	0.6339353961	0.08070126333
505	0.5993166971	0.2843713523	0.1289001445	0.6339640104	0.08070126333
510	0.599075123	0.2843963648	0.1294832138	0.6343814254	0.08070126333
515	0.5987994202	0.2845464399	0.1294770997	0.6356530647	0.08100141341
520	0.5985327823	0.2847340337	0.1297561281	0.6350130469	0.08095138839
525	0.5982905884	0.2850091713	0.1299994442	0.6352312115	0.08105143842
530	0.5980193018	0.2850842088	0.1305280418	0.6364312163	0.08125153847
535	0.5977234936	0.2852592963	0.1304093714	0.6356864726	0.08095138839
540	0.5974613493	0.2855094214	0.1302783336	0.636282225	0.08120151346
545	0.5972012194	0.2853468401	0.1302554055	0.636160216	0.08115148844
550	0.596919977	0.2857720527	0.1303246067	0.6365873406	0.08135158849
555	0.59665853	0.2855594464	0.1309065644	0.6361714761	0.08140161351
560	0.5964764972	0.2857970652	0.1313481741	0.6363689622	0.08145163852
565	0.5962702527	0.285934634	0.1316438775	0.6366165533	0.08160171356
570	0.5960102003	0.2858721027	0.1317342004	0.636764063	0.08160171356
575	0.5957621182	0.2859721527	0.1319437497	0.6370917375	0.08150166353
580	0.5955252702	0.2863348341	0.1325315435	0.6370573671	0.08180181361
585	0.5952775754	0.2864098716	0.1322973987	0.6372878215	0.08185183862
590	0.5950444851	0.2864849091	0.1325821244	0.6379548216	0.08200191366
595	0.5948589271	0.2868100717	0.1323203268	0.6384056423	0.08215198869
600	0.5946492736	0.2869601467	0.1330367962	0.6376263024	0.08215198869
605	0.5943858122	0.2872227781	0.1332538491	0.638515636	0.08245213877
610	0.5940974419	0.2872853093	0.1333786338	0.6386074898	0.08240211376
615	0.5939211424	0.2876354844	0.1334436663	0.6402755612	0.08280231386
620	0.5937569294	0.2876229782	0.1337236674	0.63970064	0.08270226383
625	0.5935144256	0.2875479406	0.1336843422	0.639471813	0.08270226383
630	0.5932108697	0.2877605469	0.133895281	0.6401139419	0.08290236388
635	0.5929736731	0.2874979156	0.1342803346	0.6386594268	0.08255218879
640	0.592738181	0.2877230282	0.1343050692	0.6385097516	0.08275228884
645	0.592526823	0.2878355845	0.1348470068	0.6385429602	0.08270226383
650	0.5922745183	0.288110722	0.1353644878	0.6393528013	0.08300241391
655	0.5920414668	0.2882357846	0.1351646657	0.638945512	0.08290236388
660	0.5917981107	0.2882107721	0.1354714857	0.6392881741	0.08290236388
665	0.591550842	0.2884608971	0.1360988828	0.6399463558	0.08305243892
670	0.5913015202	0.2886735034	0.1360360736	0.640819977	0.08320251396
675	0.5910884965	0.2887860597	0.1362372853	0.6408825083	0.08325253897
680	0.5908869395	0.2887860597	0.1363513701	0.6413025901	0.08335258899
685	0.5906287852	0.2889611472	0.1366601356	0.641951451	0.08370276408
690	0.5904336588	0.2890236785	0.1362229726	0.6419360728	0.08365273907
695	0.5901727541	0.289148741	0.1361188928	0.6417911286	0.08365273907
700	0.5899562052	0.2892612973	0.1360790117	0.6421331075	0.08385283912
705	0.5896971213	0.2893988661	0.1369370797	0.6427375764	0.08400291416
710	0.5894678273	0.2897365349	0.1371688622	0.6432433117	0.08410296418
715	0.5892018092	0.2897615474	0.1374210716	0.6426982159	0.08405293917
720	0.5889713144	0.2900116725	0.1375252904	0.6420020345	0.08405293917
725	0.5887524799	0.2901117225	0.1376653605	0.6429636264	0.08415298919
730	0.5885081941	0.2902242788	0.1381247568	0.6414314697	0.08400291416
735	0.5882781641	0.2903743538	0.1380442999	0.6416467821	0.08400291416
740	0.5880457323	0.2903993663	0.1380766772	0.6433455724	0.08420301421
745	0.5877877331	0.2905369351	0.1379193764	0.6433187733	0.08425303922
750	0.5875840066	0.2905994664	0.1380989106	0.642313599	0.08410296418
755	0.5873473911	0.2905994664	0.1385330165	0.642463674	0.08420301421
760	0.5871146494	0.2905869601	0.1388830526	0.6424497782	0.08410296418
765	0.5868951176	0.2907245289	0.1391811183	0.6422223918	0.08420301421
770	0.5867264884	0.2907870602	0.1397180535	0.6422781584	0.08420301421
775	0.5865222196	0.2907495414	0.139429298	0.6423937076	0.08415298919
780	0.5863419301	0.2910621978	0.1397118003	0.6423770326	0.08415298919
785	0.5861182145	0.2909496415	0.1397482074	0.6423141224	0.08415298919
790	0.58588648	0.2911122228	0.139696237	0.6420877854	0.08415298919
795	0.5856885644	0.2913498416	0.1393688511	0.6427050493	0.08440311426
800	0.585478756	0.2912873103	0.1395003057	0.6420352214	0.08425303922
805	0.5852795232	0.291174754	0.1391643044	0.6419977026	0.08425303922
810	0.5850702571	0.2915374354	0.1392826969	0.6429154234	0.08450316428
815	0.584845883	0.2914498916	0.1397787783	0.6422015925	0.08435308924
820	0.5846092675	0.2918250792	0.139799622	0.6431604052	0.08465323932
825	0.5844165041	0.2917875604	0.1399891612	0.6432304799	0.08475328934
830	0.5842438848	0.2920877105	0.1398793841	0.6431133759	0.08485333937
835	0.5840734348	0.292162748	0.1398510366	0.6435810701	0.08490336438
840	0.5838606823	0.2922127731	0.1403193263	0.6436190164	0.08490336438
845	0.5836350685	0.2922127731	0.1405555556	0.6440288704	0.08495338939
850	0.5834048836	0.2923378356	0.1402633261	0.6439125244	0.08480331436
855	0.5832198292	0.2922252793	0.1403575399	0.6433315836	0.08455318929
860	0.5829934019	0.2922878106	0.1402441499	0.6426915325	0.08455318929
865	0.582810052	0.2925504419	0.1406109999	0.6433469638	0.08485333937
870	0.5826103543	0.2926629982	0.1408857206	0.643225108	0.08475328934
875	0.5823988414	0.2927505419	0.1410524707	0.6433566423	0.08480331436
880	0.5821548268	0.2928881107	0.1410766494	0.6430624782	0.08480331436
885	0.5819331644	0.293050692	0.1408165194	0.6437711658	0.08500341441
890	0.5817180875	0.293050692	0.1407714969	0.6442263537	0.08500341441
895	0.5814747315	0.2932257796	0.1407148018	0.6438753846	0.08510346443
900	0.5813103248	0.2934008671	0.140800956	0.6449221076	0.08525353947
905	0.5811712143	0.2935509421	0.1412428436	0.6450054826	0.08530356448
910	0.580967023	0.2935134234	0.1412456228	0.6450471701	0.08530356448
915	0.5808099379	0.2933883608	0.1416641654	0.6449971451	0.08520351446
920	0.5806100853	0.2936009672	0.14161553	0.6448768469	0.08535358949
925	0.5804221255	0.2936634984	0.1415730087	0.6448768469	0.08535358949
930	0.5802107288	0.2937760547	0.1419495859	0.6452722827	0.08550366453
935	0.5800207159	0.2936384859	0.1419055361	0.6445171432	0.08520351446
940	0.5798055615	0.2939261297	0.1419547274	0.6452091559	0.08545363952
945	0.5795962955	0.2938135735	0.1420458841	0.6454875002	0.08550366453
950	0.5794183302	0.293988661	0.1426763382	0.6459510312	0.08570376458
955	0.5791956993	0.2939011172	0.1427845867	0.6456252855	0.08555368954
960	0.5789783369	0.2944513924	0.142850453	0.6463115594	0.08600391466
965	0.5787694582	0.2945889611	0.1425793452	0.6468989743	0.08620401471
970	0.5785617804	0.2943763548	0.1423675727	0.6463153492	0.08595388964
975	0.5783702179	0.2947265299	0.142026013	0.6468059957	0.08625403972
980	0.5781545987	0.2949016175	0.1424185704	0.6476189022	0.08645413977
985	0.5779389408	0.29492663	0.142486521	0.6474938396	0.08645413977
990	0.5777764323	0.2950141738	0.1423185204	0.6479686069	0.08660421481
995	0.5775917265	0.2952517926	0.1419846034	0.6479680113	0.08670426483
1000	0.5773785091	0.2955144239	0.1422393141	0.6483741413	0.08680431486
1005	0.5772332392	0.2954143739	0.1423568729	0.6486659539	0.08695438989
1010	0.5770578695	0.2954143739	0.142219582	0.6485289806	0.08690436488
1015	0.5768537169	0.2954769051	0.1421890112	0.6486885843	0.08700441491
1020	0.5766966318	0.2955394364	0.1423415875	0.6480171701	0.08685433987
1025	0.5764960819	0.295914624	0.1424792952	0.6481701432	0.08695438989
1030	0.5762752717	0.296064699	0.1424467789	0.6495543099	0.08730456498
1035	0.5761009866	0.296114724	0.1421274526	0.6495255076	0.08730456498
1040	0.5759252682	0.2960271803	0.1422445945	0.648116199	0.08710446493
1045	0.5757091067	0.2962272803	0.1417958979	0.6488943659	0.08730456498
1050	0.575541872	0.2962522928	0.1421266189	0.6485983846	0.08730456498
1055	0.5753918373	0.2963898616	0.142009477	0.6496155598	0.08760471506
1060	0.575181719	0.2962898116	0.1430466622	0.6496947661	0.08755469004
1065	0.5749746223	0.2964148741	0.1427315046	0.6495466762	0.08755469004
1070	0.5748008408	0.2966149742	0.1427390084	0.6491882538	0.08765474007
1075	0.5746434071	0.2966024679	0.1426277027	0.649090983	0.08760471506
1080	0.5744353419	0.2968400867	0.1422912845	0.649721854	0.08780481511
1085	0.5742409127	0.2968400867	0.1422948974	0.6496343102	0.08770476508
1090	0.5741144699	0.2970151743	0.1420931299	0.6500511853	0.08780481511
1095	0.5739209704	0.296902618	0.1422473737	0.6501643371	0.08780481511
1100	0.5737380079	0.2970151743	0.1422975377	0.6503936184	0.08790486513
1105	0.5735966119	0.2971277305	0.1423611806	0.6499427978	0.08780481511
1110	0.5734211646	0.2972652993	0.1426386805	0.6506580363	0.08810496518
1115	0.573265939	0.2974904119	0.1426853705	0.6505383498	0.08810496518
1120	0.5730744152	0.2976654994	0.1429910789	0.6507155217	0.08820501521
1125	0.5728930797	0.2976654994	0.1428476738	0.6503050747	0.08805494017
1130	0.5727317333	0.2978030682	0.1426442388	0.650436609	0.08810496518
1135	0.5725332753	0.2980156745	0.1426208938	0.6504815032	0.08810496518
1140	0.5723477173	0.2982657996	0.1427723584	0.6512047815	0.08835509024
1145	0.5721802502	0.2981782558	0.1428121005	0.6512678958	0.08845514027
1150	0.5719814436	0.2982532933	0.1428815797	0.6516983995	0.08850516528
1155	0.5718040207	0.298190762	0.1431849258	0.6511028637	0.08845514027
1160	0.5716344617	0.2982532933	0.1434697905	0.6512944096	0.08850516528
1165	0.5714134191	0.2983158246	0.1436404313	0.6508593707	0.08835509024
1170	0.5712085692	0.2984283809	0.1435324607	0.6507573356	0.08845514027
1175	0.5710143338	0.2987285309	0.1434828525	0.6515881588	0.08875529034
1180	0.5708353226	0.298878606	0.1439625368	0.6514630962	0.08875529034
1185	0.5706617348	0.2989161247	0.1440930187	0.6512165444	0.08860521531
1190	0.5704687777	0.299128731	0.1439871325	0.6515444861	0.08880531536
1195	0.5702875971	0.2990912123	0.1439771275	0.6519033957	0.08880531536
1200	0.5700975067	0.2991912623	0.1443296648	0.6519164975	0.08885534037
1205	0.5699414287	0.2992662998	0.144189039	0.6517830975	0.08885534037
1210	0.5697482005	0.2994789061	0.1440256239	0.6520379868	0.08895539039
1215	0.5695953766	0.2994789061	0.1440435496	0.6512355023	0.08875529034
1220	0.5694265537	0.2993663498	0.1436830915	0.651612675	0.08880531536
1225	0.569235611	0.2995914624	0.143838447	0.6520865077	0.08905544042
1230	0.5690467214	0.2995914624	0.1440477183	0.6523867571	0.08905544042
1235	0.568870112	0.2996414874	0.1438843033	0.6525404053	0.08905544042
1240	0.568692108	0.2997415374	0.1440748152	0.6518400552	0.08900541541
1245	0.5685298707	0.3000416875	0.1439636485	0.6522902803	0.08900541541
1250	0.5683561279	0.3001042188	0.1445314324	0.6524117696	0.08910546543
1255	0.5681540285	0.3001917625	0.1448261631	0.6526118696	0.08915549044
1260	0.5679753272	0.3003043188	0.1450204269	0.6525929208	0.08920551546
1265	0.5677909701	0.3004794064	0.1445301818	0.6532093004	0.08930556548
1270	0.5676023905	0.3005044189	0.1454436941	0.6528222021	0.08925554047
1275	0.5674483657	0.3005794564	0.145217053	0.6533474647	0.08935559049
1280	0.5672618392	0.3005919626	0.1454580068	0.653268854	0.08940561551
1285	0.5671079306	0.3005169251	0.145297093	0.653252179	0.08935559049
1290	0.5669524725	0.300804569	0.1456025235	0.6530520789	0.08930556548
1295	0.5667716406	0.3008921127	0.1458580679	0.6537982854	0.08945564052
1300	0.5666236978	0.3008420877	0.1463038464	0.6537941166	0.08945564052
1305	0.5664286488	0.3007545439	0.1460289867	0.6537524291	0.08945564052
1310	0.5662563006	0.300854594	0.1459810461	0.6541067729	0.08950566553
1315	0.566077948	0.300804569	0.1462206103	0.653930765	0.08950566553
1320	0.5659028494	0.300804569	0.1463373353	0.6534110607	0.08950566553
1325	0.5657030743	0.3010171753	0.1467754711	0.6540026083	0.08970576558
1330	0.5655302226	0.3010296815	0.1467079373	0.6542324851	0.08975579059
1335	0.5653968067	0.301104719	0.1467347563	0.6539956604	0.08975579059
1340	0.5652617639	0.3013798566	0.1462578511	0.6545336458	0.09000591566
1345	0.5650955752	0.3013048191	0.1464730977	0.6547948875	0.09010596568
1350	0.5649209802	0.3016174754	0.146935829	0.6550088834	0.09030606573
1355	0.5647719914	0.3016925129	0.1473717414	0.6548713147	0.09030606573
1360	0.5646152162	0.3017675504	0.1475026402	0.6549213397	0.09040611576
1365	0.5644115672	0.3016925129	0.147356317	0.6549213397	0.09040611576
1370	0.5642389092	0.3017675504	0.1472650214	0.6546962271	0.09030606573
1375	0.5640898817	0.3016925129	0.1474238508	0.6546406438	0.09025604072
1380	0.5639358569	0.3018300817	0.1469311044	0.6550908689	0.09025604072
1385	0.5637649808	0.3019676505	0.1470536657	0.6553791082	0.09035609074
1390	0.5635909282	0.3019676505	0.147136207	0.6550949835	0.09030606573
1395	0.563394717	0.3020051693	0.1471723362	0.6551283335	0.09040611576
1400	0.5631992032	0.3022177756	0.1474762381	0.6553320484	0.09050616578
1405	0.5630266226	0.3022803068	0.1473257462	0.6558698173	0.09070626583
1410	0.562883677	0.302192763	0.147369935	0.655740965	0.09060621581
1415	0.5627346108	0.3022678006	0.1474474737	0.655907336	0.09065624082
1420	0.562601931	0.3025304319	0.1476584125	0.6562648866	0.09060621581
1425	0.5624358585	0.3026680007	0.1473294981	0.6564739072	0.09075629084
1430	0.5622713356	0.3026805069	0.1474117614	0.656178725	0.09070626583
1435	0.5621315279	0.302830582	0.1472609916	0.6558160312	0.09075629084
1440	0.5619568554	0.302880607	0.1473909177	0.65610871	0.09100641591
1445	0.5618030243	0.3030181758	0.1474262131	0.6567104178	0.09105644092
1450	0.5615925186	0.3031057195	0.147146073	0.6568669354	0.09105644092
1455	0.5614213714	0.3031932633	0.1473111556	0.6569336354	0.09105644092
1460	0.5612493331	0.3031557445	0.1470857651	0.6570656945	0.09105644092
1465	0.5610889552	0.3031182258	0.1477285865	0.656792939	0.09110646593
1470	0.5609248971	0.3032432883	0.1475318215	0.6564622181	0.09110646593
1475	0.5607443751	0.3033433383	0.1480563893	0.6563455708	0.09115649094
1480	0.5605839585	0.3033558446	0.1480184537	0.6565145947	0.09115649094
1485	0.5604541841	0.3033308321	0.1482785837	0.6564015817	0.09115649094
1490	0.5603141052	0.3034183759	0.1481000222	0.6568313601	0.09125654097
1495	0.5601288183	0.3034809071	0.1481353177	0.6575289311	0.09135659099
1500	0.5599787449	0.3034308821	0.1479617587	0.6571622705	0.09145664102
1505	0.5598113553	0.3035309321	0.1480919626	0.6575589967	0.09145664102
1510	0.5596597323	0.303818576	0.1479877439	0.6574506091	0.09155669104
1515	0.5595238372	0.3036434884	0.148097521	0.6564289493	0.09130656598
1520	0.5593681854	0.3037185259	0.1480659774	0.6561397264	0.09120651596
1525	0.5592322903	0.3037810572	0.1484839642	0.656490091	0.09125654097
1530	0.5590773745	0.3039561447	0.1487039353	0.6570737161	0.09135659099
1535	0.5589071183	0.3039811572	0.1482291146	0.6571612599	0.09130656598
1540	0.5587728114	0.3039561447	0.1484696515	0.6564942597	0.09120651596
1545	0.5586318028	0.3039936635	0.1485797065	0.6571167932	0.09120651596
1550	0.5584664664	0.3041562448	0.149085515	0.6568439295	0.09115649094
1555	0.5583111632	0.304168751	0.1485082819	0.6571644361	0.09125654097
1560	0.5581402484	0.304118726	0.1484649269	0.6579270288	0.09140661601
1565	0.5580405352	0.3042312823	0.1484941082	0.657756489	0.09130656598
1570	0.5578593159	0.3042688011	0.1490473014	0.6573793163	0.09130656598
1575	0.5577013785	0.3043563448	0.1491862598	0.6574664811	0.09140661601
1580	0.5575523897	0.3043688511	0.1491544383	0.6575151165	0.09140661601
1585	0.5573757029	0.3045314324	0.149185426	0.657917401	0.09155669104
1590	0.5572136979	0.3045814574	0.1489799066	0.6574468971	0.09145664102
1595	0.5570658713	0.3046815074	0.1495381024	0.6579894664	0.09170676608
1600	0.5568757809	0.3047565449	0.1493709355	0.6581423331	0.09185684112
1605	0.5567261336	0.3047690512	0.1490980212	0.6590100288	0.09195689114
1610	0.5565956619	0.30480657	0.149172364	0.6591222061	0.09200691616
1615	0.5564660424	0.3049816575	0.1496987383	0.6591818851	0.09210696618
1620	0.5563000474	0.3050191763	0.1495796509	0.6589770207	0.09195689114
1625	0.5561590775	0.3051942638	0.1492711634	0.6596209935	0.09205694117
1630	0.5559952906	0.3052818076	0.1492507365	0.659739035	0.09210696618
1635	0.5558481613	0.3053318326	0.1500143127	0.6596018452	0.09205694117
1640	0.5557001023	0.3054819076	0.150357123	0.6597380975	0.09210696618
1645	0.5555317055	0.3054819076	0.1500730921	0.6599882226	0.09220701621
1650	0.5553756275	0.3055569451	0.1498533989	0.6601746253	0.09230706623
1655	0.5552088578	0.3056319827	0.1503821355	0.6599245003	0.09225704122
1660	0.5550759455	0.3056319827	0.1504057584	0.6602462881	0.09230706623
1665	0.5549094082	0.3056695014	0.1504799622	0.660446315	0.09240711626
1670	0.5547589861	0.3057945639	0.1505091435	0.6607297901	0.09245714127
1675	0.5546296378	0.3057945639	0.150390612	0.660312915	0.09235709124
1680	0.5544677103	0.3058570952	0.1498072647	0.6599210524	0.09240711626
1685	0.554305318	0.3061072203	0.1498160191	0.6601812835	0.09245714127
1690	0.5541488527	0.3061822578	0.1499091212	0.6607724882	0.09270726633
1695	0.5539748775	0.3063198266	0.1498974487	0.660960461	0.09270726633
1700	0.5538142672	0.3061697515	0.150266939	0.6606648587	0.09260721631
1705	0.5536705081	0.3061072203	0.1499990273	0.6603490442	0.09255719129
1710	0.5535032735	0.3062447891	0.1497939247	0.6605594669	0.09270726633
1715	0.5533565703	0.3063198266	0.1496713635	0.6608050442	0.09285734137
1720	0.5532068068	0.3063948641	0.1499969429	0.6606674754	0.09280731636
1725	0.5530795504	0.3063323328	0.1501962092	0.6607425129	0.09285734137
1730	0.5529391616	0.3063823578	0.1498859152	0.6602672753	0.09280731636
1735	0.5528012521	0.3063323328	0.1503057084	0.6602922878	0.09280731636
1740	0.5526515273	0.3064198766	0.1503423934	0.6601672253	0.09275729134
1745	0.5525031584	0.3068450892	0.1505258185	0.6612687376	0.09310746643
1750	0.5523381318	0.3064949141	0.1512661886	0.6613938001	0.09305744142
1755	0.5522303609	0.3063948641	0.1511116669	0.6607303732	0.09295739139
1760	0.5520781569	0.3065074204	0.1507387027	0.6615362956	0.09300741641
1765	0.5519265726	0.3064073704	0.1508262465	0.6608484517	0.09285734137
1770	0.5517871911	0.3064949141	0.1505750097	0.6609526705	0.09295739139
1775	0.5516343284	0.3067825579	0.1507712189	0.6619406645	0.09315749144
1780	0.551496264	0.3069076205	0.1507626035	0.6624353562	0.09315749144
1785	0.5513389851	0.3068200767	0.1513294147	0.6615733868	0.09310746643
1790	0.5511911198	0.3070076705	0.1514368295	0.6615265685	0.09310746643
1795	0.5510488328	0.3072703018	0.1517820021	0.6617258134	0.09325754147
1800	0.550893181	0.3071952643	0.151699044	0.6617730898	0.09315749144
1805	0.5507657309	0.3070952143	0.1519588961	0.6615960782	0.09300741641
1810	0.5506504061	0.3070076705	0.1517379523	0.6611311022	0.09295739139
1815	0.5504952966	0.3070201768	0.1518588461	0.660886963	0.09280731636
1820	0.5503380565	0.3070702018	0.1514831027	0.6612470331	0.09300741641
1825	0.5502173857	0.3072452893	0.1516067756	0.6607068516	0.09295739139
1830	0.5500674672	0.3071202268	0.15167556	0.6610745568	0.09285734137
1835	0.5499232045	0.3073328331	0.1519844645	0.6611299291	0.09295739139
1840	0.5497589915	0.3075329331	0.1515446612	0.6609475272	0.09295739139
1845	0.5496441702	0.3074954144	0.1518901117	0.6608252438	0.09290736638
1850	0.5494719383	0.3074328831	0.1521910955	0.6610443705	0.09300741641
1855	0.5493218261	0.3075329331	0.1523144906	0.6609887871	0.09295739139
1860	0.5491824445	0.3077705519	0.1519242955	0.6611441679	0.09305744142
1865	0.5490578998	0.3077330332	0.1528382247	0.6614776679	0.09315749144
1870	0.5488838472	0.3076204769	0.1529289645	0.6611487156	0.09300741641
