iter	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
555	0.2743788561	0.129659552	0.6290175482	0.07825003772
560	0.2743913623	0.1299997221	0.6300128566	0.07845013777
565	0.2745914624	0.1300450225	0.6299564792	0.07840011275
570	0.2746664999	0.1303150186	0.6304547442	0.07855018779
575	0.2746414874	0.130821105	0.6308331385	0.0786002128
580	0.2747040187	0.1306064143	0.6308299318	0.07875028784
585	0.2748040687	0.1308284698	0.6307271026	0.07870026283
590	0.2751292313	0.1311156967	0.6311036066	0.07880031285
595	0.2751542438	0.1312771664	0.6319498631	0.07895038789
600	0.2750917125	0.1311308432	0.6330756424	0.07920051295
605	0.2753793563	0.1313124618	0.6331520695	0.07935058799
610	0.2755044189	0.1315470235	0.6329214718	0.07925053797
615	0.2754418876	0.131315241	0.6326097899	0.07915048794
620	0.2755669501	0.1316448502	0.6326723212	0.07915048794
625	0.2758170752	0.1324048135	0.6336116066	0.079400613
630	0.2757295314	0.1322747485	0.6336116066	0.07935058799
635	0.2756670002	0.1325023623	0.6344334461	0.079400613
640	0.275954644	0.1328279417	0.6354798026	0.07960071305
645	0.2760296815	0.1328492024	0.6357805483	0.07975078809
650	0.2760421878	0.1327320605	0.6359563727	0.07975078809
655	0.2761797565	0.1327654105	0.6363871436	0.07990086313
660	0.2762547941	0.1331084987	0.6361238436	0.07975078809
665	0.2764048691	0.133474515	0.6358586497	0.07990086313
670	0.2762923128	0.1334536713	0.6358318506	0.07985083812
675	0.2761922628	0.1335478851	0.6359479801	0.07985083812
680	0.2763923628	0.1338246901	0.6364885281	0.08015098819
685	0.2764048691	0.1341344283	0.636585799	0.08020101321
690	0.2764548941	0.1337314491	0.6365607865	0.08020101321
695	0.2765174254	0.1334995275	0.6365973307	0.08025103822
700	0.2765049191	0.1335050859	0.6373820304	0.08045113827
705	0.2765549441	0.1335834584	0.6374217328	0.08035108824
710	0.2767175254	0.1342546273	0.6381616861	0.08055118829
715	0.2770051693	0.1348660441	0.6389291153	0.08065123832
720	0.2771552443	0.13507337	0.6386605286	0.08080131336
725	0.277042688	0.1353415597	0.6379657368	0.08075128834
730	0.2771677505	0.1354177089	0.6379417349	0.08075128834
735	0.2772928131	0.1357624646	0.6381043162	0.08085133837
740	0.2773928631	0.1358950308	0.6382925416	0.08100141341
745	0.2774553944	0.1361368184	0.6389974395	0.08105143842
750	0.2774428881	0.1360651159	0.6391294499	0.08095138839
755	0.2775804569	0.1367810294	0.6401180395	0.08115148844
760	0.2775804569	0.1369644544	0.6399967667	0.08120151346
765	0.2777305319	0.1367487911	0.6399967667	0.08120151346
770	0.2777430382	0.1370310155	0.6401065619	0.08125153847
775	0.2777180257	0.1370589461	0.6401065619	0.08130156348
780	0.2777930632	0.1371077205	0.640523437	0.08135158849
785	0.2780181758	0.1373653493	0.6400857181	0.08135158849
790	0.2780431883	0.1374082875	0.6405025932	0.08145163852
795	0.2780932133	0.137823773	0.6409435188	0.08150166353
800	0.2783308321	0.1379461953	0.6414874416	0.08170176358
805	0.2784934134	0.1381604691	0.6414338433	0.08180181361
810	0.2786309822	0.1379828803	0.642068089	0.08195188864
815	0.2786810072	0.138177561	0.6419579329	0.08190186363
820	0.2788811072	0.1382139681	0.6420155014	0.08205193867
825	0.2788310822	0.1385895726	0.6418821014	0.08200191366
830	0.2789311322	0.139195709	0.6421322264	0.08205193867
835	0.2788811072	0.1390322939	0.6419321264	0.08195188864
840	0.279068701	0.1387805014	0.6424753805	0.08215198869
845	0.279018676	0.1390397977	0.6419751304	0.08200191366
850	0.2790812073	0.139442499	0.6421001929	0.08205193867
855	0.2790937135	0.1392975654	0.642600443	0.08215198869
860	0.2791562448	0.1396769218	0.642517068	0.08215198869
865	0.2791062198	0.1395697849	0.6423572659	0.08205193867
870	0.2790561948	0.1400918515	0.6424093753	0.08210196368
875	0.2791312323	0.1401042188	0.6426059021	0.08215198869
880	0.2793063198	0.1399974987	0.6425183583	0.08220201371
885	0.2793563448	0.1401582736	0.6425808896	0.08225203872
890	0.2793688511	0.1403664332	0.6424870927	0.08215198869
895	0.2792688011	0.1407224446	0.642658607	0.08225203872
900	0.2794313824	0.1408320827	0.6429267967	0.08235208874
905	0.2795189261	0.1410366294	0.6430268467	0.08240211376
910	0.2796189762	0.1412433995	0.6431680574	0.08255218879
915	0.2795189261	0.14096451	0.6428554011	0.08245213877
920	0.2794814074	0.141364988	0.6426838867	0.08235208874
925	0.2795189261	0.1417208604	0.642745456	0.08235208874
930	0.2797815574	0.1418063198	0.6435125062	0.08265223882
935	0.27980657	0.1419941915	0.6431790061	0.08265223882
940	0.2798190762	0.141955839	0.6433624311	0.08275228884
945	0.2798440887	0.141765744	0.6433606445	0.08280231386
950	0.2799691512	0.1419530599	0.6434440196	0.08285233887
955	0.2799691512	0.1423407537	0.6435107196	0.08285233887
960	0.2799316325	0.1421773387	0.6433221638	0.08275228884
965	0.27990662	0.1422646045	0.6439370545	0.08285233887
970	0.2799941637	0.1426106109	0.6439370545	0.08285233887
975	0.2801317325	0.1423702129	0.6441204796	0.08295238889
980	0.2800191763	0.1424055083	0.644152061	0.08295238889
985	0.2800692013	0.1425213996	0.6440909193	0.08290236388
990	0.2801317325	0.1425892113	0.6445911695	0.08295238889
995	0.2802567951	0.1428976988	0.6448115177	0.08300241391
1000	0.2803193263	0.1433315269	0.6448273987	0.08300241391
1005	0.2805194264	0.1432983158	0.6451990131	0.08330256398
1010	0.2804694014	0.1433333333	0.6451990131	0.08330256398
1015	0.2805194264	0.1437588239	0.6451712214	0.08325253897
1020	0.2806319827	0.1439571174	0.6451162211	0.08330256398
1025	0.2806069702	0.1441542994	0.6451579086	0.08330256398
1030	0.2806319827	0.1443185482	0.6451680147	0.08330256398
1035	0.2807820577	0.1445378245	0.6452597272	0.08340261401
1040	0.280894614	0.1445747874	0.6457236344	0.08345263902
1045	0.2808570952	0.144742927	0.645484626	0.08340261401
1050	0.2808070702	0.1446702518	0.6456614821	0.08345263902
1055	0.280894614	0.1449314935	0.6460359749	0.08360271406
1060	0.280994664	0.144953171	0.6460359749	0.08360271406
1065	0.2810697015	0.1453129342	0.6462455693	0.08365273907
1070	0.2810822078	0.1452484576	0.6462455693	0.08365273907
1075	0.2810697015	0.1452801401	0.6465290444	0.08370276408
1080	0.2812197766	0.1454335501	0.6462789193	0.08375278909
1085	0.2812072703	0.1455019176	0.6460287943	0.08365273907
1090	0.2812072703	0.1453510088	0.6460287943	0.08365273907
1095	0.2812572953	0.1456494914	0.6461955443	0.08370276408
1100	0.2813448391	0.1462414541	0.6465650472	0.08385283912
1105	0.2814198766	0.1463722139	0.6471486724	0.08395288914
1110	0.2815449391	0.1460995776	0.6475655475	0.08395288914
1115	0.2815199266	0.1461437663	0.6475447037	0.08400291416
1120	0.2815324329	0.146321911	0.6476211308	0.08405293917
1125	0.2815324329	0.1467542104	0.6475655475	0.08400291416
1130	0.2815824579	0.1466698627	0.6481062219	0.08405293917
1135	0.2817200267	0.1466442944	0.6488717561	0.08425303922
1140	0.2815824579	0.147216247	0.6480380059	0.08410296418
1145	0.2817450392	0.1471378745	0.6482146094	0.08415298919
1150	0.2818575955	0.1474723473	0.649034175	0.08420301421
1155	0.281832583	0.1474640098	0.64918425	0.08430306423
1160	0.2818951142	0.1474130121	0.6486125356	0.08420301421
1165	0.2820076705	0.1476108888	0.6488090625	0.08430306423
1170	0.2820576955	0.147352982	0.6494671296	0.08435308924
1175	0.2820952143	0.1477912567	0.6495385939	0.08440311426
1180	0.2820576955	0.1475875438	0.6493142754	0.08425303922
1185	0.2821077205	0.147623395	0.6495018692	0.08435308924
1190	0.282032683	0.1472982324	0.6494304049	0.08430306423
1195	0.282082708	0.1474389973	0.6492303048	0.08420301421
1200	0.2820576955	0.1476891223	0.6494296108	0.08435308924
1205	0.2822327831	0.1475282085	0.6495462095	0.08440311426
1210	0.2823453393	0.1473911956	0.6494836783	0.08435308924
1215	0.2824328831	0.1475607248	0.6496732572	0.08450316428
1220	0.2824203769	0.1475746206	0.6497858135	0.08455318929
1225	0.2824328831	0.1477808349	0.6496329593	0.08450316428
1230	0.2824453894	0.1477741649	0.6499638065	0.08465323932
1235	0.2824453894	0.1476818965	0.6498173047	0.08450316428
1240	0.2826204769	0.1476089434	0.6500042037	0.08465323932
1245	0.2826204769	0.1476328442	0.6496519442	0.08460321431
1250	0.2827080207	0.1479095103	0.6498213742	0.08470326433
1255	0.2826705019	0.1480698683	0.6497001014	0.08470326433
1260	0.2826705019	0.1482063254	0.6497546741	0.08470326433
1265	0.2826579957	0.1482880329	0.6502549243	0.08475328934
1270	0.2827580457	0.1481790895	0.6501715493	0.08470326433
1275	0.2827830582	0.1485275971	0.6502549243	0.08475328934
1280	0.2828831082	0.1488344172	0.6503004016	0.08480331436
1285	0.2828831082	0.1485870713	0.6503004016	0.08480331436
1290	0.2830331833	0.1487564616	0.6503004016	0.08480331436
1295	0.283020677	0.1490532766	0.6503004016	0.08480331436
1300	0.2831832583	0.1489198766	0.6505296829	0.08490336438
1305	0.2832582958	0.1491210883	0.6506964329	0.08495338939
1310	0.2831957645	0.1491580512	0.6506651673	0.08490336438
1315	0.2831957645	0.1490177033	0.6507068548	0.08495338939
1320	0.2831582458	0.149365794	0.6506464079	0.08495338939
1325	0.2831582458	0.1491006614	0.6506151423	0.08490336438
1330	0.2832207771	0.1492507365	0.6505651172	0.08490336438
1335	0.2832207771	0.1492182202	0.650702686	0.08495338939
1340	0.2834458896	0.1494361069	0.6507481633	0.08500341441
1345	0.2835334334	0.1495803457	0.6508537717	0.08510346443
1350	0.2836334834	0.1495636707	0.6510538717	0.08520351446
1355	0.2835834584	0.1498321383	0.6505536216	0.08515348944
1360	0.2835459396	0.1500105608	0.6505536216	0.08515348944
1365	0.2836084709	0.1502240009	0.6510690308	0.08525353947
1370	0.2836209772	0.1503565672	0.6508689308	0.08515348944
1375	0.2836459897	0.1505894614	0.650925236	0.08515348944
1380	0.2836584959	0.1502142738	0.6509689808	0.08520351446
1385	0.283858596	0.1506350397	0.6509689808	0.08520351446
1390	0.2837460397	0.1506792285	0.650440145	0.08515348944
1395	0.2838460897	0.1507528764	0.6506791533	0.08530356448
1400	0.2837835584	0.151014674	0.650065968	0.08520351446
1405	0.2840211773	0.1507300873	0.6504161431	0.08535358949
1410	0.2839836585	0.1508673781	0.6509789244	0.08545363952
1415	0.2839836585	0.1509696515	0.6508747057	0.08540361451
1420	0.2839461397	0.1511158357	0.6511248307	0.08550366453
1425	0.283958646	0.1512192207	0.6507496431	0.08540361451
1430	0.2839461397	0.1511641932	0.6503833886	0.08545363952
1435	0.2839211272	0.1516594408	0.650258326	0.08540361451
1440	0.283958646	0.1520271247	0.6507031913	0.08540361451
1445	0.284008671	0.1517253071	0.6508199164	0.08540361451
1450	0.2841337335	0.1518912234	0.6511170888	0.08560371456
1455	0.284158746	0.1518273025	0.6516506889	0.08565373957
1460	0.2843213273	0.1518650992	0.6510459493	0.08555368954
1465	0.2843963648	0.1518783003	0.6512487022	0.08570376458
1470	0.2843588461	0.1520242065	0.6512737147	0.08570376458
1475	0.2844213774	0.1522159691	0.6513210869	0.08570376458
1480	0.2845214274	0.1522659941	0.651821337	0.08575378959
1485	0.2844964149	0.1524481685	0.6518332477	0.08575378959
1490	0.2846589962	0.1526172809	0.651986896	0.08585383962
1495	0.2847340337	0.1527809738	0.6521298246	0.08595388964
1500	0.2848340837	0.1528546218	0.6521521572	0.08595388964
1505	0.2847590462	0.1527616586	0.6522506913	0.08605393967
1510	0.2849216275	0.1530445778	0.6522578648	0.08600391466
1515	0.28504669	0.1528874159	0.6522578648	0.08600391466
1520	0.2851217275	0.1528373909	0.6525079898	0.08615398969
1525	0.2849841587	0.1531553277	0.6521828273	0.08600391466
1530	0.2851217275	0.153367934	0.6529332024	0.08615398969
1535	0.28504669	0.1532570452	0.6528617381	0.08610396468
1540	0.284996665	0.1536069424	0.6524454586	0.08610396468
1545	0.2849841587	0.1535166194	0.6524454586	0.08610396468
1550	0.285096715	0.1535221778	0.6521881871	0.08620401471
1555	0.2851217275	0.1535541382	0.6520166728	0.08610396468
1560	0.2850842088	0.1538059307	0.6522042666	0.08610396468
1565	0.285196765	0.1538276082	0.6524043666	0.08620401471
1570	0.2852592963	0.1539239064	0.6522667978	0.08615398969
1575	0.2853718526	0.1540685621	0.6524127041	0.08625403972
1580	0.2854093714	0.1540568896	0.6524903945	0.08635408974
1585	0.2854468901	0.1535728976	0.6527753854	0.08635408974
1590	0.2855344339	0.1537318659	0.6527113183	0.08650416478
1595	0.2854468901	0.1539069535	0.6532282435	0.08645413977
1600	0.2855219276	0.1539075093	0.6531559851	0.08650416478
1605	0.2856970152	0.1538465066	0.6535731054	0.08665423982
1610	0.2856720027	0.1540197877	0.6533730054	0.08665423982
1615	0.2856594964	0.1539975543	0.6534841721	0.08675428984
1620	0.2856970152	0.1541092769	0.6534841721	0.08675428984
1625	0.2858095715	0.1543449503	0.6535047706	0.08670426483
1630	0.2860722028	0.1545108665	0.6540495188	0.08700441491
1635	0.2861222278	0.1547622422	0.6537198085	0.08700441491
1640	0.2862723028	0.1546257851	0.654239219	0.08705443992
1645	0.2862723028	0.1547783614	0.6538898847	0.08700441491
1650	0.2864098716	0.1546602468	0.6542996856	0.08715448994
1655	0.2864974154	0.1547853093	0.6542996856	0.08715448994
1660	0.2864598966	0.1548628481	0.6541120918	0.08715448994
1665	0.2865599466	0.1550771219	0.6546838062	0.08725453997
1670	0.2866099717	0.1552151076	0.6550053956	0.08735458999
1675	0.2865474404	0.1552401201	0.6548839062	0.08725453997
1680	0.2865224279	0.1552296982	0.6550000357	0.08720451496
1685	0.2866349842	0.1548953643	0.6551840563	0.08735458999
1690	0.2867225279	0.1552672169	0.6554047549	0.08735458999
1695	0.2866599967	0.1550729531	0.654866986	0.08725453997
1700	0.2868100717	0.1552563782	0.655021475	0.08730456498
1705	0.2867600467	0.1551818965	0.6552901142	0.08740461501
1710	0.2867850592	0.1557874771	0.6556221255	0.08745464002
1715	0.2867475404	0.1557816408	0.6553449035	0.08730456498
1720	0.2869101217	0.155640737	0.6557200911	0.08735458999
1725	0.286872603	0.155714385	0.6555950286	0.08730456498
1730	0.2868100717	0.1559925796	0.6556106614	0.08735458999
1735	0.2868475905	0.1559372742	0.6556106614	0.08735458999
1740	0.287022678	0.1559706242	0.6556106614	0.08735458999
1745	0.286972653	0.1559973042	0.6556106614	0.08735458999
1750	0.2868976155	0.1562263076	0.6551104113	0.08730456498
1755	0.2869101217	0.1562941193	0.6551270863	0.08730456498
1760	0.2870601968	0.1562265855	0.6557569467	0.08740461501
1765	0.2870476905	0.1565108943	0.6557902967	0.08740461501
1770	0.2871977655	0.1567246123	0.6551608153	0.08730456498
1775	0.2873103218	0.1567754711	0.6555651841	0.08745464002
1780	0.2872853093	0.1566345673	0.6554901466	0.08735458999
1785	0.2873603468	0.1566673615	0.6557486092	0.08745464002
1790	0.2872853093	0.1569608415	0.6554740671	0.08735458999
1795	0.2874729031	0.156949169	0.6556699984	0.08750466503
1800	0.2874603969	0.1570242065	0.655928461	0.08765474007
1805	0.2874228781	0.1571287032	0.6556160499	0.08755469004
1810	0.2874979156	0.1570870157	0.6560332753	0.08765474007
1815	0.2874353844	0.1571199489	0.655861761	0.08755469004
1820	0.2875229281	0.1571352343	0.6561368986	0.08765474007
1825	0.2876104719	0.157253071	0.6565832001	0.08780481511
1830	0.2876479907	0.1570401868	0.6569139211	0.08785484012
1835	0.2877105219	0.1569490301	0.657508699	0.08795489014
1840	0.2877855594	0.1570568618	0.6573806588	0.08790486513
1845	0.2878981157	0.1568751042	0.6577099901	0.08815499019
1850	0.287910622	0.1570868768	0.6576575829	0.08815499019
1855	0.2878355845	0.1573807737	0.6577201142	0.08815499019
1860	0.2878981157	0.1573607637	0.6577943271	0.08825504022
1865	0.2878981157	0.1574209327	0.657758595	0.08820501521
1870	0.287960647	0.1575029181	0.657758595	0.08820501521
1875	0.2879356345	0.1579468901	0.6576335324	0.08815499019
1880	0.2879356345	0.1580177589	0.6577849239	0.08825504022
1885	0.288060697	0.1582227225	0.6577144341	0.08820501521
1890	0.2879981657	0.1578658774	0.6577144341	0.08820501521
1895	0.2879856595	0.1581985437	0.6577144341	0.08820501521
1900	0.2881232283	0.1583569563	0.6576588508	0.08815499019
1905	0.2882107721	0.15836446	0.657884974	0.08830506523
1910	0.2882733033	0.158214385	0.6578161896	0.08830506523
1915	0.2882607971	0.1583394475	0.6577258666	0.08825504022
1920	0.2883233283	0.1581593575	0.6572256165	0.08820501521
1925	0.2883358346	0.158367795	0.6578259167	0.08830506523
1930	0.2884108721	0.1585545551	0.657694601	0.08820501521
1935	0.2884483909	0.158314435	0.6577472788	0.08825504022
1940	0.2883608471	0.1584486688	0.6573408256	0.08815499019
1945	0.2884108721	0.1585503863	0.6576076257	0.08825504022
1950	0.2884358846	0.1585620588	0.6575409257	0.08825504022
1955	0.2884233784	0.1589305764	0.6574954484	0.08820501521
1960	0.2884233784	0.1589789339	0.6576455234	0.08815499019
1965	0.2886735034	0.1591215052	0.6584832047	0.08855519029
1970	0.2887610472	0.1589914402	0.6579106962	0.08860521531
1975	0.2886735034	0.1589881052	0.6579357088	0.08860521531
1980	0.2887485409	0.1590800956	0.6580607713	0.08860521531
1985	0.2886484909	0.1593880273	0.6583025588	0.08865524032
1990	0.2887485409	0.1593863598	0.6581524838	0.08865524032
1995	0.2887485409	0.1594047024	0.6579857338	0.08860521531
1999	0.2887485409	0.1597448724	0.6579579421	0.08855519029
