iter	RMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
1870	0.1673954852	0.3440762048	0.2545087822	0.7533702831	0.1295757005
1875	0.1673707786	0.3441512423	0.2545457451	0.7535439811	0.1296257256
1880	0.1673372235	0.3442137736	0.2546970708	0.7534369831	0.1295757005
1885	0.1673057164	0.3441637485	0.2551939859	0.7533975695	0.1294756505
1890	0.1672768168	0.3446014674	0.2554067311	0.7540109714	0.1297257756
1895	0.1672509292	0.3444764049	0.2556298983	0.7540008654	0.1297257756
1900	0.1672135644	0.3445639486	0.2560091157	0.7550448217	0.1299759006
1905	0.1671860842	0.3447640487	0.2553622645	0.7552810509	0.1301259757
1910	0.1671563646	0.3449141237	0.255076705	0.7555589676	0.1300259257
1915	0.1671227742	0.3450391863	0.255420627	0.7563902364	0.1304261258
1920	0.1670920651	0.3452017676	0.255590851	0.7574052461	0.1307262758
1925	0.1670657607	0.3452642988	0.2558798844	0.7568442513	0.1307262758
1930	0.1670370603	0.3452142738	0.2564198766	0.755900327	0.1306262258
1935	0.1670072054	0.3453018176	0.2564868545	0.756150452	0.1307262758
1940	0.1669752475	0.3454268801	0.2559071202	0.7564881209	0.1307262758
1945	0.1669388311	0.3457395364	0.2566095548	0.7564583441	0.1307262758
1950	0.1669037514	0.3457770552	0.2567574065	0.7567084692	0.1307763008
1955	0.1668694494	0.3458270802	0.2572526541	0.7569466835	0.1308763509
1960	0.1668402021	0.3461022178	0.2576375688	0.7577109545	0.1310764509
1965	0.1668117117	0.3463273303	0.2573172697	0.7585863922	0.1311264759
1970	0.1667827886	0.3463773553	0.2573410316	0.7582528922	0.1310764509
1975	0.1667482907	0.3464648991	0.2575209827	0.7591165184	0.1311264759
1980	0.1667215119	0.3465774554	0.2574280196	0.7591442441	0.1311264759
1985	0.1666859817	0.3466649992	0.2577212217	0.7594443942	0.131326576
1990	0.166646731	0.3467025179	0.2583373631	0.7599133787	0.131326576
1995	0.166606599	0.3466274804	0.2586787838	0.7587152418	0.1311765009
1999	0.1665789798	0.3467900617	0.2588805514	0.7588724632	0.131326576
